106/09/25,0.65,0.71,0.63,0.66,1215000,810740,0.00,15
106/09/26,0.63,0.63,0.53,0.58,1505000,893150,-0.08,23
106/09/27,0.64,0.64,0.59,0.61,1200000,749440,+0.03,22
106/09/28,0.59,0.62,0.54,0.62,1517000,904170,+0.01,15
106/09/29,0.67,0.68,0.59,0.62,850000,535330,0.00,12
106/09/30,1.47,1.47,0.59,0.61,191000,115470,-0.01,4
106/10/02,0.54,0.57,0.54,0.56,110000,60930,-0.05,5
106/10/03,0.55,0.58,0.54,0.54,709000,401100,-0.02,8
106/10/05,0.54,0.58,0.53,0.54,681000,379040,0.00,9
106/10/06,0.54,1.35,0.54,1.10,976000,573710,+0.56,13
106/10/11,0.70,0.71,0.51,0.53,941000,607680,-0.57,39
106/10/12,0.53,0.53,0.53,0.53,998000,528940,0.00,9
106/10/13,0.60,0.74,0.60,0.63,1621000,1068880,+0.10,29
106/10/16,0.68,0.79,0.65,0.70,760000,541790,+0.07,26
106/10/17,0.64,0.64,0.52,0.52,501000,292220,-0.18,16
106/10/18,0.52,0.52,0.50,0.51,123000,62850,-0.01,8
106/10/19,0.50,0.53,0.50,0.50,206000,103820,-0.01,11
106/10/20,0.49,0.49,0.45,0.45,363000,166550,-0.05,4
106/10/23,0.46,0.46,0.42,0.42,268000,116080,-0.03,3
106/10/24,0.42,0.42,0.41,0.41,33000,13850,-0.01,2
106/10/25,0.38,0.38,0.35,0.35,82000,28760,-0.06,2
106/10/26,0.30,0.30,0.30,0.30,3000,900,-0.05,1
106/10/27,0.25,0.25,0.25,0.25,100000,25000,-0.05,1
106/10/30,0.25,0.25,0.22,0.22,170000,39700,-0.03,3
106/10/31,0.23,0.23,0.23,0.23,160000,36800,+0.01,1
106/11/01,0.22,0.22,0.22,0.22,110000,24200,-0.01,1
106/11/02,---,---,---,---,0,0,---,0
106/11/03,0.15,0.15,0.15,0.15,100000,15000,-0.05,1
106/11/06,---,---,---,---,0,0,---,0
106/11/07,0.17,0.18,0.17,0.18,17000,2940,+0.03,2
106/11/08,0.20,0.22,0.20,0.22,95000,20800,+0.04,2
106/11/09,0.16,0.16,0.16,0.16,90000,14400,-0.06,1
106/11/10,---,---,---,---,0,0,---,0
106/11/13,---,---,---,---,0,0,---,0
106/11/14,0.10,0.10,0.10,0.10,20000,2000,0.00,2
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,0.12,0.12,0.12,0.12,10000,1200,+0.02,1
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,0.14,0.14,0.14,0.14,20000,2800,+0.04,1
106/12/05,0.11,0.11,0.11,0.11,120000,13200,-0.03,5
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,0.10,0.10,0.10,0.10,10000,1000,0.00,1
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,0.01,0.01,0.01,0.01,30000,300,-0.09,1
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,---,---,---,---,0,0,---,0
107/02/05,---,---,---,---,0,0,---,0
107/02/06,---,---,---,---,0,0,---,0
107/02/07,---,---,---,---,0,0,---,0
107/02/08,---,---,---,---,0,0,---,0
107/02/09,---,---,---,---,0,0,---,0
107/02/12,---,---,---,---,0,0,---,0
107/02/21,---,---,---,---,0,0,---,0
107/02/22,---,---,---,---,0,0,---,0
