106/09/25,1.08,1.09,1.05,1.05,33000,35440,-0.08,3
106/09/26,1.12,1.12,0.96,0.96,48000,49640,-0.09,7
106/09/27,1.01,1.04,0.99,0.99,36000,35890,+0.03,3
106/09/28,1.16,1.29,1.16,1.27,27000,32650,+0.28,6
106/09/29,1.28,1.35,1.24,1.35,36000,47260,+0.08,5
106/09/30,1.35,1.36,1.35,1.36,21000,28470,+0.01,4
106/10/02,1.31,1.33,1.31,1.33,32000,42250,-0.03,4
106/10/03,1.46,1.58,1.45,1.58,34000,50320,+0.25,5
106/10/05,1.62,1.62,1.56,1.60,40000,63900,+0.02,4
106/10/06,1.76,1.76,1.67,1.67,31000,53870,+0.07,4
106/10/11,1.78,1.80,1.69,1.80,46000,80090,+0.13,6
106/10/12,2.01,2.59,2.01,2.59,108000,246160,+0.79,17
106/10/13,2.32,2.32,2.12,2.26,87000,190990,-0.33,8
106/10/16,2.25,2.25,2.22,2.22,34000,75900,-0.04,5
106/10/17,2.20,2.56,2.20,2.51,100000,241500,+0.29,10
106/10/18,2.34,2.34,2.19,2.33,90000,203600,-0.18,9
106/10/19,2.43,2.66,2.43,2.66,42000,108560,+0.33,7
106/10/20,2.42,2.53,2.29,2.29,23000,55510,-0.37,3
106/10/23,2.42,2.49,2.39,2.49,49000,118500,+0.20,7
106/10/24,2.73,3.27,2.73,2.99,96000,286050,+0.50,17
106/10/25,3.09,3.32,3.02,3.25,121000,379720,+0.26,18
106/10/26,3.18,3.39,3.18,3.37,44000,142500,+0.12,8
106/10/27,3.21,3.21,2.67,2.67,26000,79980,-0.70,9
106/10/30,2.66,2.73,1.76,2.52,155000,351880,-0.15,18
106/10/31,2.91,2.91,2.53,2.70,131000,361950,+0.18,20
106/11/01,2.93,3.19,2.93,3.19,130000,398150,+0.49,21
106/11/02,3.20,3.51,3.13,3.38,184000,602890,+0.19,32
106/11/03,3.73,4.08,3.50,4.08,157000,581640,+0.70,23
106/11/06,4.05,4.05,3.43,3.43,52000,203210,-0.65,8
106/11/07,3.49,3.49,3.35,3.35,22000,76560,-0.08,4
106/11/08,3.34,3.67,3.34,3.67,35000,122270,+0.32,7
106/11/09,3.74,3.82,3.59,3.59,35000,130670,-0.08,6
106/11/10,---,---,---,---,0,0,---,0
106/11/13,---,---,---,---,0,0,---,0
106/11/14,---,---,---,---,0,0,---,0
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
