106/09/25,0.48,0.52,0.47,0.50,478000,235780,-0.08,23
106/09/26,0.55,0.68,0.54,0.68,1089000,638650,+0.18,21
106/09/27,0.65,0.69,0.52,0.52,416000,273790,-0.16,17
106/09/28,0.51,0.55,0.50,0.54,690000,363130,+0.02,13
106/09/29,0.54,0.65,0.54,0.63,1087000,632470,+0.09,14
106/09/30,0.55,0.57,0.52,0.55,682000,369860,-0.08,22
106/10/02,0.55,0.58,0.52,0.53,377000,211150,-0.02,22
106/10/03,0.50,0.50,0.46,0.46,184000,89220,-0.07,17
106/10/05,0.42,0.42,0.38,0.41,520000,211750,-0.05,25
106/10/06,0.43,0.44,0.38,0.39,375000,158910,-0.02,13
106/10/11,0.36,0.40,0.35,0.39,323000,125450,0.00,13
106/10/12,0.37,0.37,0.32,0.32,356000,121420,-0.07,20
106/10/13,0.35,0.35,0.33,0.35,191000,66450,+0.03,9
106/10/16,0.32,0.34,0.30,0.34,174000,54120,-0.01,10
106/10/17,0.32,0.33,0.30,0.31,163000,50830,-0.03,9
106/10/18,0.29,0.32,0.29,0.32,297000,92000,+0.01,12
106/10/19,0.29,0.29,0.22,0.22,309000,78450,-0.10,10
106/10/20,0.22,0.23,0.19,0.23,519000,106890,+0.01,11
106/10/23,0.23,0.23,0.23,0.23,303000,69690,0.00,8
106/10/24,0.25,0.27,0.25,0.27,88000,22110,+0.04,4
106/10/25,0.24,0.29,0.24,0.29,43000,11170,+0.02,5
106/10/26,0.27,0.27,0.24,0.24,34000,8660,-0.05,5
106/10/27,0.24,0.33,0.24,0.33,89000,27520,+0.09,8
106/10/30,0.29,0.29,0.24,0.25,119000,31220,-0.08,9
106/10/31,0.25,0.25,0.23,0.23,74000,17840,-0.02,6
106/11/01,0.23,0.24,0.23,0.24,86000,20340,+0.01,5
106/11/02,---,---,---,---,0,0,---,0
106/11/03,0.29,0.30,0.29,0.29,65000,18900,+0.05,4
106/11/06,0.25,0.27,0.25,0.27,35000,9000,-0.02,3
106/11/07,0.21,0.22,0.20,0.20,67000,14310,-0.07,5
106/11/08,0.21,0.21,0.20,0.20,50000,10200,0.00,2
106/11/09,0.23,0.25,0.23,0.25,107000,24750,+0.05,2
106/11/10,0.24,0.24,0.21,0.21,152000,33820,-0.04,5
106/11/13,0.12,0.13,0.10,0.10,67000,7620,-0.11,5
106/11/14,0.08,0.10,0.08,0.10,68000,6240,0.00,5
106/11/15,0.09,0.09,0.07,0.07,120000,9000,-0.03,3
106/11/16,0.06,0.08,0.06,0.08,192000,14020,+0.01,7
106/11/17,---,---,---,---,0,0,---,0
106/11/20,0.07,0.07,0.07,0.07,17000,1190,0.00,3
106/11/21,0.05,0.05,0.04,0.04,175000,8200,-0.03,7
106/11/22,0.04,0.05,0.04,0.04,110000,4500,0.00,7
106/11/23,0.05,0.05,0.05,0.05,30000,1500,+0.01,2
106/11/24,0.04,0.04,0.04,0.04,65000,2600,-0.01,2
106/11/27,0.04,0.04,0.04,0.04,20000,800,0.00,1
106/11/28,0.04,0.05,0.04,0.05,30000,1400,+0.01,3
106/11/29,---,---,---,---,0,0,---,0
106/11/30,0.07,0.07,0.05,0.05,100000,5600,+0.01,4
106/12/01,---,---,---,---,0,0,---,0
106/12/04,0.06,0.08,0.04,0.04,75000,4000,-0.01,4
106/12/05,0.06,0.07,0.06,0.06,140000,8600,+0.02,6
106/12/06,0.06,0.08,0.06,0.08,88000,6540,+0.02,3
106/12/07,0.07,0.07,0.07,0.07,10000,700,-0.01,1
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,0.03,0.03,0.03,0.03,50000,1500,0.00,1
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
