106/09/25,0.34,0.35,0.34,0.34,80000,27700,+0.04,4
106/09/26,0.31,0.35,0.31,0.35,65000,21650,+0.01,3
106/09/27,0.32,0.32,0.28,0.29,357000,102100,-0.06,7
106/09/28,0.29,0.29,0.28,0.28,54000,15240,-0.01,4
106/09/29,0.27,0.27,0.27,0.27,10000,2700,-0.01,1
106/09/30,---,---,---,---,0,0,---,0
106/10/02,---,---,---,---,0,0,---,0
106/10/03,0.23,0.25,0.23,0.24,208000,50880,-0.02,4
106/10/05,0.22,0.22,0.18,0.18,582000,108670,-0.06,7
106/10/06,---,---,---,---,0,0,---,0
106/10/11,0.19,0.19,0.19,0.19,20000,3800,+0.01,1
106/10/12,0.18,0.18,0.18,0.18,4000,720,-0.01,1
106/10/13,0.19,0.20,0.19,0.20,11000,2130,+0.02,2
106/10/16,---,---,---,---,0,0,---,0
106/10/17,---,---,---,---,0,0,---,0
106/10/18,0.20,0.20,0.20,0.20,10000,2000,+0.01,1
106/10/19,---,---,---,---,0,0,---,0
106/10/20,---,---,---,---,0,0,---,0
106/10/23,0.16,0.16,0.16,0.16,35000,5600,-0.02,1
106/10/24,0.16,0.16,0.16,0.16,150000,24000,0.00,1
106/10/25,0.21,0.21,0.21,0.21,11000,2310,+0.05,2
106/10/26,0.21,0.21,0.21,0.21,20000,4200,0.00,1
106/10/27,0.21,0.21,0.21,0.21,6000,1260,0.00,1
106/10/30,0.27,0.34,0.26,0.26,104000,32840,+0.05,11
106/10/31,0.27,0.27,0.21,0.21,98000,20940,-0.05,3
106/11/01,0.18,0.18,0.16,0.16,50000,8400,-0.05,3
106/11/02,---,---,---,---,0,0,---,0
106/11/03,0.18,0.18,0.18,0.18,60000,10800,+0.01,2
106/11/06,0.20,0.24,0.20,0.24,110000,25200,+0.06,3
106/11/07,0.25,0.25,0.25,0.25,6000,1500,+0.01,1
106/11/08,---,---,---,---,0,0,---,0
106/11/09,0.21,0.24,0.21,0.24,40000,9000,+0.04,2
106/11/10,---,---,---,---,0,0,---,0
106/11/13,---,---,---,---,0,0,---,0
106/11/14,0.18,0.18,0.16,0.16,40000,6700,-0.04,3
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,0.15,0.15,0.11,0.11,80000,10600,-0.06,4
106/11/20,---,---,---,---,0,0,---,0
106/11/21,0.07,0.07,0.07,0.07,3000,210,0.00,1
106/11/22,0.06,0.06,0.06,0.06,120000,7200,-0.01,2
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,0.04,0.04,0.04,0.04,8000,320,-0.01,1
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,0.04,0.04,0.04,0.04,85000,3400,0.00,1
106/12/18,---,---,---,---,0,0,---,0
106/12/19,0.04,0.04,0.04,0.04,5000,200,0.00,1
106/12/20,0.03,0.03,0.03,0.03,10000,300,-0.01,1
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
