106/09/25,1.45,1.58,1.44,1.58,697000,1058240,+0.21,10
106/09/26,1.45,1.45,1.38,1.42,451000,633010,-0.16,5
106/09/27,1.36,1.39,1.36,1.38,301000,415380,-0.04,3
106/09/28,1.33,1.38,1.33,1.38,1200000,1624000,0.00,8
106/09/29,1.41,1.50,1.41,1.42,594000,852320,+0.04,7
106/09/30,1.30,1.33,1.30,1.33,245000,319030,-0.09,5
106/10/02,1.28,1.30,1.28,1.30,227000,294560,-0.03,2
106/10/03,1.25,1.30,1.25,1.30,28000,35050,0.00,2
106/10/05,1.25,1.25,1.24,1.24,101000,125250,-0.06,2
106/10/06,1.24,1.28,1.24,1.28,22000,28110,+0.04,4
106/10/11,1.24,1.29,1.23,1.26,1630000,2045300,-0.02,11
106/10/12,1.22,1.24,1.22,1.24,564000,694080,-0.02,4
106/10/13,1.23,1.23,1.12,1.12,1264000,1472080,-0.12,7
106/10/16,1.14,1.14,1.14,1.14,200000,228000,+0.02,2
106/10/17,1.13,1.19,1.13,1.19,1179000,1371520,+0.05,12
106/10/18,1.18,1.27,1.15,1.27,1841000,2229000,+0.08,24
106/10/19,1.26,1.32,1.25,1.32,1546000,1962450,+0.05,26
106/10/20,1.34,1.37,1.20,1.32,1828000,2349800,0.00,24
106/10/23,1.27,1.27,1.25,1.27,525000,662750,-0.05,5
106/10/24,1.34,1.41,1.34,1.35,1159000,1579190,+0.08,11
106/10/25,1.35,1.35,1.30,1.33,910000,1204600,-0.02,11
106/10/26,1.38,1.38,1.37,1.37,250000,344500,+0.04,2
106/10/27,1.35,1.35,1.21,1.34,1105000,1422150,-0.03,11
106/10/30,1.24,1.24,1.24,1.24,1000,1240,-0.10,1
106/10/31,1.25,1.26,1.24,1.24,450000,562500,0.00,3
106/11/01,1.22,1.22,1.18,1.22,688000,823860,-0.02,8
106/11/02,1.13,1.13,1.10,1.12,600000,665800,-0.10,6
106/11/03,1.18,1.23,1.18,1.23,685000,815310,+0.11,8
106/11/06,1.21,1.21,1.18,1.21,210000,252400,-0.02,5
106/11/07,1.28,1.28,1.28,1.28,1000,1280,+0.07,1
106/11/08,1.22,1.22,1.22,1.22,206000,251320,-0.06,2
106/11/09,1.16,1.24,1.16,1.24,96000,118640,+0.02,2
106/11/10,1.31,1.31,1.31,1.31,91000,119210,+0.07,1
106/11/13,---,---,---,---,0,0,---,0
106/11/14,1.50,1.50,1.48,1.48,40000,59600,-0.07,2
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
