106/09/25,0.11,0.12,0.11,0.12,527000,60070,-0.03,5
106/09/26,0.13,0.18,0.13,0.17,970000,162400,+0.05,13
106/09/27,0.17,0.17,0.13,0.13,965000,151100,-0.04,12
106/09/28,0.13,0.13,0.12,0.13,270000,34600,0.00,6
106/09/29,0.14,0.16,0.14,0.15,447000,68020,+0.02,9
106/09/30,0.14,0.14,0.14,0.14,318000,44520,-0.01,2
106/10/02,---,---,---,---,0,0,---,0
106/10/03,0.11,0.11,0.10,0.10,260000,28500,-0.03,4
106/10/05,0.07,0.11,0.07,0.09,766000,61410,-0.01,22
106/10/06,0.09,0.09,0.08,0.08,167000,14830,-0.01,5
106/10/11,0.07,0.07,0.07,0.07,240000,16800,-0.01,7
106/10/12,0.06,0.06,0.06,0.06,118000,7080,-0.01,3
106/10/13,0.07,0.07,0.06,0.06,108000,6970,0.00,2
106/10/16,0.05,0.05,0.05,0.05,10000,500,-0.01,1
106/10/17,0.05,0.05,0.05,0.05,55000,2750,0.00,1
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,0.03,0.03,0.02,0.02,69000,1730,-0.03,4
106/10/23,0.03,0.03,0.03,0.03,50000,1500,+0.01,1
106/10/24,---,---,---,---,0,0,---,0
106/10/25,---,---,---,---,0,0,---,0
106/10/26,0.04,0.04,0.04,0.04,20000,800,0.00,1
106/10/27,---,---,---,---,0,0,---,0
106/10/30,0.03,0.03,0.03,0.03,4000,120,-0.01,1
106/10/31,---,---,---,---,0,0,---,0
106/11/01,0.03,0.03,0.03,0.03,198000,5940,0.00,1
106/11/02,---,---,---,---,0,0,---,0
106/11/03,---,---,---,---,0,0,---,0
106/11/06,---,---,---,---,0,0,---,0
106/11/07,---,---,---,---,0,0,---,0
106/11/08,---,---,---,---,0,0,---,0
106/11/09,---,---,---,---,0,0,---,0
106/11/10,0.02,0.03,0.02,0.03,110000,2760,0.00,3
106/11/13,---,---,---,---,0,0,---,0
106/11/14,0.01,0.01,0.01,0.01,130000,1300,-0.02,1
106/11/15,---,---,---,---,0,0,---,0
106/11/16,0.03,0.03,0.03,0.03,50000,1500,+0.01,1
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,0.02,0.02,0.02,0.02,80000,1600,0.00,1
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,0.01,0.01,0.01,0.01,1497000,14970,-0.01,7
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,0.01,0.01,0.01,0.01,60000,600,0.00,1
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,0.01,0.01,0.01,0.01,100000,1000,0.00,1
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
