106/09/25,1.17,1.21,1.03,1.17,929000,1051020,0.00,26
106/09/26,1.19,1.19,1.03,1.03,1043000,1152450,-0.14,40
106/09/27,1.09,1.14,1.07,1.13,653000,724780,+0.10,25
106/09/28,1.24,1.35,1.19,1.26,889000,1133010,+0.13,25
106/09/29,1.31,1.37,1.29,1.29,544000,722160,+0.03,23
106/09/30,1.36,1.45,1.36,1.40,640000,902760,+0.11,22
106/10/02,1.43,1.45,1.36,1.41,385000,544240,+0.01,21
106/10/03,1.50,1.67,1.49,1.66,419000,660460,+0.25,33
106/10/05,1.63,1.63,1.55,1.63,316000,503610,-0.03,13
106/10/06,1.76,1.76,1.67,1.67,55000,95930,+0.04,5
106/10/11,1.76,1.82,1.72,1.82,55000,96200,+0.15,4
106/10/12,2.02,2.30,2.02,2.30,80000,172200,+0.48,9
106/10/13,2.28,2.28,2.22,2.22,50000,113180,-0.08,7
106/10/16,---,---,---,---,0,0,---,0
106/10/17,2.24,2.35,2.24,2.35,30000,68900,+0.15,3
106/10/18,2.28,2.28,2.17,2.26,50000,110700,-0.09,6
106/10/19,2.27,2.40,2.27,2.40,36000,83290,+0.14,4
106/10/20,2.27,2.27,2.27,2.27,16000,36320,-0.13,3
106/10/23,---,---,---,---,0,0,---,0
106/10/24,---,---,---,---,0,0,---,0
106/10/25,2.63,3.05,2.63,3.05,3000,8310,+0.25,3
106/10/26,3.06,3.06,3.06,3.06,2000,6120,+0.01,1
106/10/27,2.27,2.27,2.27,2.27,4000,9080,-0.79,1
106/10/30,2.10,2.33,1.76,2.33,50000,98500,+0.06,5
106/10/31,2.74,2.74,2.53,2.53,60000,156600,+0.20,4
106/11/01,---,---,---,---,0,0,---,0
106/11/02,---,---,---,---,0,0,---,0
106/11/03,---,---,---,---,0,0,---,0
106/11/06,---,---,---,---,0,0,---,0
106/11/07,---,---,---,---,0,0,---,0
106/11/08,---,---,---,---,0,0,---,0
106/11/09,---,---,---,---,0,0,---,0
106/11/10,---,---,---,---,0,0,---,0
106/11/13,---,---,---,---,0,0,---,0
106/11/14,---,---,---,---,0,0,---,0
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,3.67,3.67,3.67,3.67,5000,18350,-0.32,1
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,4.65,4.65,4.65,4.65,10000,46500,+0.49,1
106/12/19,4.76,4.76,4.76,4.76,10000,47600,+0.11,1
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,4.37,4.37,4.37,4.37,10000,43700,0.00,1
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,3.11,3.11,3.11,3.11,10000,31100,+0.12,1
107/02/05,---,---,---,---,0,0,---,0
107/02/06,---,---,---,---,0,0,---,0
107/02/07,---,---,---,---,0,0,---,0
107/02/08,---,---,---,---,0,0,---,0
