106/09/25,0.57,0.64,0.56,0.62,746000,440220,+0.01,11
106/09/26,0.61,0.75,0.61,0.75,495000,328790,+0.13,13
106/09/27,0.71,0.72,0.67,0.67,410000,285350,-0.08,7
106/09/28,0.64,0.68,0.64,0.66,15000,9960,-0.01,3
106/09/29,0.70,0.76,0.70,0.76,356000,252210,+0.10,10
106/09/30,0.71,0.72,0.70,0.70,451000,319130,-0.06,6
106/10/02,0.72,0.73,0.72,0.73,206000,148670,+0.03,6
106/10/03,0.70,0.85,0.69,0.81,766000,569240,+0.08,29
106/10/05,0.86,0.86,0.78,0.81,700000,584380,0.00,22
106/10/06,0.71,0.81,0.71,0.81,449000,338370,0.00,12
106/10/11,0.75,0.76,0.73,0.75,854000,636580,-0.06,14
106/10/12,0.70,0.70,0.63,0.67,615000,409250,-0.08,7
106/10/13,0.69,0.70,0.69,0.69,768000,532400,+0.02,7
106/10/16,0.66,0.66,0.65,0.65,193000,127180,-0.04,6
106/10/17,0.68,0.70,0.68,0.70,348000,238670,+0.05,4
106/10/18,0.68,0.76,0.68,0.75,976000,703950,+0.05,18
106/10/19,0.72,0.73,0.71,0.72,608000,437950,-0.03,8
106/10/20,0.69,0.69,0.69,0.69,70000,48300,-0.03,2
106/10/23,---,---,---,---,0,0,---,0
106/10/24,0.65,0.65,0.65,0.65,85000,55250,-0.02,2
106/10/25,0.64,0.66,0.64,0.66,410000,264600,+0.01,6
106/10/26,0.65,0.66,0.64,0.66,410000,270200,0.00,5
106/10/27,0.65,0.68,0.65,0.68,494000,327330,+0.02,10
106/10/30,0.63,0.75,0.63,0.72,642000,426800,+0.04,14
106/10/31,0.67,0.68,0.54,0.54,282000,168120,-0.18,10
106/11/01,0.46,0.46,0.38,0.38,671000,263090,-0.16,6
106/11/02,0.38,0.40,0.36,0.36,214000,81240,-0.02,11
106/11/03,0.35,0.37,0.35,0.35,227000,80590,-0.01,6
106/11/06,0.30,0.32,0.29,0.31,483000,145310,-0.04,14
106/11/07,0.32,0.32,0.28,0.28,393000,120350,-0.03,6
106/11/08,0.31,0.33,0.31,0.32,210000,66560,+0.04,4
106/11/09,0.33,0.34,0.32,0.34,239000,77570,+0.02,6
106/11/10,0.34,0.36,0.27,0.27,358000,110900,-0.07,12
106/11/13,0.26,0.32,0.24,0.32,456000,131500,+0.05,10
106/11/14,0.28,0.28,0.27,0.27,509000,141600,-0.05,6
106/11/15,---,---,---,---,0,0,---,0
106/11/16,0.31,0.33,0.31,0.31,299000,94640,+0.05,5
106/11/17,0.28,0.34,0.28,0.34,270000,83960,+0.03,10
106/11/20,0.33,0.36,0.30,0.30,525000,175510,-0.04,10
106/11/21,0.29,0.29,0.29,0.29,43000,12470,-0.01,1
106/11/22,0.30,0.33,0.30,0.33,741000,233680,+0.04,26
106/11/23,0.40,0.47,0.38,0.42,1417000,605430,+0.09,33
106/11/24,0.46,0.46,0.38,0.41,716000,300910,-0.01,11
106/11/27,0.43,0.43,0.41,0.41,77000,32650,0.00,5
106/11/28,0.38,0.39,0.38,0.38,74000,28180,-0.03,3
106/11/29,0.37,0.37,0.36,0.36,207000,76520,-0.02,2
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,0.20,0.20,0.20,0.20,10000,2000,-0.02,1
106/12/06,---,---,---,---,0,0,---,0
106/12/07,0.32,0.32,0.32,0.32,200000,64000,0.00,1
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,0.23,0.23,0.23,0.23,150000,34500,+0.01,1
106/12/19,0.21,0.22,0.19,0.22,550000,113000,-0.01,3
106/12/20,0.19,0.19,0.19,0.19,200000,38000,-0.03,1
106/12/21,0.15,0.15,0.15,0.15,400000,60000,-0.04,2
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,0.12,0.16,0.12,0.16,1100000,164990,+0.01,4
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
