106/09/28,0.90,0.90,0.90,0.90,11000,9900,-0.14,1
106/09/29,0.97,0.98,0.87,0.87,161000,155370,-0.03,3
106/09/30,0.83,0.83,0.76,0.76,150000,122800,-0.11,3
106/10/02,0.78,0.78,0.78,0.78,147000,114660,+0.02,2
106/10/03,0.75,0.82,0.75,0.82,367000,284650,+0.04,5
106/10/05,0.78,0.78,0.75,0.75,221000,172350,-0.07,4
106/10/06,---,---,---,---,0,0,---,0
106/10/11,0.69,0.69,0.69,0.69,4000,2760,-0.06,2
106/10/12,0.72,0.72,0.68,0.68,7000,4920,-0.01,2
106/10/13,0.68,0.69,0.68,0.69,131000,90360,+0.01,3
106/10/16,0.71,0.71,0.71,0.71,128000,90880,+0.02,2
106/10/17,0.71,0.74,0.71,0.74,548000,394540,+0.03,10
106/10/18,0.70,0.70,0.69,0.69,498000,347620,-0.05,9
106/10/19,0.72,0.72,0.72,0.72,200000,144000,+0.03,6
106/10/20,0.71,0.74,0.68,0.68,415000,298920,-0.04,5
106/10/23,0.66,0.66,0.63,0.63,215000,141690,-0.05,3
106/10/24,0.58,0.62,0.58,0.62,30000,17800,-0.01,2
106/10/25,0.65,0.67,0.65,0.67,187000,122150,+0.05,3
106/10/26,0.69,0.69,0.69,0.69,177000,122130,+0.02,1
106/10/27,0.69,0.78,0.69,0.77,916000,668840,+0.08,15
106/10/30,0.72,0.82,0.72,0.82,1752000,1344040,+0.05,35
106/10/31,0.77,0.77,0.71,0.71,970000,715390,-0.11,21
106/11/01,0.74,0.74,0.69,0.69,50000,35970,-0.02,3
106/11/02,0.69,0.74,0.69,0.74,279000,198040,+0.05,7
106/11/03,0.70,0.71,0.67,0.67,415000,289510,-0.07,11
106/11/06,0.68,0.75,0.68,0.71,426000,302950,+0.04,8
106/11/07,0.71,0.72,0.70,0.72,244000,172930,+0.01,11
106/11/08,0.65,0.65,0.60,0.64,110000,69300,-0.08,5
106/11/09,0.58,0.61,0.58,0.60,65000,38550,-0.04,6
106/11/10,0.66,0.75,0.66,0.72,190000,137170,+0.12,13
106/11/13,0.67,0.67,0.65,0.66,153000,101210,-0.06,7
106/11/14,0.59,0.59,0.59,0.59,2000,1180,-0.07,1
106/11/15,---,---,---,---,0,0,---,0
106/11/16,0.29,0.31,0.28,0.31,311000,90310,-0.10,5
106/11/17,0.28,0.32,0.28,0.32,605000,172510,+0.01,7
106/11/20,0.29,0.29,0.26,0.26,704000,192160,-0.06,3
106/11/21,---,---,---,---,0,0,---,0
106/11/22,0.24,0.24,0.24,0.24,410000,98400,-0.01,2
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,0.28,0.28,0.28,0.28,15000,4200,-0.01,1
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,0.27,0.27,0.27,0.27,15000,4050,+0.02,2
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,---,---,---,---,0,0,---,0
107/02/05,---,---,---,---,0,0,---,0
107/02/06,---,---,---,---,0,0,---,0
107/02/07,---,---,---,---,0,0,---,0
107/02/08,---,---,---,---,0,0,---,0
107/02/09,---,---,---,---,0,0,---,0
107/02/12,---,---,---,---,0,0,---,0
107/02/21,---,---,---,---,0,0,---,0
107/02/22,---,---,---,---,0,0,---,0
107/02/23,---,---,---,---,0,0,---,0
107/02/26,---,---,---,---,0,0,---,0
107/02/27,---,---,---,---,0,0,---,0
107/03/01,---,---,---,---,0,0,---,0
107/03/02,---,---,---,---,0,0,---,0
107/03/05,---,---,---,---,0,0,---,0
107/03/06,---,---,---,---,0,0,---,0
107/03/07,---,---,---,---,0,0,---,0
107/03/08,---,---,---,---,0,0,---,0
107/03/09,---,---,---,---,0,0,---,0
107/03/12,---,---,---,---,0,0,---,0
107/03/13,---,---,---,---,0,0,---,0
107/03/14,---,---,---,---,0,0,---,0
107/03/15,---,---,---,---,0,0,---,0
107/03/16,---,---,---,---,0,0,---,0
107/03/19,---,---,---,---,0,0,---,0
107/03/20,---,---,---,---,0,0,---,0
107/03/21,---,---,---,---,0,0,---,0
107/03/22,---,---,---,---,0,0,---,0
107/03/23,---,---,---,---,0,0,---,0
