106/09/25,2.06,2.10,2.06,2.10,11000,22900,+0.17,2
106/09/26,2.24,2.24,1.97,1.97,10000,21480,-0.13,3
106/09/27,2.01,2.01,2.00,2.00,4000,8020,+0.03,2
106/09/28,---,---,---,---,0,0,---,0
106/09/29,---,---,---,---,0,0,---,0
106/09/30,---,---,---,---,0,0,---,0
106/10/02,---,---,---,---,0,0,---,0
106/10/03,---,---,---,---,0,0,---,0
106/10/05,---,---,---,---,0,0,---,0
106/10/06,1.88,1.88,1.88,1.88,20000,37600,-0.06,1
106/10/11,---,---,---,---,0,0,---,0
106/10/12,---,---,---,---,0,0,---,0
106/10/13,1.83,1.83,1.83,1.83,1000,1830,-0.05,1
106/10/16,---,---,---,---,0,0,---,0
106/10/17,---,---,---,---,0,0,---,0
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,---,---,---,---,0,0,---,0
106/10/23,---,---,---,---,0,0,---,0
106/10/24,---,---,---,---,0,0,---,0
106/10/25,---,---,---,---,0,0,---,0
106/10/26,---,---,---,---,0,0,---,0
106/10/27,---,---,---,---,0,0,---,0
106/10/30,2.37,2.38,2.37,2.38,4000,9490,+0.52,2
106/10/31,2.32,2.32,2.23,2.23,13000,29890,-0.15,2
106/11/01,2.25,2.25,2.25,2.25,10000,22500,+0.02,1
106/11/02,2.97,2.97,2.97,2.97,1000,2970,+0.72,1
106/11/03,---,---,---,---,0,0,---,0
106/11/06,3.15,3.15,3.15,3.15,3000,9450,+0.18,1
106/11/07,---,---,---,---,0,0,---,0
106/11/08,---,---,---,---,0,0,---,0
106/11/09,---,---,---,---,0,0,---,0
106/11/10,---,---,---,---,0,0,---,0
106/11/13,3.80,3.80,3.80,3.80,2000,7600,+0.65,1
106/11/14,3.80,3.80,3.80,3.80,1000,3800,0.00,1
106/11/15,3.53,3.53,3.53,3.53,1000,3530,-0.27,1
106/11/16,---,---,---,---,0,0,---,0
106/11/17,3.82,3.82,3.82,3.82,2000,7640,+0.29,1
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,5.05,5.05,5.05,5.05,3000,15150,+0.24,1
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,4.42,4.42,4.42,4.42,1000,4420,-0.78,1
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,5.05,5.05,5.05,5.05,1000,5050,+0.08,1
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,5.25,5.25,5.25,5.25,1000,5250,-0.50,1
106/12/25,---,---,---,---,0,0,---,0
106/12/26,5.05,5.05,5.05,5.05,1000,5050,-0.20,1
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
