106/09/25,0.30,0.30,0.30,0.30,28000,8400,-0.07,3
106/09/26,0.35,0.39,0.35,0.39,80000,28700,+0.09,4
106/09/27,0.41,0.41,0.32,0.32,152000,57220,-0.07,12
106/09/28,0.32,0.34,0.32,0.34,81000,26030,+0.02,4
106/09/29,0.38,0.39,0.37,0.37,52000,20250,+0.03,3
106/09/30,0.35,0.35,0.35,0.35,10000,3500,-0.02,1
106/10/02,0.32,0.32,0.32,0.32,16000,5120,-0.03,3
106/10/03,0.29,0.31,0.29,0.29,36000,10460,-0.03,4
106/10/05,0.26,0.26,0.24,0.26,136000,33730,-0.03,6
106/10/06,0.28,0.28,0.28,0.28,47000,13160,+0.02,1
106/10/11,0.22,0.25,0.22,0.25,33000,7690,-0.03,5
106/10/12,0.23,0.23,0.20,0.20,124000,26240,-0.05,5
106/10/13,0.21,0.22,0.21,0.22,10000,2150,+0.02,2
106/10/16,0.19,0.20,0.19,0.20,15000,2900,-0.02,3
106/10/17,0.18,0.18,0.18,0.18,2000,360,-0.02,1
106/10/18,---,---,---,---,0,0,---,0
106/10/19,0.15,0.15,0.13,0.14,30000,4150,-0.04,5
106/10/20,0.14,0.14,0.12,0.13,70000,8650,-0.01,5
106/10/23,0.13,0.13,0.13,0.13,5000,650,0.00,1
106/10/24,0.14,0.15,0.14,0.15,15000,2150,+0.02,2
106/10/25,---,---,---,---,0,0,---,0
106/10/26,0.14,0.14,0.14,0.14,1000,140,-0.03,1
106/10/27,0.16,0.20,0.16,0.20,25000,4600,+0.06,2
106/10/30,---,---,---,---,0,0,---,0
106/10/31,0.14,0.14,0.14,0.14,10000,1400,-0.01,1
106/11/01,---,---,---,---,0,0,---,0
106/11/02,---,---,---,---,0,0,---,0
106/11/03,0.17,0.18,0.17,0.18,82000,14740,+0.04,3
106/11/06,0.15,0.15,0.14,0.14,80000,11500,-0.04,2
106/11/07,---,---,---,---,0,0,---,0
106/11/08,---,---,---,---,0,0,---,0
106/11/09,0.11,0.14,0.11,0.14,52000,5780,+0.02,2
106/11/10,0.10,0.10,0.10,0.10,2000,200,-0.04,1
106/11/13,---,---,---,---,0,0,---,0
106/11/14,---,---,---,---,0,0,---,0
106/11/15,---,---,---,---,0,0,---,0
106/11/16,---,---,---,---,0,0,---,0
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,---,---,---,---,0,0,---,0
106/11/29,---,---,---,---,0,0,---,0
106/11/30,0.02,0.02,0.02,0.02,13000,260,-0.04,1
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
