106/09/25,0.82,0.82,0.82,0.82,200000,164000,-0.17,2
106/09/26,0.84,0.84,0.72,0.72,360000,283200,-0.10,4
106/09/27,0.77,0.83,0.77,0.83,702000,557760,+0.11,13
106/09/28,0.89,0.95,0.85,0.85,677000,591110,+0.02,15
106/09/29,0.79,0.79,0.75,0.75,130000,100100,-0.10,6
106/09/30,---,---,---,---,0,0,---,0
106/10/02,0.82,0.84,0.82,0.84,200000,166000,+0.05,3
106/10/03,0.84,0.84,0.80,0.81,274000,226140,-0.03,5
106/10/05,0.79,0.83,0.79,0.83,284000,232100,+0.02,7
106/10/06,0.93,0.97,0.91,0.91,330000,308400,+0.08,21
106/10/11,0.92,0.92,0.90,0.90,95000,86500,-0.01,6
106/10/12,0.88,0.89,0.87,0.87,182000,159780,-0.03,4
106/10/13,0.86,0.92,0.82,0.88,532000,468480,+0.01,12
106/10/16,0.91,0.93,0.88,0.90,515000,463620,+0.02,16
106/10/17,1.16,1.20,1.06,1.06,545000,612620,+0.16,24
106/10/18,1.03,1.04,0.96,0.96,351000,355460,-0.10,11
106/10/19,0.97,0.99,0.93,0.93,223000,215230,-0.03,7
106/10/20,0.91,0.94,0.89,0.94,102000,91840,+0.01,6
106/10/23,0.95,0.97,0.90,0.90,413000,396680,-0.04,7
106/10/24,0.92,0.94,0.89,0.94,563000,515310,+0.04,12
106/10/25,0.92,0.92,0.91,0.91,133000,122090,-0.03,4
106/10/26,0.84,0.91,0.84,0.91,521000,464330,0.00,12
106/10/27,0.92,0.97,0.92,0.95,614000,583580,+0.04,11
106/10/30,0.86,0.86,0.85,0.85,283000,241950,-0.10,2
106/10/31,0.85,0.87,0.85,0.85,474000,407610,0.00,11
106/11/01,0.86,0.89,0.82,0.87,845000,729530,+0.02,23
106/11/02,0.86,0.86,0.81,0.81,146000,122260,-0.06,6
106/11/03,0.80,0.81,0.80,0.81,130000,104100,0.00,3
106/11/06,0.81,0.84,0.80,0.80,724000,594140,-0.01,10
106/11/07,0.82,0.87,0.82,0.86,730000,613540,+0.06,23
106/11/08,0.84,0.88,0.82,0.86,1074000,907580,0.00,18
106/11/09,0.88,0.93,0.82,0.83,1058000,956260,-0.03,18
106/11/10,0.76,0.78,0.75,0.75,206000,157700,-0.08,11
106/11/13,0.65,0.65,0.65,0.65,70000,45500,-0.10,1
106/11/14,0.63,0.63,0.61,0.61,7000,4290,-0.04,2
106/11/15,---,---,---,---,0,0,---,0
106/11/16,0.64,0.64,0.64,0.64,200000,128000,+0.03,1
106/11/17,0.65,0.68,0.65,0.68,529000,350380,+0.04,10
106/11/20,0.64,0.64,0.63,0.63,329000,207470,-0.05,4
106/11/21,0.65,0.65,0.65,0.65,35000,22750,+0.02,1
106/11/22,0.77,0.77,0.74,0.74,45000,34350,+0.09,2
106/11/23,0.70,0.73,0.70,0.73,137000,99400,-0.01,3
106/11/24,0.72,0.72,0.70,0.72,128000,91620,-0.01,4
106/11/27,---,---,---,---,0,0,---,0
106/11/28,0.63,0.63,0.63,0.63,100000,63000,-0.07,1
106/11/29,0.59,0.59,0.57,0.57,120000,68800,-0.06,2
106/11/30,0.49,0.50,0.45,0.45,719000,333400,-0.12,6
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,0.46,0.46,0.46,0.46,152000,69920,+0.04,1
106/12/06,0.43,0.43,0.42,0.43,152000,65160,-0.03,4
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,0.41,0.41,0.41,0.41,2000,820,+0.02,1
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,0.30,0.30,0.29,0.29,40000,11900,-0.04,2
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,0.11,0.12,0.11,0.12,28000,3160,+0.01,2
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,0.15,0.15,0.15,0.15,2000,300,+0.01,1
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,0.10,0.10,0.10,0.10,200000,20000,-0.02,2
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,0.11,0.11,0.11,0.11,200000,22000,+0.01,2
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
107/02/01,0.05,0.05,0.05,0.05,40000,2000,0.00,2
107/02/02,---,---,---,---,0,0,---,0
107/02/05,---,---,---,---,0,0,---,0
107/02/06,---,---,---,---,0,0,---,0
107/02/07,---,---,---,---,0,0,---,0
107/02/08,0.02,0.02,0.02,0.02,300000,6000,0.00,1
107/02/09,---,---,---,---,0,0,---,0
107/02/12,---,---,---,---,0,0,---,0
107/02/21,---,---,---,---,0,0,---,0
107/02/22,0.02,0.02,0.02,0.02,22000,440,0.00,2
107/02/23,---,---,---,---,0,0,---,0
107/02/26,---,---,---,---,0,0,---,0
107/02/27,0.01,0.01,0.01,0.01,40000,400,-0.01,2
107/03/01,---,---,---,---,0,0,---,0
107/03/02,---,---,---,---,0,0,---,0
107/03/05,---,---,---,---,0,0,---,0
107/03/06,---,---,---,---,0,0,---,0
107/03/07,---,---,---,---,0,0,---,0
