107/06/19,0.74,0.74,0.74,0.74,410000,303400,0.00,5
107/06/20,0.69,0.69,0.69,0.69,50000,34500,-0.05,1
107/06/21,0.65,0.67,0.65,0.67,150000,99500,-0.02,2
107/06/22,0.63,0.63,0.61,0.61,510000,313100,-0.06,3
107/06/25,---,---,---,---,0,0,---,0
107/06/26,---,---,---,---,0,0,---,0
107/06/27,0.50,0.50,0.50,0.50,100000,50000,0.00,3
107/06/28,0.47,0.47,0.47,0.47,400000,188000,-0.03,4
107/06/29,0.49,0.49,0.48,0.48,326000,158620,+0.01,3
107/07/02,0.49,0.49,0.47,0.47,881000,424190,-0.01,10
107/07/03,0.47,0.47,0.44,0.44,977000,441980,-0.03,9
107/07/04,0.43,0.43,0.42,0.42,498000,211380,-0.02,3
107/07/05,0.42,0.42,0.42,0.42,143000,60060,0.00,1
107/07/06,0.45,0.46,0.43,0.43,382000,170090,+0.01,4
107/07/09,0.46,0.49,0.46,0.49,405000,189450,+0.06,4
107/07/10,0.46,0.47,0.46,0.47,313000,145780,-0.02,6
107/07/11,0.44,0.44,0.44,0.44,147000,64680,-0.03,2
107/07/12,---,---,---,---,0,0,---,0
107/07/13,---,---,---,---,0,0,---,0
107/07/16,---,---,---,---,0,0,---,0
107/07/17,---,---,---,---,0,0,---,0
107/07/18,---,---,---,---,0,0,---,0
107/07/19,0.45,0.45,0.45,0.45,166000,74700,-0.03,1
107/07/20,0.45,0.45,0.45,0.45,109000,49050,0.00,1
107/07/23,0.41,0.41,0.41,0.41,421000,172610,-0.04,3
107/07/24,0.39,0.39,0.39,0.39,146000,56940,-0.02,1
107/07/25,---,---,---,---,0,0,---,0
107/07/26,---,---,---,---,0,0,---,0
107/07/27,---,---,---,---,0,0,---,0
107/07/30,0.44,0.46,0.44,0.46,399000,179490,+0.05,3
107/07/31,0.46,0.46,0.42,0.42,565000,251490,-0.04,3
107/08/01,0.42,0.43,0.42,0.43,306000,129920,+0.01,2
107/08/02,0.43,0.43,0.43,0.43,140000,60200,0.00,1
107/08/03,0.48,0.55,0.48,0.55,455000,233680,+0.12,6
107/08/06,0.56,0.66,0.55,0.62,616000,365440,+0.07,32
107/08/07,0.62,0.62,0.59,0.60,107000,64370,-0.02,6
107/08/08,0.63,0.65,0.60,0.60,394000,251880,0.00,8
107/08/09,0.60,0.60,0.49,0.57,413000,239350,-0.03,9
107/08/10,0.54,0.58,0.53,0.53,173000,93020,-0.04,3
107/08/13,0.41,0.41,0.40,0.40,110000,44600,-0.13,4
107/08/14,---,---,---,---,0,0,---,0
107/08/15,---,---,---,---,0,0,---,0
107/08/16,---,---,---,---,0,0,---,0
107/08/17,---,---,---,---,0,0,---,0
107/08/20,---,---,---,---,0,0,---,0
107/08/21,---,---,---,---,0,0,---,0
107/08/22,0.37,0.37,0.37,0.37,30000,11100,+0.01,1
107/08/23,0.39,0.50,0.39,0.50,375000,167710,+0.13,13
107/08/24,0.50,0.52,0.45,0.50,331000,162220,0.00,9
107/08/27,0.52,0.55,0.47,0.47,296000,154450,-0.03,14
107/08/28,0.46,0.46,0.44,0.44,335000,153900,-0.03,4
107/08/29,0.43,0.43,0.43,0.43,30000,12900,-0.01,1
107/08/30,0.46,0.50,0.46,0.50,240000,112000,+0.07,2
107/08/31,0.46,0.50,0.46,0.49,1079000,530490,-0.01,22
107/09/03,0.45,0.45,0.39,0.39,921000,398110,-0.10,14
107/09/04,0.40,0.42,0.40,0.42,301000,123200,+0.03,4
107/09/05,0.40,0.40,0.40,0.40,300000,120000,-0.02,2
107/09/06,0.41,0.41,0.41,0.41,12000,4920,+0.01,1
107/09/07,0.37,0.37,0.35,0.35,17000,6190,-0.06,2
107/09/10,0.31,0.31,0.31,0.31,50000,15500,-0.04,1
107/09/11,0.32,0.32,0.32,0.32,150000,48000,+0.01,1
107/09/12,0.29,0.29,0.29,0.29,30000,8700,-0.03,1
107/09/13,---,---,---,---,0,0,---,0
107/09/14,---,---,---,---,0,0,---,0
107/09/17,0.32,0.32,0.30,0.30,237000,71500,-0.01,3
107/09/18,0.29,0.29,0.29,0.29,167000,48430,-0.01,1
107/09/19,---,---,---,---,0,0,---,0
107/09/20,---,---,---,---,0,0,---,0
107/09/21,---,---,---,---,0,0,---,0
107/09/25,---,---,---,---,0,0,---,0
107/09/26,---,---,---,---,0,0,---,0
107/09/27,---,---,---,---,0,0,---,0
