106/09/25,0.33,0.46,0.33,0.38,2019000,815510,+0.08,37
106/09/26,0.42,0.48,0.30,0.30,1222000,492160,-0.08,26
106/09/27,0.33,0.35,0.31,0.35,700000,240080,+0.05,12
106/09/28,0.39,0.45,0.37,0.37,6352000,2656650,+0.02,47
106/09/29,0.42,0.42,0.36,0.36,190000,71100,-0.01,10
106/09/30,0.35,0.40,0.35,0.40,387000,151840,+0.04,11
106/10/02,0.38,0.56,0.37,0.52,2472000,1139950,+0.12,41
106/10/03,0.49,0.51,0.43,0.44,957000,435610,-0.08,24
106/10/05,0.46,0.52,0.46,0.51,720000,359600,+0.07,11
106/10/06,0.51,0.51,0.43,0.43,830000,383100,-0.08,16
106/10/11,0.40,0.40,0.35,0.35,1380000,512200,-0.08,28
106/10/12,0.35,0.38,0.34,0.38,380000,137500,+0.03,9
106/10/13,0.34,0.34,0.30,0.31,1740000,555700,-0.07,74
106/10/16,0.28,0.29,0.27,0.28,1197000,336960,-0.03,15
106/10/17,0.28,0.29,0.26,0.26,1170000,318900,-0.02,16
106/10/18,0.26,0.26,0.24,0.24,910000,227500,-0.02,18
106/10/19,0.24,0.27,0.24,0.27,331000,82470,+0.03,5
106/10/20,0.26,0.26,0.24,0.26,370000,91800,-0.01,10
106/10/23,0.27,0.27,0.25,0.25,400000,104000,-0.01,3
106/10/24,0.24,0.27,0.22,0.22,809000,192120,-0.03,12
106/10/25,---,---,---,---,0,0,---,0
106/10/26,0.23,0.28,0.23,0.28,208000,48240,+0.04,3
106/10/27,0.26,0.26,0.26,0.26,40000,10400,-0.02,4
106/10/30,0.23,0.23,0.23,0.23,45000,10350,-0.03,1
106/10/31,0.22,0.23,0.22,0.23,207000,47540,0.00,2
106/11/01,---,---,---,---,0,0,---,0
106/11/02,0.21,0.22,0.21,0.22,490000,103400,0.00,10
106/11/03,0.21,0.21,0.21,0.21,420000,88200,-0.01,4
106/11/06,---,---,---,---,0,0,---,0
106/11/07,0.17,0.17,0.13,0.14,2097000,326780,-0.07,21
106/11/08,0.14,0.14,0.10,0.10,2510000,322300,-0.04,27
106/11/09,0.10,0.11,0.09,0.09,705000,76600,-0.01,12
106/11/10,0.07,0.07,0.07,0.07,233000,16310,-0.02,3
106/11/13,0.07,0.07,0.06,0.06,13000,790,-0.01,2
106/11/14,0.05,0.05,0.05,0.05,50000,2500,-0.01,1
106/11/15,0.08,0.08,0.08,0.08,10000,800,+0.03,1
106/11/16,0.07,0.08,0.07,0.08,30000,2300,0.00,3
106/11/17,---,---,---,---,0,0,---,0
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,0.05,0.07,0.05,0.07,90000,6100,+0.04,10
106/11/23,0.05,0.05,0.05,0.05,250000,12500,-0.02,2
106/11/24,0.06,0.06,0.06,0.06,30000,1800,+0.01,1
106/11/27,0.06,0.06,0.06,0.06,100000,6000,0.00,1
106/11/28,0.05,0.05,0.05,0.05,2200000,110000,-0.01,16
106/11/29,---,---,---,---,0,0,---,0
106/11/30,---,---,---,---,0,0,---,0
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,---,---,---,---,0,0,---,0
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,---,---,---,---,0,0,---,0
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,0.02,0.02,0.02,0.02,25000,500,+0.01,2
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,---,---,---,---,0,0,---,0
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
