106/09/25,0.47,0.47,0.41,0.42,500000,219500,+0.04,6
106/09/26,0.51,0.61,0.47,0.60,902000,465410,+0.18,14
106/09/27,0.57,0.58,0.51,0.53,683000,370950,-0.07,15
106/09/28,0.50,0.55,0.50,0.55,358000,193760,+0.02,7
106/09/29,0.59,0.59,0.50,0.50,157000,89590,-0.05,6
106/09/30,0.44,0.44,0.43,0.43,44000,19040,-0.07,5
106/10/02,---,---,---,---,0,0,---,0
106/10/03,0.44,0.47,0.44,0.47,12000,5580,+0.05,2
106/10/05,0.39,0.39,0.39,0.39,2000,780,-0.08,1
106/10/06,---,---,---,---,0,0,---,0
106/10/11,0.36,0.36,0.33,0.33,350000,124500,-0.06,4
106/10/12,0.36,0.36,0.33,0.34,459000,155590,+0.01,7
106/10/13,0.33,0.33,0.31,0.31,105000,34550,-0.03,2
106/10/16,0.33,0.33,0.33,0.33,8000,2640,+0.02,2
106/10/17,0.33,0.35,0.33,0.35,4000,1360,+0.02,2
106/10/18,---,---,---,---,0,0,---,0
106/10/19,---,---,---,---,0,0,---,0
106/10/20,0.30,0.31,0.30,0.31,4000,1220,-0.03,2
106/10/23,---,---,---,---,0,0,---,0
106/10/24,0.26,0.26,0.26,0.26,2000,520,-0.04,1
106/10/25,0.27,0.27,0.27,0.27,2000,540,+0.01,1
106/10/26,---,---,---,---,0,0,---,0
106/10/27,0.35,0.35,0.35,0.35,2000,700,+0.04,1
106/10/30,---,---,---,---,0,0,---,0
106/10/31,0.35,0.35,0.35,0.35,20000,7000,-0.03,1
106/11/01,---,---,---,---,0,0,---,0
106/11/02,0.30,0.32,0.30,0.32,22000,7000,+0.01,2
106/11/03,0.31,0.31,0.31,0.31,2000,620,-0.01,1
106/11/06,0.31,0.31,0.31,0.31,42000,13020,0.00,2
106/11/07,---,---,---,---,0,0,---,0
106/11/08,0.26,0.26,0.26,0.26,2000,520,-0.05,1
106/11/09,0.24,0.28,0.24,0.28,9000,2320,+0.02,2
106/11/10,0.32,0.32,0.32,0.32,5000,1600,+0.04,1
106/11/13,0.25,0.25,0.25,0.25,5000,1250,-0.07,1
106/11/14,0.25,0.25,0.25,0.25,5000,1250,0.00,1
106/11/15,0.14,0.14,0.13,0.13,334000,45680,-0.12,4
106/11/16,0.10,0.11,0.09,0.09,359000,35850,-0.04,7
106/11/17,0.14,0.14,0.09,0.09,6000,590,0.00,2
106/11/20,---,---,---,---,0,0,---,0
106/11/21,---,---,---,---,0,0,---,0
106/11/22,---,---,---,---,0,0,---,0
106/11/23,---,---,---,---,0,0,---,0
106/11/24,---,---,---,---,0,0,---,0
106/11/27,---,---,---,---,0,0,---,0
106/11/28,0.09,0.09,0.09,0.09,20000,1800,0.00,1
106/11/29,---,---,---,---,0,0,---,0
106/11/30,0.04,0.04,0.04,0.04,20000,800,-0.05,1
106/12/01,---,---,---,---,0,0,---,0
106/12/04,---,---,---,---,0,0,---,0
106/12/05,---,---,---,---,0,0,---,0
106/12/06,---,---,---,---,0,0,---,0
106/12/07,0.07,0.09,0.07,0.09,51000,4040,+0.05,4
106/12/08,---,---,---,---,0,0,---,0
106/12/11,---,---,---,---,0,0,---,0
106/12/12,---,---,---,---,0,0,---,0
106/12/13,---,---,---,---,0,0,---,0
106/12/14,---,---,---,---,0,0,---,0
106/12/15,---,---,---,---,0,0,---,0
106/12/18,---,---,---,---,0,0,---,0
106/12/19,---,---,---,---,0,0,---,0
106/12/20,---,---,---,---,0,0,---,0
106/12/21,---,---,---,---,0,0,---,0
106/12/22,---,---,---,---,0,0,---,0
106/12/25,---,---,---,---,0,0,---,0
106/12/26,---,---,---,---,0,0,---,0
106/12/27,---,---,---,---,0,0,---,0
106/12/28,---,---,---,---,0,0,---,0
106/12/29,---,---,---,---,0,0,---,0
107/01/02,---,---,---,---,0,0,---,0
107/01/03,---,---,---,---,0,0,---,0
107/01/04,---,---,---,---,0,0,---,0
107/01/05,---,---,---,---,0,0,---,0
107/01/08,---,---,---,---,0,0,---,0
107/01/09,---,---,---,---,0,0,---,0
107/01/10,---,---,---,---,0,0,---,0
107/01/11,---,---,---,---,0,0,---,0
107/01/12,---,---,---,---,0,0,---,0
107/01/15,---,---,---,---,0,0,---,0
107/01/16,---,---,---,---,0,0,---,0
107/01/17,---,---,---,---,0,0,---,0
107/01/18,---,---,---,---,0,0,---,0
107/01/19,0.01,0.01,0.01,0.01,9000,90,-0.02,1
107/01/22,---,---,---,---,0,0,---,0
107/01/23,---,---,---,---,0,0,---,0
107/01/24,---,---,---,---,0,0,---,0
107/01/25,---,---,---,---,0,0,---,0
107/01/26,---,---,---,---,0,0,---,0
107/01/29,0.01,0.01,0.01,0.01,22000,220,0.00,1
107/01/30,---,---,---,---,0,0,---,0
107/01/31,---,---,---,---,0,0,---,0
107/02/01,---,---,---,---,0,0,---,0
107/02/02,0.01,0.01,0.01,0.01,30000,300,0.00,1
107/02/05,0.01,0.01,0.01,0.01,10000,100,0.00,1
107/02/06,---,---,---,---,0,0,---,0
107/02/07,---,---,---,---,0,0,---,0
107/02/08,---,---,---,---,0,0,---,0
107/02/09,0.01,0.01,0.01,0.01,20000,200,0.00,1
