102/03/01,0.90,1.00,0.90,0.95,836000,790580,0.15,61
102/03/04,0.95,0.96,0.84,0.84,1139000,995670,-0.11,79
102/03/05,0.84,0.90,0.84,0.88,866000,761910,0.04,41
102/03/06,0.90,0.93,0.88,0.91,956000,868510,0.03,54
102/03/07,0.92,0.96,0.89,0.94,868000,804020,0.03,64
102/03/08,0.90,1.01,0.90,1.00,1187000,1165620,0.06,64
102/03/11,1.01,1.03,0.99,0.99,328000,330770,-0.01,25
102/03/12,0.99,0.99,0.81,0.82,485000,421040,-0.17,49
102/03/13,0.82,0.90,0.70,0.71,503000,367300,-0.11,38
102/03/14,0.68,0.74,0.67,0.74,207000,146260,0.03,21
102/03/15,0.86,0.87,0.80,0.83,444000,373720,0.09,24
102/03/18,0.64,0.73,0.64,0.70,144000,99960,-0.13,13
102/03/19,0.71,0.71,0.66,0.68,191000,129230,-0.02,15
102/03/20,0.70,0.73,0.67,0.70,271000,188590,0.02,19
102/03/21,0.60,0.73,0.60,0.71,121000,87350,0.01,15
102/03/22,0.70,0.71,0.70,0.71,10000,7010,,2
102/03/25,0.66,0.71,0.66,0.68,118000,81100,-0.03,11
102/03/26,0.68,0.68,0.63,0.63,67000,43710,-0.05,11
102/03/27,0.68,0.68,0.66,0.66,96000,64540,0.03,13
102/03/28,0.67,0.67,0.66,0.66,111000,73670,,7
102/03/29,0.67,0.67,0.67,0.67,20000,13400,0.01,1
102/04/01,--,--,--,--,0,0,,0
102/04/02,0.62,0.62,0.58,0.58,55000,33100,X,5
102/04/03,0.57,0.57,0.52,0.52,125000,69850,-0.06,9
102/04/08,0.52,0.52,0.45,0.48,27000,13000,-0.04,5
102/04/09,0.50,0.53,0.50,0.53,30000,15350,0.05,3
102/04/10,0.53,0.54,0.53,0.54,25000,13300,0.01,2
102/04/11,0.54,0.54,0.54,0.54,10000,5400,,1
102/04/12,0.53,0.53,0.53,0.53,1000,530,-0.01,1
102/04/15,0.44,0.45,0.44,0.45,31000,13840,-0.08,3
102/04/16,0.42,0.46,0.42,0.46,14000,6020,0.01,3
102/04/17,0.46,0.49,0.46,0.49,21000,9790,0.03,3
102/04/18,0.49,0.50,0.49,0.50,8000,3990,0.01,3
102/04/19,0.49,0.50,0.49,0.50,22000,10840,,2
102/04/22,0.50,0.50,0.50,0.50,2000,1000,,2
102/04/23,0.49,0.49,0.47,0.47,110000,52900,-0.03,2
102/04/24,0.50,0.52,0.49,0.52,62000,30720,0.05,5
102/04/25,0.55,0.55,0.55,0.55,21000,11550,0.03,2
102/04/26,--,--,--,--,0,0,,0
102/04/29,--,--,--,--,0,0,,0
102/04/30,0.55,0.57,0.55,0.57,15000,8450,X,2
102/05/02,0.57,0.58,0.57,0.58,7000,4010,0.01,2
102/05/03,0.65,0.65,0.60,0.60,61000,37090,0.02,5
102/05/06,0.58,0.58,0.58,0.58,7000,4060,-0.02,2
102/05/07,--,--,--,--,0,0,,0
102/05/08,0.60,0.63,0.60,0.63,51000,31970,X,4
102/05/09,0.65,0.68,0.63,0.63,39000,25560,,8
102/05/10,0.64,0.64,0.64,0.64,15000,9600,0.01,2
102/05/13,--,--,--,--,0,0,,0
102/05/14,0.60,0.70,0.60,0.70,10000,6900,X,2
102/05/15,--,--,--,--,0,0,,0
102/05/16,--,--,--,--,0,0,,0
102/05/17,--,--,--,--,0,0,,0
102/05/20,--,--,--,--,0,0,,0
102/05/21,--,--,--,--,0,0,,0
102/05/22,--,--,--,--,0,0,,0
102/05/23,0.52,0.52,0.52,0.52,10000,5200,X,1
102/05/24,--,--,--,--,0,0,,0
102/05/27,--,--,--,--,0,0,,0
102/05/28,0.45,0.45,0.45,0.45,5000,2250,X,1
102/05/29,0.52,0.52,0.52,0.52,1000,520,0.07,1
102/05/30,0.50,0.50,0.50,0.50,3000,1500,-0.02,1
102/05/31,--,--,--,--,0,0,,0
102/06/03,--,--,--,--,0,0,,0
102/06/04,0.38,0.38,0.38,0.38,20000,7600,X,1
102/06/05,0.37,0.37,0.37,0.37,11000,4070,-0.01,1
102/06/06,--,--,--,--,0,0,,0
102/06/07,--,--,--,--,0,0,,0
102/06/10,0.32,0.32,0.32,0.32,70000,22400,X,2
102/06/11,0.28,0.28,0.28,0.28,1000,280,-0.04,1
102/06/13,0.25,0.25,0.25,0.25,10000,2500,-0.03,1
102/06/14,0.28,0.28,0.28,0.28,10000,2800,0.03,1
102/06/17,--,--,--,--,0,0,,0
102/06/18,--,--,--,--,0,0,,0
102/06/19,--,--,--,--,0,0,,0
102/06/20,0.23,0.23,0.23,0.23,10000,2300,X,1
102/06/21,--,--,--,--,0,0,,0
102/06/24,--,--,--,--,0,0,,0
102/06/25,--,--,--,--,0,0,,0
102/06/26,--,--,--,--,0,0,,0
102/06/27,0.18,0.18,0.18,0.18,11000,1980,X,2
102/06/28,0.18,0.18,0.18,0.18,10000,1800,,2
102/07/01,--,--,--,--,0,0,,0
102/07/02,--,--,--,--,0,0,,0
102/07/03,--,--,--,--,0,0,,0
102/07/04,0.10,0.10,0.10,0.10,10000,1000,X,1
102/07/05,--,--,--,--,0,0,,0
102/07/08,--,--,--,--,0,0,,0
102/07/09,--,--,--,--,0,0,,0
102/07/10,--,--,--,--,0,0,,0
102/07/11,--,--,--,--,0,0,,0
102/07/12,0.15,0.15,0.15,0.15,69000,10350,X,1
102/07/15,0.14,0.14,0.14,0.14,5000,700,-0.01,1
102/07/16,0.13,0.13,0.13,0.13,60000,7800,-0.01,1
102/07/17,--,--,--,--,0,0,,0
102/07/18,--,--,--,--,0,0,,0
102/07/19,--,--,--,--,0,0,,0
102/07/22,--,--,--,--,0,0,,0
102/07/23,0.18,0.20,0.18,0.20,61000,11580,X,4
102/07/24,0.24,0.24,0.24,0.24,12000,2880,0.04,1
102/07/25,0.30,0.30,0.30,0.30,30000,9000,0.06,1
102/07/26,0.27,0.27,0.26,0.26,60000,15900,-0.04,2
102/07/29,--,--,--,--,0,0,,0
102/07/30,--,--,--,--,0,0,,0
102/07/31,0.18,0.18,0.18,0.18,1000,180,X,1
102/08/01,0.20,0.20,0.20,0.20,1000,200,0.02,1
102/08/02,--,--,--,--,0,0,,0
102/08/05,--,--,--,--,0,0,,0
102/08/06,0.18,0.18,0.18,0.18,10000,1800,X,1
102/08/07,0.15,0.15,0.14,0.14,11000,1550,-0.04,2
102/08/08,--,--,--,--,0,0,,0
102/08/09,0.12,0.12,0.12,0.12,70000,8400,X,2
102/08/12,--,--,--,--,0,0,,0
102/08/13,0.11,0.11,0.11,0.11,109000,11990,X,2
102/08/14,--,--,--,--,0,0,,0
102/08/15,0.11,0.11,0.11,0.11,2000,220,X,1
102/08/16,--,--,--,--,0,0,,0
102/08/19,--,--,--,--,0,0,,0
102/08/20,--,--,--,--,0,0,,0
102/08/22,--,--,--,--,0,0,,0
102/08/23,0.04,0.04,0.04,0.04,10000,400,X,1
102/08/26,--,--,--,--,0,0,,0
102/08/27,--,--,--,--,0,0,,0
102/08/28,--,--,--,--,0,0,,0
102/08/29,--,--,--,--,0,0,,0
