96/05/15,10.06,10.07,10.03,10.04,3769000,37893180,0.04,189
96/05/16,10.04,10.04,10.00,10.01,2110000,21124180,-0.03,188
96/05/17,10.02,10.03,10.00,10.02,581000,5820460,0.01,55
96/05/18,10.02,10.02,9.95,10.01,1675000,16717840,-0.01,67
96/05/21,10.00,10.01,10.00,10.00,904000,9041030,-0.01,46
96/05/22,10.00,10.00,10.00,10.00,591000,5910000,,35
96/05/23,10.00,10.00,9.99,10.00,312000,3119850,,26
96/05/24,9.99,10.00,9.99,10.00,215000,2149600,,20
96/05/25,10.00,10.00,9.99,10.00,1198000,11972400,,74
96/05/28,10.00,10.00,9.99,10.00,171000,1709860,,13
96/05/29,9.99,10.00,9.99,10.00,182000,1819180,,13
96/05/30,9.99,10.00,9.99,10.00,724000,7233290,,33
96/05/31,9.99,10.00,9.98,10.00,621000,6203800,,34
96/06/01,10.00,10.00,9.95,9.99,701000,6994490,-0.01,22
96/06/04,9.97,10.00,9.96,10.00,333000,3327940,0.01,22
96/06/05,10.00,10.00,9.96,9.99,498000,4969920,-0.01,18
96/06/06,9.99,9.99,9.96,9.96,433000,4315200,-0.03,15
96/06/07,9.95,9.97,9.90,9.97,38000,376990,0.01,9
96/06/08,9.90,9.95,9.90,9.95,72000,713450,-0.02,18
96/06/11,9.95,9.97,9.90,9.90,148000,1467980,-0.05,18
96/06/12,9.90,9.95,9.90,9.95,286000,2832830,0.05,31
96/06/13,9.90,9.94,9.90,9.90,256000,2534440,-0.05,9
96/06/14,9.90,9.90,9.88,9.90,438000,4332000,,16
96/06/15,9.87,9.87,9.70,9.72,101000,987450,-0.18,16
96/06/20,9.75,9.80,9.75,9.80,174000,1696600,0.08,21
96/06/21,9.80,9.80,9.60,9.72,377000,3652840,-0.08,23
96/06/22,9.72,9.72,9.20,9.59,803000,7626780,-0.13,52
96/06/23,9.50,9.50,9.45,9.50,44000,416750,-0.09,10
96/06/25,9.50,9.55,9.50,9.50,259000,2461050,,25
96/06/26,9.60,9.60,9.60,9.60,1000,9600,0.10,1
96/06/27,9.30,9.58,9.30,9.58,67000,623380,-0.02,15
96/06/28,9.48,9.49,9.48,9.49,4000,37940,-0.09,2
96/06/29,9.40,9.45,9.25,9.45,655000,6090960,-0.04,84
96/07/02,9.40,9.40,9.28,9.30,85000,791850,-0.15,23
96/07/03,9.30,9.50,9.20,9.50,756000,7101830,0.20,83
96/07/04,9.45,9.53,9.40,9.50,367000,3481250,,44
96/07/05,9.40,9.40,9.40,9.40,7000,65800,-0.10,4
96/07/06,9.35,9.35,9.30,9.30,262000,2437650,-0.10,30
96/07/09,9.27,9.30,9.15,9.18,238000,2196800,-0.12,34
96/07/10,9.20,9.20,9.15,9.20,237000,2173450,0.02,20
96/07/11,9.20,9.20,9.15,9.18,175000,1607800,-0.02,25
96/07/12,9.18,9.18,8.98,9.11,1084000,9799340,-0.07,84
96/07/13,9.01,9.02,8.93,8.95,591000,5301550,-0.16,45
96/07/16,8.95,8.96,8.90,8.95,714000,6389220,,40
96/07/17,8.90,8.97,8.90,8.97,57000,509530,0.02,14
96/07/18,8.96,9.00,8.93,9.00,482000,4320900,0.03,32
96/07/19,9.00,9.00,8.98,8.98,172000,1547500,-0.02,23
96/07/20,8.98,9.00,8.97,8.97,230000,2068160,-0.01,19
96/07/23,9.00,9.00,8.98,9.00,212000,1907060,0.03,23
96/07/24,9.00,9.00,8.97,9.00,737000,6625200,,28
96/07/25,8.98,9.00,8.98,9.00,42000,377540,,9
96/07/26,9.00,9.00,8.99,8.99,18000,161850,-0.01,4
96/07/27,8.99,8.99,8.95,8.97,172000,1542850,-0.02,19
96/07/30,8.97,8.97,8.91,8.93,318000,2848620,-0.04,14
96/07/31,8.91,8.92,8.88,8.88,481000,4277400,-0.05,23
96/08/01,8.88,8.88,8.86,8.86,181000,1604690,-0.02,17
96/08/02,8.86,8.86,8.84,8.84,448000,3965380,-0.02,17
96/08/03,8.80,8.80,8.79,8.80,398000,3502000,-0.04,23
96/08/06,8.80,8.80,8.78,8.78,487000,4279390,-0.02,17
96/08/07,8.78,8.78,8.77,8.77,120000,1052600,-0.01,6
96/08/08,8.76,8.76,8.72,8.73,943000,8238950,-0.04,27
96/08/09,8.73,8.74,8.70,8.70,1117000,9731090,-0.03,31
96/08/10,8.66,8.66,8.50,8.60,1157000,9962020,-0.10,32
96/08/13,8.58,8.58,8.45,8.48,1167000,9927950,-0.12,38
96/08/14,8.48,8.48,8.45,8.47,177000,1497370,-0.01,9
96/08/15,8.45,8.45,8.10,8.15,669000,5504220,-0.32,35
96/08/16,8.15,8.40,8.00,8.40,943000,7610240,0.25,62
96/08/17,8.20,8.40,8.20,8.38,30000,247910,-0.02,9
96/08/20,8.38,8.55,8.38,8.51,257000,2183590,0.13,35
96/08/21,8.51,8.51,8.40,8.40,59000,496460,-0.11,8
96/08/22,8.35,8.36,8.35,8.36,5000,41770,-0.04,3
96/08/23,8.35,8.40,8.35,8.40,50000,419550,0.04,5
96/08/24,8.33,8.65,8.30,8.65,33000,277360,0.25,7
96/08/27,8.60,8.60,8.50,8.50,18000,153700,-0.15,4
96/08/28,8.50,8.50,8.50,8.50,3000,25500,,1
96/08/29,8.40,8.40,8.40,8.40,12000,100800,-0.10,2
96/08/30,8.40,8.40,8.40,8.40,6000,50400,,3
96/08/31,8.50,8.50,8.50,8.50,27000,229500,0.10,7
96/09/03,8.50,8.50,8.25,8.49,27000,225000,-0.01,5
96/09/04,8.30,8.30,8.30,8.30,7000,58100,-0.19,2
96/09/05,8.45,8.50,8.37,8.37,20000,168450,0.07,3
96/09/06,8.35,8.35,8.35,8.35,10000,83500,-0.02,1
96/09/07,8.35,8.35,8.35,8.35,10000,83500,,3
96/09/10,8.50,8.50,8.41,8.41,15000,127050,0.06,2
96/09/11,8.37,8.41,8.37,8.41,15000,125860,,5
96/09/12,8.40,8.50,8.40,8.50,31000,262400,0.09,8
96/09/13,8.40,8.40,8.40,8.40,5000,42000,-0.10,1
96/09/14,8.41,8.41,8.40,8.40,40000,336210,,9
96/09/17,8.45,8.50,8.45,8.50,15000,127000,0.10,3
96/09/19,8.50,8.50,8.43,8.43,15000,127150,-0.07,2
96/09/20,8.45,8.45,8.45,8.45,15000,126750,0.02,3
96/09/21,8.60,8.60,8.59,8.60,7000,60150,0.15,3
96/09/26,8.41,8.46,8.41,8.46,6000,50710,-0.14,2
96/09/27,--,--,--,--,0,0,,0
96/09/28,8.46,8.46,8.43,8.44,93000,785170,X,11
96/09/29,8.45,8.45,8.45,8.45,11000,92950,0.01,4
96/10/01,8.45,8.45,8.45,8.45,7000,59150,,2
96/10/02,8.45,8.45,8.43,8.44,42000,354650,-0.01,6
96/10/03,8.45,8.50,8.45,8.50,16000,135700,0.06,3
96/10/04,8.50,8.50,8.48,8.48,47000,399260,-0.02,8
96/10/05,8.50,8.60,8.50,8.50,112000,957100,0.02,12
96/10/08,--,--,--,--,0,0,,0
96/10/09,--,--,--,--,0,0,,0
96/10/11,8.51,8.51,8.45,8.45,75000,635850,X,7
96/10/12,8.45,8.45,8.43,8.45,256000,2160600,,26
96/10/15,8.45,8.45,8.44,8.45,152000,1283980,,11
96/10/16,8.45,8.45,8.44,8.44,41000,346340,-0.01,7
96/10/17,8.45,8.45,8.44,8.44,121000,1021940,,8
96/10/18,8.45,8.45,8.44,8.44,55000,464700,,3
96/10/19,8.45,8.55,8.45,8.50,107000,905650,0.06,7
96/10/22,8.45,8.45,8.44,8.45,65000,549200,-0.05,6
96/10/23,8.55,8.55,8.45,8.45,15000,126900,,3
96/10/24,8.45,8.45,8.44,8.45,124000,1047750,,8
96/10/25,8.45,8.45,8.45,8.45,1000,8450,,1
96/10/26,8.45,8.45,8.44,8.44,173000,1461350,-0.01,5
96/10/29,8.45,8.50,8.44,8.50,192000,1623880,0.06,6
96/10/30,8.50,8.55,8.50,8.55,11000,93550,0.05,5
96/10/31,8.50,8.50,8.48,8.50,462000,3926100,-0.05,27
96/11/01,8.51,8.55,8.50,8.55,113000,962350,0.05,6
96/11/02,8.50,8.55,8.50,8.50,111000,944000,-0.05,12
96/11/05,8.50,8.50,8.48,8.48,154000,1308340,-0.02,12
96/11/06,8.50,8.50,8.48,8.48,117000,993660,,7
96/11/07,8.70,8.70,8.48,8.48,333000,2826200,,15
96/11/08,8.48,8.50,8.48,8.50,77000,653440,0.02,8
96/11/09,8.49,8.50,8.47,8.48,94000,797050,-0.02,13
96/11/12,8.50,8.50,8.45,8.45,1354000,11486600,-0.03,29
96/11/13,8.45,8.50,8.45,8.50,11000,93150,0.05,3
96/11/14,8.50,8.60,8.50,8.60,39000,333900,0.10,5
96/11/15,8.50,8.55,8.50,8.55,55000,469000,-0.05,6
96/11/16,8.50,8.50,8.50,8.50,10000,85000,-0.05,1
96/11/19,8.50,8.50,8.49,8.49,175000,1486950,-0.01,5
96/11/20,8.50,8.50,8.47,8.49,535000,4541880,,18
96/11/21,8.50,8.50,8.50,8.50,100000,850000,0.01,4
96/11/22,8.49,8.49,8.48,8.48,103000,873470,-0.02,3
96/11/23,8.48,8.50,8.48,8.50,218000,1849860,0.02,9
96/11/26,8.52,8.55,8.50,8.50,51000,433650,,5
96/11/27,8.49,8.53,8.49,8.49,21000,178330,-0.01,4
96/11/28,8.48,8.50,8.48,8.50,79000,671430,0.01,6
96/11/29,8.50,8.50,8.50,8.50,414000,3519000,,13
96/11/30,8.50,8.50,8.49,8.49,630000,5350500,-0.01,12
96/12/03,8.50,8.50,8.49,8.49,703000,5969470,,17
96/12/04,8.50,8.50,8.50,8.50,463000,3935500,0.01,40
96/12/05,8.52,8.52,8.50,8.50,1159000,9855680,,55
96/12/06,8.50,8.51,8.50,8.50,1127000,9580210,,25
96/12/07,8.50,8.51,8.50,8.51,1066000,9061650,0.01,22
96/12/10,8.52,8.52,8.50,8.50,662000,5628120,-0.01,14
96/12/11,8.51,8.51,8.50,8.51,750000,6377100,0.01,45
96/12/12,8.50,8.51,8.50,8.50,961000,8168580,-0.01,25
96/12/13,8.50,8.51,8.50,8.50,1248000,10608820,,28
96/12/14,8.50,8.50,8.48,8.48,1718000,14597840,-0.02,33
96/12/17,8.50,8.50,8.48,8.48,910000,7725900,,15
96/12/18,8.48,8.49,8.48,8.48,565000,4791750,,9
96/12/19,8.50,8.50,8.48,8.48,6000,50980,,2
96/12/20,8.48,8.48,8.46,8.46,2205000,18676320,-0.02,22
96/12/21,8.47,8.48,8.47,8.48,683000,5785510,0.02,59
96/12/24,8.48,8.48,8.45,8.45,1666000,14099740,-0.03,23
96/12/25,8.45,8.45,8.42,8.42,496000,4185350,-0.03,11
96/12/26,8.42,8.42,8.40,8.40,830000,6984100,-0.02,17
96/12/27,8.41,8.41,8.30,8.30,1141000,9562550,-0.10,15
96/12/28,8.30,8.33,8.20,8.33,2277000,18828750,0.03,39
96/12/31,8.35,8.45,8.20,8.20,907000,7530300,-0.13,36
97/01/02,8.40,8.40,8.40,8.40,3000,25200,0.20,2
97/01/03,8.21,8.22,8.21,8.21,29000,238210,-0.19,6
97/01/04,8.21,8.30,8.20,8.30,295000,2421150,0.09,10
97/01/07,--,--,--,--,0,0,,0
97/01/08,8.20,8.24,8.20,8.24,361000,2962360,X,17
97/01/09,8.21,8.21,8.20,8.20,576000,4723340,-0.04,18
97/01/10,8.20,8.21,8.20,8.21,313000,2567140,0.01,15
97/01/11,8.20,8.21,8.20,8.21,59000,484350,,5
97/01/14,8.21,8.23,8.21,8.22,170000,1396450,0.01,9
97/01/15,8.23,8.25,8.22,8.22,377000,3102500,,12
97/01/16,8.23,8.23,8.22,8.22,317000,2605960,,12
97/01/17,8.21,8.21,8.21,8.21,201000,1650210,-0.01,5
97/01/18,8.20,8.20,8.20,8.20,332000,2722400,-0.01,26
97/01/21,8.21,8.30,8.21,8.25,187000,1547670,0.05,8
97/01/22,8.26,8.26,8.19,8.20,878000,7203850,-0.05,31
97/01/23,8.20,8.21,8.20,8.20,360000,2953500,,25
97/01/24,8.20,8.21,8.20,8.20,66000,541650,,8
97/01/25,8.20,8.21,8.20,8.21,128000,1050630,0.01,8
97/01/28,8.25,8.25,8.20,8.20,536000,4396770,-0.01,36
97/01/29,8.20,8.20,8.19,8.19,725000,5942900,-0.01,13
97/01/30,8.20,8.21,8.18,8.20,909000,7442920,0.01,17
97/01/31,8.20,8.20,8.18,8.20,797000,6526560,,32
97/02/01,8.20,8.20,8.20,8.20,147000,1205400,,7
97/02/12,8.25,8.25,8.21,8.21,27000,222710,0.01,7
97/02/13,8.22,8.38,8.22,8.38,30000,248760,0.17,5
97/02/14,8.50,8.50,8.40,8.40,2058000,17288000,0.02,17
97/02/15,8.32,8.45,8.32,8.45,11000,91650,0.05,2
97/02/18,8.40,8.40,8.35,8.40,30000,251610,-0.05,6
97/02/19,8.40,8.46,8.40,8.46,193000,1621930,0.06,11
97/02/20,8.50,8.65,8.50,8.60,240000,2061650,0.14,35
97/02/21,8.60,8.65,8.60,8.63,70000,604750,0.03,5
97/02/22,8.55,8.70,8.55,8.65,45000,388720,0.02,10
97/02/25,8.75,8.99,8.75,8.82,358000,3178060,0.17,34
97/02/26,8.80,8.99,8.80,8.95,527000,4697270,0.13,47
97/02/27,8.94,9.02,8.94,8.98,72000,648110,0.03,12
97/02/29,9.00,9.19,9.00,9.10,199000,1813240,0.12,19
97/03/03,8.80,8.83,8.80,8.82,436000,3840380,X,33
97/03/04,8.82,8.99,8.80,8.95,32000,282410,0.13,9
97/03/05,8.80,8.81,8.80,8.81,68000,598450,-0.14,10
97/03/06,8.81,8.81,8.76,8.77,304000,2669150,-0.04,46
97/03/07,8.75,8.75,8.69,8.75,177000,1540260,-0.02,17
97/03/10,--,--,--,--,0,0,,0
97/03/11,8.75,8.75,8.75,8.75,11000,96250,X,3
97/03/12,8.80,8.80,8.75,8.75,62000,542600,,7
97/03/13,8.75,8.75,8.75,8.75,21000,183750,,3
97/03/14,8.74,8.75,8.70,8.70,31000,270640,-0.05,5
97/03/17,8.70,8.70,8.68,8.68,86000,747080,-0.02,13
97/03/18,8.70,8.73,8.70,8.73,20000,174400,0.05,4
97/03/19,8.73,9.00,8.70,8.75,87000,762310,0.02,23
97/03/20,8.80,8.80,8.78,8.80,60000,527660,0.05,12
97/03/21,8.85,8.85,8.82,8.82,133000,1174560,0.02,15
97/03/24,9.00,9.30,9.00,9.07,262000,2381190,0.25,44
97/03/25,9.25,9.29,9.07,9.08,1049000,9560750,0.01,31
97/03/26,9.11,9.11,9.08,9.08,130000,1182680,,11
97/03/27,9.08,9.08,9.01,9.02,30000,271350,-0.06,8
97/03/28,9.00,9.05,9.00,9.05,201000,1809500,0.03,12
97/03/31,9.05,9.08,9.00,9.00,140000,1265090,-0.05,16
97/04/01,9.05,9.05,8.99,8.99,213000,1917630,-0.01,22
97/04/02,9.29,9.29,9.00,9.02,12000,109630,0.03,7
97/04/03,9.01,9.01,9.00,9.00,39000,351050,-0.02,3
97/04/07,9.02,9.05,9.02,9.02,68000,613750,0.02,7
97/04/08,9.03,9.05,9.03,9.05,55000,497450,0.03,6
97/04/09,9.08,9.10,9.08,9.08,22000,199800,0.03,4
97/04/10,9.10,9.10,9.08,9.08,13000,118240,,5
97/04/11,9.08,9.15,9.08,9.13,137000,1248610,0.05,22
97/04/14,9.13,9.13,9.10,9.12,115000,1047200,-0.01,21
97/04/15,9.15,9.15,9.12,9.13,47000,428960,0.01,10
97/04/16,9.15,9.15,9.01,9.10,705000,6393310,-0.03,77
97/04/17,9.10,9.10,9.05,9.06,273000,2479370,-0.04,23
97/04/18,9.10,9.10,9.07,9.07,3000,27240,0.01,2
