95/06/26,10.08,10.08,10.01,10.03,16867000,169478660,0.03,369
95/06/27,10.03,10.04,10.03,10.03,6581000,66023940,,175
95/06/28,10.03,10.03,10.00,10.01,7084000,70935700,-0.02,157
95/06/29,10.02,10.02,10.01,10.02,4244000,42524830,0.01,158
95/06/30,10.02,10.04,10.02,10.03,5741000,57569690,0.01,95
95/07/03,10.04,10.04,10.02,10.03,598000,6000120,,29
95/07/04,10.03,10.03,10.02,10.02,1133000,11353510,-0.01,34
95/07/05,10.03,10.03,10.02,10.02,1492000,14949970,,39
95/07/06,10.03,10.03,10.02,10.02,506000,5070340,,23
95/07/07,10.02,10.03,10.02,10.02,576000,5771540,,25
95/07/10,10.02,10.03,10.02,10.02,1470000,14734400,,34
95/07/11,10.02,10.03,10.02,10.02,1090000,10926830,,45
95/07/12,10.02,10.02,10.01,10.02,910000,9118050,,32
95/07/13,10.02,10.02,10.01,10.01,858000,8591580,-0.01,27
95/07/14,10.01,10.02,10.01,10.01,2011000,20134240,,39
95/07/17,10.01,10.02,10.01,10.01,608000,6087100,,24
95/07/18,10.01,10.02,10.01,10.01,705000,7058050,,30
95/07/19,10.01,10.01,10.00,10.01,1408000,14093240,,46
95/07/20,10.01,10.01,10.00,10.00,1188000,11887130,-0.01,45
95/07/21,10.00,10.01,10.00,10.01,1096000,10965400,0.01,46
95/07/24,10.01,10.01,9.99,10.00,1236000,12357610,-0.01,45
95/07/25,10.00,10.00,10.00,10.00,930000,9300000,,30
95/07/26,10.00,10.01,9.99,10.00,1065000,10650100,,24
95/07/27,10.00,10.00,9.99,10.00,1419000,14189990,,35
95/07/28,10.00,10.01,9.99,9.99,841000,8409960,-0.01,33
95/07/31,10.00,10.00,10.00,10.00,1114000,11140000,0.01,38
95/08/01,10.00,10.01,10.00,10.00,1395000,13950020,,29
95/08/02,10.00,10.00,9.99,9.99,1731000,17308000,-0.01,33
95/08/03,9.99,10.00,9.99,9.99,1661000,16608390,,35
95/08/04,10.00,10.00,9.99,10.00,1588000,15879990,0.01,40
95/08/07,10.00,10.00,10.00,10.00,1048000,10480000,,30
95/08/08,10.00,10.00,10.00,10.00,596000,5960000,,18
95/08/09,10.00,10.00,9.99,9.99,1706000,17059540,-0.01,41
95/08/10,9.99,9.99,9.99,9.99,2465000,24625350,,58
95/08/11,9.99,9.99,9.98,9.99,1096000,10944610,,31
95/08/14,9.99,9.99,9.95,9.95,830000,8281430,-0.04,46
95/08/15,9.95,9.96,9.80,9.85,1063000,10524930,-0.10,87
95/08/16,9.84,9.84,9.66,9.70,1438000,13984920,-0.15,113
95/08/17,9.79,9.83,9.70,9.80,575000,5620740,0.10,36
95/08/18,9.80,9.85,9.80,9.85,96000,941510,0.05,11
95/08/21,9.84,9.84,9.80,9.80,133000,1303800,-0.05,14
95/08/22,9.75,9.83,9.75,9.83,305000,2994270,0.03,24
95/08/23,9.81,9.87,9.81,9.87,452000,4454320,0.04,23
95/08/24,9.87,9.90,9.87,9.87,435000,4296550,,23
95/08/25,9.88,9.88,9.87,9.87,64000,632080,,7
95/08/28,9.86,9.87,9.85,9.87,799000,7882800,,24
95/08/29,9.87,9.87,9.87,9.87,557000,5497590,,13
95/08/30,9.87,9.90,9.87,9.90,533000,5265200,0.03,17
95/08/31,9.87,9.89,9.87,9.89,655000,6469790,-0.01,24
95/09/01,9.88,9.88,9.87,9.87,1207000,11915140,-0.02,37
95/09/04,9.87,9.88,9.87,9.88,574000,5666880,0.01,26
95/09/05,9.87,9.92,9.85,9.92,947000,9368570,0.04,31
95/09/06,9.89,9.90,9.88,9.90,518000,5125020,-0.02,14
95/09/07,9.89,9.90,9.88,9.90,502000,4964920,,32
95/09/08,9.89,9.89,9.86,9.88,300000,2961400,-0.02,13
95/09/11,9.87,9.88,9.87,9.88,152000,1501460,,7
95/09/12,9.88,9.88,9.88,9.88,103000,1017640,,8
95/09/13,9.88,9.89,9.86,9.89,1489000,14719530,0.01,64
95/09/14,9.88,9.89,9.83,9.88,807000,7961790,-0.01,33
95/09/15,9.85,9.87,9.85,9.87,460000,4538200,-0.01,20
95/09/18,9.87,9.87,9.82,9.86,481000,4738120,-0.01,21
95/09/19,9.85,9.88,9.85,9.87,793000,7820420,0.01,23
95/09/20,9.86,9.87,9.85,9.87,317000,3125720,,21
95/09/21,9.86,9.88,9.85,9.88,359000,3544280,0.01,13
95/09/22,9.88,9.88,9.85,9.86,420000,4142400,-0.02,10
95/09/25,9.86,9.86,9.83,9.84,336000,3311620,-0.02,17
95/09/26,9.84,9.86,9.83,9.86,425000,4185930,0.02,23
95/09/27,9.86,9.86,9.83,9.85,625000,6155150,-0.01,24
95/09/28,9.85,9.86,9.84,9.86,620000,6108750,0.01,18
95/09/29,9.86,9.86,9.85,9.85,442000,4356350,-0.01,20
95/10/02,9.85,9.86,9.85,9.86,197000,1941350,0.01,16
95/10/03,9.86,9.86,9.84,9.86,348000,3428500,,21
95/10/04,9.85,9.86,9.85,9.86,273000,2690550,,12
95/10/05,9.85,9.85,9.84,9.85,180000,1772950,-0.01,12
95/10/11,9.86,9.86,9.84,9.85,413000,4067730,,41
95/10/12,9.85,9.86,9.84,9.86,692000,6816190,0.01,39
95/10/13,9.86,9.86,9.84,9.85,442000,4355620,-0.01,19
95/10/14,9.84,9.84,9.83,9.84,493000,4850080,-0.01,27
95/10/16,9.86,9.86,9.82,9.85,1410000,13864940,0.01,55
95/10/17,9.84,9.85,9.83,9.85,894000,8804400,,53
95/10/18,9.84,9.85,9.84,9.84,1170000,11518100,-0.01,27
95/10/19,9.85,9.85,9.84,9.85,861000,8480500,0.01,28
95/10/20,9.85,9.85,9.84,9.84,608000,5987750,-0.01,22
95/10/23,9.84,9.87,9.84,9.87,579000,5708710,0.03,38
95/10/24,9.85,9.87,9.85,9.86,1200000,11836900,-0.01,27
95/10/25,9.92,9.92,9.87,9.90,842000,8336250,0.04,35
95/10/26,9.90,9.92,9.90,9.92,570000,5648180,0.02,23
95/10/27,9.92,9.92,9.91,9.92,586000,5813060,,18
95/10/30,9.91,9.92,9.91,9.92,710000,7040420,,12
95/10/31,9.91,9.94,9.91,9.93,637000,6321460,0.01,16
95/11/01,9.94,9.95,9.94,9.95,376000,3738290,0.02,17
95/11/02,9.93,9.95,9.93,9.95,445000,4423900,,15
95/11/03,9.94,9.94,9.94,9.94,145000,1441300,-0.01,2
95/11/06,9.94,9.96,9.94,9.94,790000,7852700,,11
95/11/07,9.94,9.96,9.94,9.96,2412000,23979480,0.02,26
95/11/08,9.98,10.02,9.94,9.96,1641000,16377700,,34
95/11/09,10.00,10.02,9.99,10.01,1123000,11241550,0.05,51
95/11/10,10.01,10.01,10.01,10.01,900000,9009000,,13
95/11/13,10.00,10.00,10.00,10.00,831000,8310000,-0.01,16
95/11/14,10.01,10.01,10.00,10.00,475000,4753210,,19
95/11/15,10.00,10.01,9.98,10.01,1129000,11296600,0.01,28
95/11/16,10.00,10.01,9.99,10.01,1543000,15443470,,34
95/11/17,10.01,10.02,10.00,10.02,1687000,16894160,0.01,30
95/11/20,10.01,10.02,10.00,10.01,1605000,16070550,-0.01,25
95/11/21,10.01,10.02,10.01,10.01,1301000,13029520,,28
95/11/22,10.01,10.02,10.00,10.02,971000,9720350,0.01,33
95/11/23,10.02,10.04,10.02,10.02,1391000,13946180,,106
95/11/24,10.03,10.03,10.02,10.03,1032000,10342750,0.01,27
95/11/27,10.02,10.02,10.01,10.02,1051000,10529620,-0.01,27
95/11/28,10.02,10.04,10.01,10.02,1478000,14823960,,27
95/11/29,10.02,10.03,10.02,10.03,1186000,11891770,0.01,24
95/11/30,10.03,10.03,10.02,10.02,1458000,14622580,-0.01,23
95/12/01,10.03,10.03,10.00,10.02,280000,2805000,,16
95/12/04,10.02,10.02,10.00,10.00,718000,7186040,-0.02,24
95/12/05,10.00,10.02,10.00,10.01,701000,7023080,0.01,36
95/12/06,10.00,10.02,10.00,10.02,850000,8516150,0.01,20
95/12/07,10.02,10.02,10.00,10.00,756000,7573010,-0.02,13
95/12/08,10.00,10.06,10.00,10.04,3437000,34493280,0.04,53
95/12/11,10.02,10.07,10.02,10.07,4126000,41472740,0.03,114
95/12/12,10.07,10.12,10.07,10.10,2521000,25442190,0.03,98
95/12/13,10.10,10.13,10.10,10.11,439000,4441220,0.01,26
95/12/14,10.12,10.18,10.12,10.15,341000,3457150,0.04,47
95/12/15,10.16,10.20,10.16,10.17,757000,7708240,0.02,86
95/12/18,10.17,10.19,10.16,10.17,736000,7485200,,39
95/12/19,10.17,10.19,10.10,10.15,692000,7021250,-0.02,37
95/12/20,10.15,10.15,10.13,10.13,912000,9243120,-0.02,49
95/12/21,9.99,10.08,9.99,10.08,944000,9489380,-0.05,53
95/12/22,10.08,10.09,10.05,10.08,1015000,10226170,,36
95/12/25,10.09,10.09,10.07,10.07,255000,2571280,-0.01,23
95/12/26,10.08,10.09,10.05,10.08,1237000,12460420,0.01,52
95/12/27,10.08,10.09,10.06,10.07,867000,8727360,-0.01,35
95/12/28,10.06,10.12,10.06,10.08,515000,5193480,0.01,34
