99/09/08,0.91,0.91,0.89,0.89,11000,9910,-0.08,7
99/09/09,0.13,0.97,0.13,0.97,14000,12010,0.08,6
99/09/10,0.90,0.90,0.90,0.90,1000,900,-0.07,1
99/09/13,0.97,0.97,0.94,0.94,30000,28850,0.04,3
99/09/14,1.02,1.20,1.02,1.20,41000,42800,0.26,3
99/09/15,1.20,1.27,1.20,1.27,65000,80800,0.07,5
99/09/16,1.15,1.15,1.15,1.15,20000,23000,-0.12,1
99/09/17,1.16,1.16,1.16,1.16,5000,5800,0.01,1
99/09/20,--,--,--,--,0,0,,0
99/09/21,--,--,--,--,0,0,,0
99/09/23,--,--,--,--,0,0,,0
99/09/24,--,--,--,--,0,0,,0
99/09/27,--,--,--,--,0,0,,0
99/09/28,1.27,1.27,1.27,1.27,10000,12700,0.11,2
99/09/29,--,--,--,--,0,0,,0
99/09/30,--,--,--,--,0,0,,0
99/10/01,--,--,--,--,0,0,,0
99/10/04,--,--,--,--,0,0,,0
99/10/05,--,--,--,--,0,0,,0
99/10/06,--,--,--,--,0,0,,0
99/10/07,--,--,--,--,0,0,,0
99/10/08,--,--,--,--,0,0,,0
99/10/11,--,--,--,--,0,0,,0
99/10/12,--,--,--,--,0,0,,0
99/10/13,--,--,--,--,0,0,,0
99/10/14,--,--,--,--,0,0,,0
99/10/15,--,--,--,--,0,0,,0
99/10/18,--,--,--,--,0,0,,0
99/10/19,--,--,--,--,0,0,,0
99/10/20,1.27,1.27,1.27,1.27,1000,1270,,1
99/10/21,--,--,--,--,0,0,,0
99/10/22,1.40,1.40,1.40,1.40,1000,1400,0.13,1
99/10/25,--,--,--,--,0,0,,0
99/10/26,--,--,--,--,0,0,,0
99/10/27,1.32,1.32,1.32,1.32,10000,13200,-0.08,1
99/10/28,--,--,--,--,0,0,,0
99/10/29,--,--,--,--,0,0,,0
99/11/01,--,--,--,--,0,0,,0
99/11/02,--,--,--,--,0,0,,0
99/11/03,--,--,--,--,0,0,,0
99/11/04,--,--,--,--,0,0,,0
99/11/05,--,--,--,--,0,0,,0
99/11/08,1.15,1.15,1.15,1.15,25000,28750,-0.17,1
99/11/09,1.16,1.16,1.16,1.16,25000,29000,0.01,1
99/11/10,--,--,--,--,0,0,,0
99/11/11,1.15,1.15,1.15,1.15,30000,34500,-0.01,1
99/11/12,1.08,1.08,1.06,1.06,40000,43000,-0.09,2
99/11/15,--,--,--,--,0,0,,0
99/11/16,--,--,--,--,0,0,,0
99/11/17,--,--,--,--,0,0,,0
99/11/18,--,--,--,--,0,0,,0
99/11/19,--,--,--,--,0,0,,0
99/11/22,--,--,--,--,0,0,,0
99/11/23,0.88,0.88,0.88,0.88,5000,4400,-0.18,1
99/11/24,0.86,0.86,0.86,0.86,1000,860,-0.02,1
99/11/25,0.88,0.88,0.88,0.88,5000,4400,0.02,1
99/11/26,--,--,--,--,0,0,,0
99/11/29,0.80,0.80,0.80,0.80,7000,5600,-0.08,1
99/11/30,0.87,0.87,0.87,0.87,7000,6090,0.07,1
99/12/01,--,--,--,--,0,0,,0
99/12/02,--,--,--,--,0,0,,0
99/12/03,--,--,--,--,0,0,,0
99/12/06,--,--,--,--,0,0,,0
99/12/07,--,--,--,--,0,0,,0
99/12/08,--,--,--,--,0,0,,0
99/12/09,--,--,--,--,0,0,,0
99/12/10,--,--,--,--,0,0,,0
99/12/13,--,--,--,--,0,0,,0
99/12/14,--,--,--,--,0,0,,0
99/12/15,--,--,--,--,0,0,,0
99/12/16,0.81,0.81,0.81,0.81,6000,4860,-0.06,1
99/12/17,--,--,--,--,0,0,,0
99/12/20,--,--,--,--,0,0,,0
99/12/21,0.80,0.80,0.80,0.80,6000,4800,-0.01,1
99/12/22,--,--,--,--,0,0,,0
99/12/23,--,--,--,--,0,0,,0
99/12/24,--,--,--,--,0,0,,0
99/12/27,--,--,--,--,0,0,,0
99/12/28,--,--,--,--,0,0,,0
99/12/29,0.68,0.68,0.68,0.68,5000,3400,-0.12,1
99/12/30,0.73,0.73,0.67,0.67,15000,10350,-0.01,3
99/12/31,0.73,0.73,0.73,0.73,10000,7300,0.06,1
100/01/03,--,--,--,--,0,0,,0
100/01/04,--,--,--,--,0,0,,0
100/01/05,--,--,--,--,0,0,,0
100/01/06,--,--,--,--,0,0,,0
100/01/07,--,--,--,--,0,0,,0
100/01/10,--,--,--,--,0,0,,0
100/01/11,--,--,--,--,0,0,,0
100/01/12,--,--,--,--,0,0,,0
100/01/13,--,--,--,--,0,0,,0
100/01/14,--,--,--,--,0,0,,0
100/01/17,--,--,--,--,0,0,,0
100/01/18,--,--,--,--,0,0,,0
100/01/19,--,--,--,--,0,0,,0
100/01/20,--,--,--,--,0,0,,0
100/01/21,--,--,--,--,0,0,,0
100/01/24,--,--,--,--,0,0,,0
100/01/25,--,--,--,--,0,0,,0
100/01/26,--,--,--,--,0,0,,0
100/01/27,--,--,--,--,0,0,,0
100/01/28,--,--,--,--,0,0,,0
100/02/08,0.55,0.55,0.55,0.55,4000,2200,-0.18,1
100/02/09,0.57,0.57,0.54,0.54,9000,4980,-0.01,2
100/02/10,0.52,0.52,0.50,0.50,10000,5100,-0.04,2
100/02/11,0.47,0.47,0.47,0.47,5000,2350,-0.03,1
100/02/14,0.43,0.43,0.43,0.43,5000,2150,-0.04,1
100/02/15,--,--,--,--,0,0,,0
100/02/16,0.48,0.48,0.48,0.48,5000,2400,0.05,1
100/02/17,--,--,--,--,0,0,,0
100/02/18,--,--,--,--,0,0,,0
100/02/21,--,--,--,--,0,0,,0
100/02/22,--,--,--,--,0,0,,0
100/02/23,0.41,0.41,0.41,0.41,6000,2460,-0.07,1
100/02/24,0.35,0.37,0.35,0.37,8000,2880,-0.04,2
100/02/25,--,--,--,--,0,0,,0
100/03/01,0.38,0.38,0.38,0.38,6000,2280,0.01,1
100/03/02,--,--,--,--,0,0,,0
100/03/03,--,--,--,--,0,0,,0
