108/12/02,1.48,1.51,1.48,1.51,20000,29900,+0.25,2
108/12/03,1.41,1.41,1.40,1.40,154000,217120,-0.11,4
108/12/04,1.40,1.40,1.38,1.38,210000,291800,-0.02,5
108/12/05,1.33,1.33,1.33,1.33,10000,13300,-0.05,1
108/12/06,1.25,1.25,1.25,1.25,152000,190000,-0.08,2
108/12/09,1.16,1.19,1.16,1.19,44000,51860,-0.06,4
108/12/10,1.15,1.15,1.15,1.15,22000,25300,-0.04,1
108/12/11,1.10,1.10,1.10,1.10,2000,2200,-0.05,1
108/12/12,1.08,1.08,0.96,0.96,32000,33500,-0.14,5
108/12/13,0.96,1.00,0.96,0.99,186000,182220,+0.03,3
108/12/16,0.94,0.94,0.94,0.94,184000,172960,-0.05,1
108/12/17,0.86,0.93,0.86,0.93,6000,5230,-0.01,2
108/12/18,0.95,1.04,0.95,1.04,197000,196190,+0.11,7
108/12/19,1.00,1.00,1.00,1.00,183000,183000,-0.04,2
108/12/20,1.04,1.05,1.04,1.05,88000,92380,+0.05,2
108/12/23,1.02,1.02,1.02,1.02,86000,87720,-0.03,1
108/12/24,---,---,---,---,0,0,---,0
108/12/25,0.97,0.97,0.97,0.97,6000,5820,-0.02,1
108/12/26,---,---,---,---,0,0,---,0
108/12/27,0.96,1.01,0.96,1.01,23000,22330,+0.08,3
108/12/30,1.01,1.01,1.01,1.01,20000,20200,0.00,1
108/12/31,0.99,0.99,0.99,0.99,20000,19800,-0.02,1
109/01/02,0.90,0.92,0.90,0.91,78000,71350,-0.08,5
109/01/03,0.89,1.01,0.89,1.01,65000,60830,+0.10,10
109/01/06,---,---,---,---,0,0,---,0
109/01/07,1.08,1.09,1.08,1.09,30000,32600,+0.04,2
109/01/08,1.03,1.03,1.03,1.03,10000,10300,-0.06,1
109/01/09,---,---,---,---,0,0,---,0
109/01/10,1.00,1.00,1.00,1.00,2000,2000,0.00,1
109/01/13,1.08,1.12,1.08,1.12,57000,62900,+0.12,3
109/01/14,1.07,1.07,1.04,1.06,56000,59670,-0.06,4
109/01/15,1.02,1.04,1.02,1.04,37000,38180,-0.02,2
109/01/16,1.04,1.08,1.04,1.08,26000,27200,+0.04,2
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,1.08,1.14,1.08,1.14,121000,134910,+0.01,3
109/02/03,1.30,1.30,1.27,1.28,153000,196180,+0.14,3
109/02/04,1.12,1.12,1.12,1.12,52000,58240,-0.16,2
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,0.88,0.91,0.88,0.91,103000,92430,+0.08,4
109/02/17,0.96,1.05,0.96,1.05,171000,167980,+0.14,5
109/02/18,1.01,1.03,1.01,1.03,73000,73830,-0.02,3
109/02/19,---,---,---,---,0,0,---,0
109/02/20,0.99,1.04,0.99,1.04,15000,15100,+0.02,2
109/02/21,---,---,---,---,0,0,---,0
109/02/24,1.10,1.14,1.10,1.14,30000,33400,+0.07,3
109/02/25,0.99,0.99,0.99,0.99,20000,19800,-0.15,2
109/02/26,---,---,---,---,0,0,---,0
109/02/27,1.07,1.07,1.06,1.06,120000,128000,+0.02,2
109/03/02,1.21,1.21,1.15,1.15,39000,46950,+0.09,2
109/03/03,1.06,1.06,1.06,1.06,10000,10600,-0.09,1
109/03/04,1.09,1.13,1.09,1.13,41000,45970,+0.07,2
109/03/05,1.05,1.05,1.05,1.05,32000,33600,-0.08,1
109/03/06,---,---,---,---,0,0,---,0
109/03/09,1.16,1.29,1.16,1.29,235000,287400,+0.20,5
109/03/10,1.29,1.29,1.28,1.28,195000,250600,-0.01,4
109/03/11,---,---,---,---,0,0,---,0
109/03/12,---,---,---,---,0,0,---,0
109/03/13,---,---,---,---,0,0,---,0
109/03/16,1.40,1.49,1.40,1.49,40000,56900,+0.09,2
109/03/17,1.62,1.62,1.52,1.60,43000,68580,+0.11,4
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,1.49,1.49,1.35,1.37,11000,15370,-0.23,7
109/03/27,1.24,1.33,1.24,1.33,45000,58590,-0.04,7
109/03/30,1.49,1.49,1.34,1.34,90000,124240,+0.01,12
109/03/31,1.29,1.39,1.29,1.39,27000,36530,+0.05,2
109/04/01,1.34,1.41,1.34,1.41,70000,96340,+0.02,7
109/04/06,1.35,1.38,1.31,1.31,103000,139000,-0.10,4
109/04/07,1.19,1.20,1.19,1.20,51000,61190,-0.11,2
109/04/08,1.20,1.20,1.13,1.13,100000,113570,-0.07,3
109/04/09,1.11,1.22,1.11,1.22,525000,622300,+0.09,10
109/04/10,1.22,1.32,1.21,1.32,800000,989700,+0.10,13
109/04/13,1.28,1.29,1.28,1.29,524000,675720,-0.03,4
109/04/14,1.15,1.15,1.12,1.12,13000,14650,-0.17,2
109/04/15,1.14,1.14,1.13,1.13,42000,47780,+0.01,2
109/04/16,1.33,1.45,1.33,1.45,58000,79760,+0.32,3
109/04/17,1.42,1.74,1.42,1.74,190000,306690,+0.29,12
109/04/20,1.72,1.74,1.60,1.64,117000,200120,-0.10,8
109/04/21,1.73,1.80,1.73,1.78,41000,73230,+0.14,3
109/04/22,1.71,1.71,1.66,1.66,93000,154430,-0.12,3
109/04/23,1.46,1.57,1.46,1.57,16000,24240,-0.09,2
109/04/24,1.59,1.68,1.59,1.68,54000,90360,+0.11,2
109/04/27,---,---,---,---,0,0,---,0
109/04/28,1.70,1.70,1.70,1.70,50000,85000,+0.05,1
109/04/29,1.55,1.55,1.55,1.55,50000,77500,-0.15,1
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,1.39,1.42,1.39,1.42,6000,8400,+0.06,2
109/05/06,---,---,---,---,0,0,---,0
109/05/07,1.28,1.28,1.28,1.28,8000,10240,-0.11,1
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,1.31,1.31,1.31,1.31,1000,1310,+0.08,1
