108/10/22,1.20,1.20,1.20,1.20,4000,4800,+0.01,1
108/10/23,1.19,1.30,1.19,1.30,20000,25560,+0.10,2
108/10/24,1.28,1.28,1.28,1.28,8000,10240,-0.02,1
108/10/25,1.22,1.22,1.22,1.22,8000,9760,-0.06,1
108/10/28,1.21,1.21,1.16,1.17,40000,46800,-0.05,3
108/10/29,---,---,---,---,0,0,---,0
108/10/30,1.12,1.12,1.12,1.12,4000,4480,+0.01,1
108/10/31,---,---,---,---,0,0,---,0
108/11/01,1.24,1.26,1.24,1.26,120000,150800,+0.04,2
108/11/04,---,---,---,---,0,0,---,0
108/11/05,1.09,1.11,1.06,1.06,250000,271200,-0.14,18
108/11/06,1.05,1.05,1.02,1.03,60000,61900,-0.03,4
108/11/07,1.08,1.08,1.08,1.08,60000,64800,+0.05,2
108/11/08,1.20,1.20,1.17,1.17,235000,275250,+0.09,5
108/11/11,1.27,1.39,1.27,1.39,50000,66130,+0.22,7
108/11/12,1.34,1.34,1.30,1.30,45000,60100,-0.09,2
108/11/13,1.31,1.36,1.28,1.33,237000,309490,+0.03,7
108/11/14,1.34,1.35,1.33,1.33,124000,165370,0.00,6
108/11/15,1.30,1.32,1.30,1.32,110000,143150,-0.01,3
108/11/18,---,---,---,---,0,0,---,0
108/11/19,1.38,1.38,1.38,1.38,8000,11040,+0.08,1
108/11/20,1.41,1.41,1.41,1.41,40000,56400,+0.03,1
108/11/21,1.41,1.41,1.41,1.41,10000,14100,0.00,1
108/11/22,1.33,1.33,1.33,1.33,10000,13300,-0.08,1
108/11/25,---,---,---,---,0,0,---,0
108/11/26,1.30,1.30,1.30,1.30,10000,13000,-0.04,1
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,1.42,1.42,1.42,1.42,1000,1420,+0.04,1
108/12/03,---,---,---,---,0,0,---,0
108/12/04,1.15,1.15,1.15,1.15,8000,9200,-0.12,1
108/12/05,---,---,---,---,0,0,---,0
108/12/06,1.06,1.06,1.06,1.06,14000,14840,-0.01,1
108/12/09,1.01,1.01,1.01,1.01,14000,14140,-0.05,1
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,0.84,0.84,0.84,0.84,80000,67200,-0.10,1
108/12/17,0.85,0.85,0.85,0.85,30000,25500,+0.01,1
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,0.70,0.70,0.70,0.70,100000,70000,-0.03,1
108/12/30,0.69,0.69,0.69,0.69,100000,69000,-0.01,1
108/12/31,---,---,---,---,0,0,---,0
109/01/02,---,---,---,---,0,0,---,0
109/01/03,0.63,0.63,0.63,0.63,9000,5670,+0.01,1
109/01/06,0.63,0.67,0.63,0.67,21000,13710,+0.04,2
109/01/07,0.69,0.71,0.69,0.71,52000,36680,+0.04,5
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,---,---,---,---,0,0,---,0
109/02/03,0.48,0.48,0.47,0.47,998000,474050,+0.02,11
109/02/04,0.30,0.30,0.30,0.30,100000,30000,-0.17,1
109/02/05,0.26,0.26,0.26,0.26,100000,26000,-0.04,1
109/02/06,0.29,0.30,0.29,0.30,201000,58300,+0.04,2
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,0.25,0.26,0.25,0.26,41000,10260,0.00,5
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,---,---,---,---,0,0,---,0
109/03/11,---,---,---,---,0,0,---,0
109/03/12,---,---,---,---,0,0,---,0
109/03/13,---,---,---,---,0,0,---,0
109/03/16,---,---,---,---,0,0,---,0
109/03/17,0.76,0.76,0.66,0.67,200000,143350,-0.05,10
109/03/18,0.56,0.63,0.56,0.63,75000,43050,-0.04,3
109/03/19,0.98,1.04,0.96,0.96,195000,198900,+0.33,20
109/03/20,0.55,0.55,0.53,0.53,190000,104300,-0.43,2
109/03/23,---,---,---,---,0,0,---,0
109/03/24,0.39,0.39,0.39,0.39,20000,7800,-0.26,2
109/03/25,0.32,0.32,0.32,0.32,23000,7360,-0.07,3
109/03/26,0.37,0.37,0.32,0.32,50000,16800,0.00,3
109/03/27,---,---,---,---,0,0,---,0
109/03/30,0.43,0.43,0.43,0.43,10000,4300,+0.09,1
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,0.14,0.14,0.14,0.14,10000,1400,-0.15,1
109/04/08,---,---,---,---,0,0,---,0
109/04/09,0.04,0.04,0.04,0.04,10000,400,-0.10,1
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,0.02,0.02,0.02,0.02,100000,2000,-0.03,1
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
