109/11/02,---,---,---,---,0,0,---,0
109/11/03,1.28,1.28,1.28,1.28,10000,12800,+0.03,2
109/11/04,1.27,1.28,1.27,1.28,12000,15260,0.00,3
109/11/05,1.39,1.39,1.38,1.38,9000,12440,+0.10,2
109/11/06,1.33,1.36,1.33,1.34,22000,29500,-0.04,4
109/11/09,1.36,1.36,1.35,1.35,29000,39300,+0.01,5
109/11/10,1.33,1.33,1.33,1.33,14000,18620,-0.02,2
109/11/11,1.32,1.32,1.32,1.32,61000,80520,-0.01,2
109/11/12,1.32,1.34,1.32,1.34,72000,95760,+0.02,3
109/11/13,1.26,1.26,1.26,1.26,21000,26460,-0.08,2
109/11/16,---,---,---,---,0,0,---,0
109/11/17,---,---,---,---,0,0,---,0
109/11/18,1.25,1.31,1.25,1.31,160000,206670,+0.09,12
109/11/19,1.26,1.40,1.26,1.40,205000,266830,+0.09,15
109/11/20,1.39,1.53,1.39,1.53,140000,208630,+0.13,16
109/11/23,1.60,1.60,1.56,1.58,85000,135620,+0.05,13
109/11/24,---,---,---,---,0,0,---,0
109/11/25,---,---,---,---,0,0,---,0
109/11/26,1.51,1.51,1.50,1.50,12000,18060,-0.01,2
109/11/27,1.47,1.47,1.47,1.47,12000,17640,-0.03,1
109/11/30,1.44,1.44,1.44,1.44,6000,8640,-0.03,1
109/12/01,1.42,1.51,1.42,1.51,41000,60980,+0.07,7
109/12/02,1.59,1.59,1.54,1.54,41000,63690,+0.03,3
109/12/03,1.57,1.57,1.55,1.57,37000,57780,+0.03,7
109/12/04,1.58,1.64,1.58,1.64,50000,79640,+0.07,6
109/12/07,1.58,1.58,1.57,1.57,98000,154370,-0.07,12
109/12/08,1.57,1.57,1.57,1.57,6000,9420,0.00,1
109/12/09,1.49,1.49,1.49,1.49,1000,1490,-0.08,1
109/12/10,1.55,1.61,1.55,1.61,52000,82260,+0.12,8
109/12/11,1.73,1.93,1.73,1.78,179000,324290,+0.17,14
109/12/14,1.73,1.88,1.73,1.84,160000,289840,+0.06,13
109/12/15,1.89,1.89,1.73,1.73,43000,78010,-0.11,3
109/12/16,1.76,2.03,1.76,1.95,323000,621630,+0.22,27
109/12/17,1.91,1.96,1.89,1.89,227000,433590,-0.06,14
109/12/18,2.05,2.23,2.05,2.06,172000,366900,+0.17,9
109/12/21,1.94,2.07,1.86,2.07,126000,246700,+0.01,10
109/12/22,2.08,2.17,1.83,1.83,120000,251540,-0.24,6
109/12/23,1.90,2.00,1.84,1.84,28000,52800,+0.01,5
109/12/24,1.89,1.89,1.79,1.79,8000,14820,-0.05,2
109/12/25,1.80,1.81,1.76,1.76,60000,107200,-0.03,6
109/12/28,1.79,1.93,1.79,1.93,109000,202410,+0.17,13
109/12/29,1.87,1.87,1.82,1.82,81000,149660,-0.11,5
109/12/30,1.83,1.91,1.77,1.79,52000,95730,-0.03,5
109/12/31,1.84,1.84,1.82,1.82,36000,65640,+0.03,6
