109/05/14,0.91,0.91,0.78,0.78,68000,57750,-0.25,6
109/05/15,0.79,0.79,0.73,0.73,20000,15120,-0.05,5
109/05/18,0.73,0.73,0.67,0.67,33000,23740,-0.06,4
109/05/19,0.68,0.71,0.68,0.71,83000,57100,+0.04,4
109/05/20,0.71,0.71,0.70,0.70,8000,5640,-0.01,2
109/05/21,---,---,---,---,0,0,---,0
109/05/22,0.76,0.80,0.73,0.73,26000,19190,-0.01,6
109/05/25,0.67,0.73,0.67,0.73,44000,30780,0.00,5
109/05/26,0.76,0.76,0.75,0.75,26000,19700,+0.02,4
109/05/27,0.75,0.75,0.75,0.75,2000,1500,0.00,1
109/05/28,---,---,---,---,0,0,---,0
109/05/29,0.71,0.72,0.71,0.72,20000,14340,0.00,2
109/06/01,0.75,0.77,0.75,0.75,50000,37720,+0.03,5
109/06/02,0.77,0.78,0.77,0.77,39000,30120,+0.02,4
109/06/03,0.78,0.78,0.75,0.75,22000,16690,-0.02,4
109/06/04,0.76,0.76,0.76,0.76,3000,2280,+0.01,1
109/06/05,0.82,0.84,0.82,0.84,186000,154760,+0.08,8
109/06/08,0.89,0.91,0.86,0.90,305000,271900,+0.06,17
109/06/09,0.86,0.91,0.84,0.84,76000,66780,-0.06,21
109/06/10,0.84,0.84,0.84,0.84,95000,79800,0.00,2
109/06/11,---,---,---,---,0,0,---,0
109/06/12,0.70,0.70,0.69,0.69,103000,71500,-0.05,2
109/06/15,0.72,0.72,0.72,0.72,61000,43920,+0.03,2
109/06/16,---,---,---,---,0,0,---,0
109/06/17,---,---,---,---,0,0,---,0
109/06/18,0.73,0.78,0.73,0.78,45000,34950,+0.05,3
109/06/19,0.76,0.79,0.76,0.78,235000,183600,0.00,5
109/06/22,0.76,0.78,0.76,0.78,215000,165680,0.00,4
109/06/23,0.81,0.81,0.79,0.79,6000,4840,+0.01,2
109/06/24,0.78,0.78,0.77,0.77,11000,8480,-0.02,2
109/06/29,---,---,---,---,0,0,---,0
109/06/30,0.80,0.81,0.80,0.80,131000,105600,+0.05,5
109/07/01,0.81,0.84,0.80,0.84,175000,144330,+0.04,16
109/07/02,0.81,0.81,0.81,0.81,16000,12960,-0.03,2
109/07/03,0.81,0.81,0.81,0.81,60000,48600,0.00,1
109/07/06,0.86,1.09,0.86,1.05,453000,451610,+0.24,25
109/07/07,1.04,1.04,0.93,0.95,418000,414330,-0.10,28
109/07/08,1.00,1.05,1.00,1.02,357000,364390,+0.07,10
109/07/09,0.98,1.00,0.97,1.00,260000,258370,-0.02,12
109/07/10,1.07,1.10,0.95,0.95,266000,273080,-0.05,13
109/07/13,0.94,0.96,0.92,0.94,80000,74500,-0.01,10
109/07/14,0.91,0.92,0.87,0.87,345000,315430,-0.07,8
109/07/15,0.93,0.94,0.87,0.87,337000,306340,0.00,6
109/07/16,0.89,0.91,0.88,0.89,33000,29660,+0.02,7
109/07/17,0.90,0.90,0.89,0.89,179000,161090,0.00,4
109/07/20,0.88,0.88,0.83,0.88,345000,296330,-0.01,7
109/07/21,0.90,0.91,0.89,0.91,449000,404220,+0.03,14
109/07/22,0.97,0.98,0.94,0.97,335000,326370,+0.06,23
109/07/23,0.94,0.96,0.92,0.96,108000,101550,-0.01,16
109/07/24,0.93,0.93,0.89,0.89,57000,52550,-0.07,3
109/07/27,0.88,0.88,0.85,0.86,219000,189490,-0.03,8
109/07/28,0.89,0.89,0.77,0.78,205000,178070,-0.08,8
109/07/29,0.75,0.76,0.75,0.76,22000,16610,-0.02,3
109/07/30,0.81,0.82,0.81,0.82,11000,8990,+0.06,5
109/07/31,0.78,0.78,0.76,0.77,30000,23100,-0.05,3
109/08/03,---,---,---,---,0,0,---,0
109/08/04,0.72,0.72,0.69,0.69,40000,28300,-0.06,4
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,0.73,0.73,0.73,0.73,5000,3650,-0.04,1
109/08/10,0.69,0.69,0.66,0.66,40000,27000,-0.07,4
109/08/11,0.65,0.65,0.61,0.61,40000,25300,-0.05,4
109/08/12,0.60,0.60,0.57,0.60,40000,23600,-0.01,4
109/08/13,---,---,---,---,0,0,---,0
109/08/14,0.63,0.63,0.63,0.63,10000,6300,+0.01,1
109/08/17,0.63,0.63,0.62,0.62,30000,18800,-0.01,2
109/08/18,0.63,0.63,0.60,0.60,22000,13340,-0.02,4
109/08/19,0.56,0.56,0.53,0.53,12000,6420,-0.07,2
109/08/20,---,---,---,---,0,0,---,0
109/08/21,0.45,0.45,0.45,0.45,20000,9000,+0.01,1
109/08/24,0.42,0.42,0.42,0.42,5000,2100,-0.03,1
109/08/25,0.48,0.48,0.46,0.46,224000,103100,+0.04,5
109/08/26,0.46,0.50,0.46,0.48,225000,109560,+0.02,10
109/08/27,0.45,0.45,0.45,0.45,1000,450,-0.03,1
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,0.42,0.42,0.42,0.42,1000,420,-0.04,1
109/09/02,0.44,0.44,0.44,0.44,1000,440,+0.02,1
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,0.46,0.46,0.46,0.46,1000,460,+0.03,1
109/09/08,0.42,0.44,0.42,0.42,43000,18580,-0.04,5
109/09/09,0.39,0.39,0.37,0.39,32000,12180,-0.03,4
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,0.39,0.44,0.39,0.44,40000,16600,+0.08,2
109/09/15,0.42,0.42,0.42,0.42,20000,8400,-0.02,4
109/09/16,0.40,0.40,0.40,0.40,8000,3200,-0.02,1
109/09/17,0.41,0.41,0.41,0.41,38000,15580,+0.01,2
109/09/18,0.38,0.38,0.38,0.38,60000,22800,-0.03,2
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,0.23,0.23,0.23,0.23,50000,11500,-0.04,1
109/09/28,---,---,---,---,0,0,---,0
109/09/29,0.24,0.24,0.24,0.24,10000,2400,0.00,1
109/09/30,0.23,0.23,0.21,0.21,87000,19370,-0.03,4
109/10/05,---,---,---,---,0,0,---,0
109/10/06,0.21,0.21,0.20,0.20,85000,17440,0.00,3
109/10/07,0.20,0.20,0.20,0.20,50000,10000,0.00,2
109/10/08,0.23,0.23,0.23,0.23,3000,690,+0.03,1
109/10/12,0.25,0.25,0.25,0.25,32000,8000,+0.02,1
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,0.21,0.22,0.21,0.22,230000,48600,+0.02,4
109/10/16,0.24,0.31,0.24,0.30,80000,23700,+0.08,5
