108/09/10,3.42,3.42,3.42,3.42,100000,342000,-0.40,1
108/09/11,3.48,3.48,3.48,3.48,100000,348000,+0.06,1
108/09/12,3.37,3.41,3.37,3.41,22000,74260,-0.07,2
108/09/16,3.48,3.48,3.48,3.48,22000,76560,+0.07,1
108/09/17,---,---,---,---,0,0,---,0
108/09/18,---,---,---,---,0,0,---,0
108/09/19,---,---,---,---,0,0,---,0
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
108/09/24,2.99,2.99,2.99,2.99,3000,8970,+0.06,1
108/09/25,3.00,3.00,2.94,2.94,4000,11940,-0.05,2
108/09/26,2.79,2.79,2.79,2.79,1000,2790,-0.15,1
108/09/27,3.01,3.01,3.01,3.01,37000,111370,+0.22,1
108/10/01,2.86,2.92,2.86,2.92,75000,216780,-0.09,2
108/10/02,2.78,2.78,2.78,2.78,38000,105640,-0.14,1
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,2.43,2.47,2.43,2.47,108000,264240,+0.02,2
108/10/09,2.58,2.58,2.58,2.58,45000,116100,+0.11,1
108/10/14,---,---,---,---,0,0,---,0
108/10/15,1.75,1.76,1.57,1.73,295000,500680,-0.10,6
108/10/16,1.78,1.78,1.78,1.78,116000,206480,+0.05,1
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
108/10/22,1.44,1.44,1.44,1.44,175000,252000,0.00,3
108/10/23,1.52,1.61,1.52,1.59,364000,565320,+0.15,9
108/10/24,1.51,1.61,1.51,1.61,239000,373740,+0.02,6
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,1.34,1.36,1.34,1.36,173000,234240,-0.02,2
108/10/30,1.29,1.30,1.29,1.30,52000,67300,-0.06,2
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,1.23,1.23,1.23,1.23,10000,12300,-0.15,1
108/11/06,1.14,1.14,1.14,1.14,20000,22800,-0.09,2
108/11/07,1.18,1.18,1.16,1.16,69000,81220,+0.02,2
108/11/08,1.21,1.29,1.21,1.28,59000,74320,+0.12,6
108/11/11,1.54,1.54,1.54,1.54,34000,52360,+0.26,1
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,1.51,1.51,1.51,1.51,34000,51340,0.00,1
108/11/18,---,---,---,---,0,0,---,0
108/11/19,1.49,1.54,1.48,1.54,206000,308080,+0.07,8
108/11/20,1.50,1.57,1.50,1.57,162000,247820,+0.03,10
108/11/21,1.69,1.69,1.66,1.66,74000,124040,+0.09,4
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,1.35,1.35,1.35,1.35,10000,13500,-0.04,1
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,---,---,---,---,0,0,---,0
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,0.60,0.60,0.60,0.60,117000,70200,-0.01,1
108/12/23,0.56,0.56,0.56,0.56,10000,5600,-0.04,1
108/12/24,0.51,0.52,0.51,0.52,127000,64870,-0.04,4
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,0.37,0.37,0.37,0.37,20000,7400,-0.04,1
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,0.27,0.27,0.27,0.27,45000,12150,-0.11,1
109/01/03,---,---,---,---,0,0,---,0
109/01/06,---,---,---,---,0,0,---,0
109/01/07,---,---,---,---,0,0,---,0
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,---,---,---,---,0,0,---,0
109/02/03,---,---,---,---,0,0,---,0
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,---,---,---,---,0,0,---,0
