109/03/17,1.42,1.51,1.26,1.26,166000,234190,-0.02,19
109/03/18,1.23,1.23,1.12,1.13,229000,266780,-0.13,13
109/03/19,0.99,0.99,0.78,0.81,202000,178240,-0.32,14
109/03/20,0.91,1.02,0.91,1.02,167000,168650,+0.21,6
109/03/23,1.17,1.17,1.17,1.17,1000,1170,+0.15,1
109/03/24,1.34,1.45,1.34,1.45,21000,30340,+0.28,3
109/03/25,1.72,1.88,1.69,1.80,207000,356770,+0.35,17
109/03/26,1.70,1.70,1.56,1.69,22000,35390,-0.11,4
109/03/27,1.82,1.82,1.73,1.73,105000,182100,+0.04,2
109/03/30,1.64,1.64,1.64,1.64,1000,1640,-0.09,1
109/03/31,1.87,1.87,1.78,1.79,120000,218530,+0.15,7
109/04/01,1.88,1.88,1.88,1.88,15000,28200,+0.09,2
109/04/06,2.21,2.37,2.21,2.37,20000,46160,+0.49,5
109/04/07,2.64,2.64,2.43,2.43,49000,123170,+0.06,6
109/04/08,2.48,2.49,2.38,2.38,39000,96060,-0.05,4
109/04/09,2.38,2.42,2.21,2.24,21000,47920,-0.14,4
109/04/10,---,---,---,---,0,0,---,0
109/04/13,2.14,2.18,2.09,2.18,66000,140880,-0.02,6
109/04/14,2.15,2.24,2.15,2.24,57000,124450,+0.06,9
109/04/15,2.34,2.34,2.24,2.24,71000,163470,0.00,4
109/04/16,2.13,2.27,2.13,2.27,151000,333770,+0.03,13
109/04/17,2.34,2.44,2.32,2.44,159000,376900,+0.17,16
109/04/20,2.25,2.29,2.19,2.19,77000,173160,-0.25,9
109/04/21,2.27,2.27,2.19,2.19,26000,58940,0.00,2
109/04/22,1.99,1.99,1.96,1.97,26000,51270,-0.22,4
109/04/23,---,---,---,---,0,0,---,0
109/04/24,1.82,1.86,1.82,1.85,110000,202200,-0.11,4
109/04/27,1.80,1.82,1.73,1.78,100000,179030,-0.07,12
109/04/28,1.71,1.71,1.64,1.65,34000,56080,-0.13,9
109/04/29,1.72,2.00,1.72,1.95,579000,1106590,+0.30,58
109/04/30,2.14,2.15,2.06,2.10,433000,917350,+0.15,30
109/05/04,1.98,2.00,1.96,2.00,36000,70760,-0.10,3
109/05/05,2.02,2.10,1.96,1.96,41000,85050,-0.04,10
109/05/06,1.97,2.05,1.94,1.94,125000,247770,-0.02,18
109/05/07,1.98,2.12,1.98,2.12,339000,700440,+0.18,31
109/05/08,2.20,2.36,2.17,2.32,468000,1061000,+0.20,38
109/05/11,2.46,2.56,2.31,2.31,223000,557810,-0.01,30
109/05/12,2.31,2.31,2.12,2.12,116000,264440,-0.19,12
109/05/13,2.16,2.16,2.04,2.10,104000,219330,-0.02,15
109/05/14,2.02,2.07,2.01,2.01,36000,73090,-0.09,9
109/05/15,2.02,2.09,2.00,2.03,62000,126580,+0.02,15
109/05/18,2.03,2.03,1.60,1.60,121000,205100,-0.43,27
109/05/19,1.67,1.67,1.56,1.66,40000,63800,+0.06,11
109/05/20,1.58,1.59,1.52,1.52,92000,142660,-0.14,12
109/05/21,1.59,1.65,1.57,1.64,211000,341670,+0.12,21
109/05/22,1.55,1.56,1.33,1.39,368000,541740,-0.25,34
109/05/25,1.42,1.60,1.36,1.58,658000,988640,+0.19,25
109/05/26,1.59,1.61,1.47,1.47,541000,860620,-0.11,25
109/05/27,1.54,1.57,1.50,1.51,104000,160020,+0.04,13
109/05/28,1.52,1.52,1.49,1.51,68000,102600,0.00,5
109/05/29,1.53,1.65,1.53,1.65,522000,838450,+0.14,19
109/06/01,1.73,1.82,1.69,1.81,568000,986310,+0.16,33
109/06/02,1.83,1.99,1.83,1.95,404000,781210,+0.14,36
109/06/03,2.11,2.11,2.01,2.04,275000,567680,+0.09,23
109/06/04,2.03,2.05,2.02,2.05,18000,36550,+0.01,7
109/06/05,2.09,2.09,2.01,2.07,81000,165760,+0.02,17
109/06/08,2.19,2.26,2.09,2.09,62000,136150,+0.02,15
109/06/09,2.16,2.16,2.10,2.10,71000,152900,+0.01,4
109/06/10,2.18,2.31,2.18,2.31,81000,179590,+0.21,5
109/06/11,---,---,---,---,0,0,---,0
109/06/12,2.27,2.27,2.27,2.27,5000,11350,+0.02,1
109/06/15,2.39,2.39,2.38,2.38,8000,19070,+0.11,2
109/06/16,---,---,---,---,0,0,---,0
109/06/17,---,---,---,---,0,0,---,0
109/06/18,---,---,---,---,0,0,---,0
109/06/19,2.43,2.43,2.39,2.39,20000,48200,+0.13,2
109/06/22,2.41,2.55,2.41,2.55,20000,49600,+0.16,2
109/06/23,2.41,2.41,2.41,2.41,20000,48200,-0.14,1
109/06/24,---,---,---,---,0,0,---,0
109/06/29,2.18,2.18,2.18,2.18,2000,4360,-0.13,1
109/06/30,2.30,2.30,2.30,2.30,3000,6900,+0.12,1
109/07/01,2.44,2.44,2.44,2.44,1000,2440,+0.14,1
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,2.66,2.66,2.66,2.66,1000,2660,+0.28,1
109/07/07,2.78,2.78,2.78,2.78,1000,2780,+0.12,1
109/07/08,3.00,3.11,3.00,3.11,11000,33110,+0.33,2
109/07/09,3.25,3.25,3.23,3.25,3000,9730,+0.14,3
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,3.15,3.16,3.15,3.16,6000,18950,+0.24,2
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,2.85,2.85,2.85,2.85,8000,22800,+0.03,1
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
