109/04/13,1.42,1.45,1.42,1.45,11000,15920,-0.09,2
109/04/14,1.44,1.44,1.40,1.40,52000,73680,-0.05,7
109/04/15,1.36,1.36,1.34,1.34,15000,20300,-0.06,2
109/04/16,1.33,1.34,1.33,1.34,40000,53500,0.00,2
109/04/17,1.32,1.33,1.32,1.33,32000,42290,-0.01,2
109/04/20,1.32,1.32,1.32,1.32,62000,81840,-0.01,3
109/04/21,1.32,1.37,1.32,1.37,71000,96460,+0.05,4
109/04/22,1.35,1.35,1.35,1.35,26000,35100,-0.02,1
109/04/23,1.32,1.32,1.32,1.32,12000,15840,-0.03,2
109/04/24,1.33,1.33,1.29,1.29,22000,28860,-0.03,2
109/04/27,1.22,1.22,1.22,1.22,7000,8540,-0.07,2
109/04/28,1.22,1.22,1.21,1.21,32000,38920,-0.01,3
109/04/29,1.16,1.21,1.16,1.20,60000,71500,-0.01,4
109/04/30,1.19,1.19,1.19,1.19,49000,58310,-0.01,3
109/05/04,1.24,1.24,1.24,1.24,20000,24800,+0.05,1
109/05/05,1.20,1.20,1.20,1.20,14000,16800,-0.04,1
109/05/06,---,---,---,---,0,0,---,0
109/05/07,1.19,1.19,1.18,1.18,30000,35600,-0.02,2
109/05/08,1.18,1.19,1.18,1.19,20000,23700,+0.01,2
109/05/11,1.23,1.26,1.23,1.25,113000,140680,+0.06,6
109/05/12,1.26,1.31,1.24,1.30,259000,331100,+0.05,17
109/05/13,1.28,1.29,1.25,1.26,254000,321850,-0.04,12
109/05/14,1.28,1.32,1.28,1.32,266000,345050,+0.06,10
109/05/15,1.32,1.33,1.26,1.29,209000,269160,-0.03,14
109/05/18,1.26,1.32,1.24,1.24,70000,90040,-0.05,8
109/05/19,1.23,1.24,1.23,1.23,63000,77950,-0.01,5
109/05/20,1.27,1.27,1.27,1.27,38000,48260,+0.04,2
109/05/21,1.22,1.22,1.20,1.22,108000,131200,-0.05,5
109/05/22,1.19,1.23,1.19,1.23,60000,72460,+0.01,5
109/05/25,1.24,1.27,1.24,1.26,93000,115840,+0.03,4
109/05/26,1.19,1.21,1.19,1.20,165000,198980,-0.06,5
109/05/27,1.19,1.19,1.10,1.10,175000,203900,-0.10,10
109/05/28,1.09,1.16,1.09,1.16,141000,158390,+0.06,6
109/05/29,1.17,1.17,1.15,1.16,181000,210480,0.00,8
109/06/01,1.10,1.12,1.10,1.12,270000,299800,-0.04,4
109/06/02,1.09,1.09,1.09,1.09,50000,54500,-0.03,1
109/06/03,1.07,1.09,1.07,1.09,144000,154520,0.00,4
109/06/04,1.05,1.08,1.05,1.08,184000,194920,-0.01,3
109/06/05,1.05,1.05,1.05,1.05,40000,42000,-0.03,1
109/06/08,---,---,---,---,0,0,---,0
109/06/09,---,---,---,---,0,0,---,0
109/06/10,---,---,---,---,0,0,---,0
109/06/11,1.08,1.08,1.08,1.08,4000,4320,+0.03,1
109/06/12,1.11,1.11,1.09,1.10,54000,59500,+0.02,3
109/06/15,1.14,1.14,1.12,1.12,65000,73100,+0.02,2
109/06/16,1.09,1.09,1.08,1.08,115000,124350,-0.04,4
109/06/17,1.06,1.08,1.06,1.08,154000,165440,0.00,3
109/06/18,1.07,1.08,1.07,1.07,184000,197460,-0.01,5
109/06/19,---,---,---,---,0,0,---,0
109/06/22,1.04,1.04,0.98,0.99,57000,57830,-0.08,4
109/06/23,1.01,1.01,1.00,1.00,108000,109000,+0.01,2
109/06/24,1.00,1.00,1.00,1.00,90000,90000,0.00,1
109/06/29,1.01,1.01,1.01,1.01,90000,90900,+0.01,1
109/06/30,0.87,0.87,0.87,0.87,100000,87000,-0.14,1
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,0.83,0.83,0.83,0.83,20000,16600,+0.02,1
109/07/06,0.75,0.75,0.75,0.75,20000,15000,-0.08,1
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
