108/11/28,1.50,1.53,1.50,1.53,700000,1063000,-0.17,4
108/11/29,1.58,1.61,1.57,1.59,838000,1334920,+0.06,22
108/12/02,1.59,1.66,1.59,1.66,408000,653900,+0.07,15
108/12/03,1.64,1.64,1.60,1.64,322000,522660,-0.02,16
108/12/04,1.61,1.62,1.61,1.62,290000,469700,-0.02,3
108/12/05,1.60,1.63,1.60,1.63,218000,351880,+0.01,4
108/12/06,1.61,1.61,1.54,1.57,121000,189200,-0.06,7
108/12/09,1.56,1.58,1.56,1.58,137000,214600,+0.01,3
108/12/10,1.58,1.60,1.58,1.60,181000,289400,+0.02,5
108/12/11,1.58,1.58,1.58,1.58,44000,69520,-0.02,3
108/12/12,1.54,1.59,1.54,1.59,32000,49670,+0.01,3
108/12/13,1.56,1.68,1.56,1.68,261000,428440,+0.09,10
108/12/16,1.69,1.69,1.69,1.69,182000,307580,+0.01,3
108/12/17,1.58,1.58,1.58,1.58,49000,77420,-0.11,1
108/12/18,1.63,1.63,1.63,1.63,157000,255910,+0.05,3
108/12/19,1.68,1.70,1.68,1.70,186000,315600,+0.07,10
108/12/20,1.69,1.69,1.69,1.69,20000,33800,-0.01,1
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,1.65,1.65,1.64,1.64,12000,19700,-0.02,2
108/12/26,1.63,1.63,1.63,1.63,2000,3260,-0.01,1
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,---,---,---,---,0,0,---,0
109/01/03,---,---,---,---,0,0,---,0
109/01/06,---,---,---,---,0,0,---,0
109/01/07,1.87,1.87,1.87,1.87,1000,1870,+0.13,1
109/01/08,1.85,1.85,1.85,1.85,1000,1850,-0.02,1
109/01/09,1.86,1.86,1.85,1.85,150000,278400,0.00,15
109/01/10,1.85,1.85,1.85,1.85,150000,277500,0.00,1
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,---,---,---,---,0,0,---,0
109/02/03,---,---,---,---,0,0,---,0
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,---,---,---,---,0,0,---,0
109/03/11,---,---,---,---,0,0,---,0
109/03/12,---,---,---,---,0,0,---,0
109/03/13,---,---,---,---,0,0,---,0
109/03/16,---,---,---,---,0,0,---,0
