108/09/04,1.55,1.55,1.49,1.49,30000,45600,+0.13,3
108/09/05,1.45,1.54,1.38,1.54,109000,156570,+0.05,12
108/09/06,1.44,1.49,1.42,1.46,41000,59360,-0.08,12
108/09/09,1.41,1.43,1.36,1.37,291000,404760,-0.09,26
108/09/10,1.30,1.33,1.26,1.26,236000,307740,-0.11,21
108/09/11,1.78,1.78,1.24,1.25,378000,483030,-0.01,33
108/09/12,1.20,1.20,1.08,1.08,997000,1106420,-0.17,95
108/09/16,1.04,1.05,0.91,0.91,1742000,1701200,-0.17,132
108/09/17,0.98,1.11,0.92,1.10,2071000,2109980,+0.19,224
108/09/18,1.14,1.18,1.01,1.02,1487000,1645920,-0.08,216
108/09/19,1.09,1.09,0.88,0.93,956000,900980,-0.09,81
108/09/20,0.91,0.97,0.86,0.95,1163000,1058050,+0.02,81
108/09/23,0.98,1.04,0.95,1.03,972000,969640,+0.08,86
108/09/24,0.96,1.02,0.94,1.00,653000,638170,-0.03,49
108/09/25,1.03,1.08,1.02,1.07,654000,692240,+0.07,43
108/09/26,1.03,1.22,1.03,1.16,909000,1001250,+0.09,67
108/09/27,1.09,1.18,1.04,1.05,1001000,1136470,-0.11,43
108/10/01,1.02,1.02,0.90,0.93,378000,363210,-0.12,26
108/10/02,0.95,1.01,0.93,1.00,222000,216270,+0.07,17
108/10/03,1.05,1.08,1.00,1.00,336000,347550,0.00,31
108/10/04,1.01,1.04,0.99,1.04,445000,453910,+0.04,19
108/10/07,1.03,1.03,0.94,0.95,395000,379260,-0.09,21
108/10/08,0.91,0.94,0.91,0.94,73000,67450,-0.01,4
108/10/09,0.97,0.98,0.97,0.98,121000,117860,+0.04,5
108/10/14,0.93,0.93,0.90,0.93,155000,140270,-0.05,8
108/10/15,0.93,0.99,0.93,0.97,344000,326850,+0.04,13
108/10/16,0.94,1.01,0.93,0.99,490000,479580,+0.02,27
108/10/17,0.96,0.97,0.90,0.91,188000,175220,-0.08,11
108/10/18,0.89,0.90,0.85,0.89,144000,126480,-0.02,12
108/10/21,0.89,0.92,0.89,0.92,682000,608200,+0.03,7
108/10/22,0.89,0.91,0.89,0.91,295000,265830,-0.01,6
108/10/23,0.87,0.90,0.84,0.90,301000,260200,-0.01,11
108/10/24,0.88,0.89,0.88,0.88,77000,68130,-0.02,4
108/10/25,0.83,0.86,0.80,0.86,72000,59990,-0.02,6
