109/07/24,1.31,1.31,1.31,1.31,3000,3930,+0.14,2
109/07/27,1.26,1.31,1.23,1.29,24000,30170,-0.02,6
109/07/28,1.45,1.64,1.45,1.64,28000,40860,+0.35,3
109/07/29,1.39,1.41,1.34,1.34,25000,34690,-0.30,5
109/07/30,1.42,1.42,1.35,1.35,39000,54350,+0.01,5
109/07/31,1.29,1.34,1.29,1.32,117000,152920,-0.03,8
109/08/03,1.28,1.31,1.25,1.25,172000,220100,-0.07,12
109/08/04,1.18,1.35,1.18,1.34,320000,392910,+0.09,18
109/08/05,1.43,1.44,1.34,1.34,277000,384510,0.00,36
109/08/06,1.41,1.41,1.34,1.34,106000,146650,0.00,8
109/08/07,1.35,1.35,1.26,1.26,5000,6480,-0.08,4
109/08/10,---,---,---,---,0,0,---,0
109/08/11,1.19,1.19,1.19,1.19,68000,80920,+0.05,1
109/08/12,1.09,1.09,1.04,1.04,136000,147840,-0.15,3
109/08/13,1.07,1.07,1.07,1.07,68000,72760,+0.03,1
109/08/14,---,---,---,---,0,0,---,0
109/08/17,1.09,1.09,1.07,1.07,19000,20520,0.00,4
109/08/18,1.04,1.04,1.04,1.04,55000,57200,-0.03,1
109/08/19,1.01,1.01,0.91,0.91,123000,117860,-0.13,3
109/08/20,0.76,0.76,0.68,0.70,98000,72280,-0.21,3
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,0.74,0.74,0.74,0.74,10000,7400,-0.03,1
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,0.74,0.74,0.74,0.74,62000,45880,+0.04,2
109/09/16,0.76,0.82,0.76,0.81,180000,143540,+0.07,6
109/09/17,0.79,0.81,0.78,0.81,118000,93380,0.00,30
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,0.56,0.56,0.56,0.56,50000,28000,-0.07,1
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,0.55,0.55,0.55,0.55,4000,2200,+0.03,1
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,0.63,0.63,0.63,0.63,6000,3780,+0.05,1
109/10/16,---,---,---,---,0,0,---,0
109/10/19,0.73,0.73,0.73,0.73,6000,4380,+0.03,1
109/10/20,0.67,0.67,0.67,0.67,41000,27470,-0.06,2
109/10/21,0.72,0.72,0.72,0.72,41000,29520,+0.05,2
109/10/22,0.72,0.72,0.72,0.72,5000,3600,0.00,1
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,0.59,0.59,0.59,0.59,5000,2950,-0.01,1
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
