109/07/16,1.38,1.40,1.23,1.23,13000,17620,-0.17,4
109/07/17,1.23,1.26,1.14,1.14,38000,45200,-0.09,10
109/07/20,1.19,1.20,1.17,1.20,27000,31850,+0.06,5
109/07/21,1.29,1.34,1.27,1.33,100000,133670,+0.13,7
109/07/22,1.38,1.39,1.36,1.36,112000,153620,+0.03,12
109/07/23,1.31,1.34,1.28,1.28,27000,34980,-0.08,9
109/07/24,1.36,1.38,1.31,1.34,35000,47080,+0.06,14
109/07/27,1.31,1.32,1.27,1.30,25000,32220,-0.04,12
109/07/28,1.31,1.31,1.11,1.11,128000,162540,-0.19,9
109/07/29,1.10,1.14,1.10,1.13,13000,14630,+0.02,6
109/07/30,1.16,1.16,1.11,1.12,29000,33110,-0.01,15
109/07/31,1.15,1.22,1.12,1.22,128000,152700,+0.10,11
109/08/03,1.22,1.26,1.21,1.24,114000,142160,+0.02,16
109/08/04,1.27,1.27,1.23,1.23,19000,23490,-0.01,10
109/08/05,1.27,1.35,1.23,1.23,57000,73540,0.00,19
109/08/06,1.21,1.23,1.09,1.11,196000,231790,-0.12,31
109/08/07,1.09,1.12,1.05,1.05,58000,61600,-0.06,7
109/08/10,1.10,1.10,1.01,1.01,12000,12790,-0.04,7
109/08/11,0.94,0.94,0.94,0.94,4000,3760,-0.07,1
109/08/12,0.88,0.88,0.88,0.88,5000,4400,-0.06,1
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,0.64,0.64,0.64,0.64,3000,1920,-0.18,1
109/08/19,---,---,---,---,0,0,---,0
109/08/20,0.52,0.52,0.52,0.52,2000,1040,-0.10,1
109/08/21,0.56,0.56,0.56,0.56,268000,150080,+0.04,1
109/08/24,0.56,0.59,0.56,0.59,268000,155820,+0.03,4
109/08/25,---,---,---,---,0,0,---,0
109/08/26,0.60,0.60,0.60,0.60,250000,150000,+0.01,1
109/08/27,0.69,0.69,0.69,0.69,250000,172500,+0.09,2
109/08/28,---,---,---,---,0,0,---,0
109/08/31,0.60,0.60,0.60,0.60,250000,150000,+0.01,1
109/09/01,0.59,0.60,0.59,0.60,500000,297500,0.00,2
109/09/02,0.63,0.63,0.61,0.61,260000,161300,+0.01,6
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,0.50,0.53,0.50,0.53,315000,157950,+0.08,3
109/09/15,0.56,0.56,0.56,0.56,300000,168000,+0.03,1
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
