109/06/10,---,---,---,---,0,0,---,0
109/06/11,---,---,---,---,0,0,---,0
109/06/12,---,---,---,---,0,0,---,0
109/06/15,---,---,---,---,0,0,---,0
109/06/16,1.26,1.32,1.26,1.32,250000,324000,+0.16,8
109/06/17,1.34,1.36,1.31,1.31,190000,254900,-0.01,15
109/06/18,1.37,1.39,1.33,1.33,258000,349260,+0.02,6
109/06/19,1.36,1.46,1.35,1.46,451000,637780,+0.13,29
109/06/22,1.41,1.49,1.41,1.47,472000,684500,+0.01,22
109/06/23,1.51,1.52,1.44,1.51,569000,847090,+0.04,32
109/06/24,1.49,1.49,1.41,1.45,365000,527950,-0.06,15
109/06/29,1.37,1.37,1.36,1.36,41000,55970,-0.09,2
109/06/30,1.44,1.49,1.44,1.48,217000,319000,+0.12,7
109/07/01,1.43,1.46,1.42,1.42,186000,268200,-0.06,16
109/07/02,1.43,1.78,1.43,1.76,210000,314480,+0.34,7
109/07/03,1.95,1.95,1.77,1.78,250000,468410,+0.02,19
109/07/06,1.79,1.97,1.77,1.77,489000,914550,-0.01,22
109/07/07,1.88,1.88,1.64,1.68,289000,503400,-0.09,21
109/07/08,1.72,1.82,1.72,1.74,123000,219870,+0.06,9
109/07/09,1.81,1.83,1.65,1.65,251000,428780,-0.09,13
109/07/10,1.59,1.59,1.46,1.46,13000,20280,-0.19,3
109/07/13,1.47,1.50,1.44,1.50,142000,206350,+0.04,8
109/07/14,1.50,1.55,1.43,1.55,154000,228040,+0.05,9
109/07/15,1.54,1.61,1.38,1.38,179000,265320,-0.17,12
109/07/16,1.42,1.42,1.28,1.30,212000,279160,-0.08,13
109/07/17,1.32,1.36,1.29,1.29,96000,127590,-0.01,10
109/07/20,1.28,1.28,1.22,1.25,157000,194800,-0.04,5
109/07/21,1.30,1.30,1.25,1.25,181000,232770,0.00,4
109/07/22,1.27,1.27,1.21,1.21,137000,171330,-0.04,6
109/07/23,1.22,1.25,1.11,1.14,143000,169060,-0.07,13
109/07/24,1.17,1.17,1.10,1.10,163000,186430,-0.04,11
109/07/27,1.13,1.13,1.01,1.04,147000,154900,-0.06,8
109/07/28,1.13,1.13,0.98,0.99,713000,734940,-0.05,13
109/07/29,1.04,1.09,0.99,1.04,211000,215530,+0.05,25
109/07/30,1.07,1.07,0.92,0.95,463000,440460,-0.09,41
109/07/31,0.90,0.94,0.90,0.92,599000,547710,-0.03,32
109/08/03,0.91,0.96,0.90,0.96,360000,329950,+0.04,15
109/08/04,1.00,1.00,0.93,0.93,735000,700800,-0.03,27
109/08/05,0.96,1.07,0.96,1.07,565000,583480,+0.14,38
109/08/06,1.17,1.17,1.08,1.09,727000,820280,+0.02,32
109/08/07,1.12,1.15,1.08,1.15,371000,412870,+0.06,23
109/08/10,1.12,1.14,1.07,1.07,658000,727740,-0.08,33
109/08/11,1.08,1.08,1.01,1.01,411000,428780,-0.06,27
109/08/12,0.96,1.01,0.96,1.01,181000,176470,0.00,13
109/08/13,1.03,1.08,1.02,1.05,395000,415470,+0.04,18
109/08/14,1.02,1.05,1.00,1.02,266000,272250,-0.03,11
109/08/17,1.01,1.02,1.01,1.01,140000,142600,-0.01,5
109/08/18,1.04,1.04,0.96,0.97,346000,342410,-0.04,22
109/08/19,0.93,0.93,0.82,0.82,92000,81060,-0.15,8
109/08/20,0.78,0.78,0.57,0.58,230000,150570,-0.24,21
109/08/21,0.60,0.61,0.41,0.58,127000,72770,0.00,11
109/08/24,0.59,0.59,0.50,0.51,166000,86650,-0.07,10
109/08/25,0.56,0.57,0.52,0.52,203000,110960,+0.01,19
109/08/26,0.67,0.67,0.59,0.60,130000,81360,+0.08,14
109/08/27,0.64,0.64,0.56,0.57,141000,81770,-0.03,13
109/08/28,0.57,0.57,0.54,0.55,62000,34490,-0.02,7
109/08/31,0.56,0.61,0.55,0.60,104000,60420,+0.05,10
109/09/01,0.55,0.56,0.55,0.56,19000,10510,-0.04,3
109/09/02,0.57,0.59,0.57,0.57,49000,28230,+0.01,4
109/09/03,0.57,0.57,0.57,0.57,67000,38190,0.00,2
109/09/04,0.47,0.49,0.47,0.48,40000,19010,-0.09,4
109/09/07,0.44,0.46,0.44,0.46,18000,8080,-0.02,2
109/09/08,0.45,0.46,0.45,0.46,24000,10940,0.00,4
109/09/09,0.42,0.43,0.41,0.43,41000,17210,-0.03,4
109/09/10,0.44,0.45,0.42,0.42,12000,5230,-0.01,3
109/09/11,0.41,0.41,0.39,0.41,25000,10150,-0.01,3
