109/07/09,0.90,0.91,0.85,0.85,33000,29750,-0.27,4
109/07/10,0.73,0.73,0.70,0.71,275000,195650,-0.14,10
109/07/13,0.69,0.69,0.65,0.67,79000,53360,-0.04,6
109/07/14,0.69,0.70,0.58,0.58,383000,237370,-0.09,9
109/07/15,0.59,0.66,0.55,0.56,484000,295670,-0.02,22
109/07/16,0.58,0.62,0.57,0.58,429000,257910,+0.02,33
109/07/17,0.58,0.58,0.44,0.45,73000,36480,-0.13,10
109/07/20,0.42,0.54,0.40,0.52,326000,153890,+0.07,19
109/07/21,0.51,0.55,0.51,0.51,163000,84760,-0.01,11
109/07/22,0.53,0.57,0.52,0.53,512000,273850,+0.02,27
109/07/23,0.54,0.54,0.52,0.52,110000,58100,-0.01,7
109/07/24,0.47,0.47,0.46,0.46,180000,82850,-0.06,6
109/07/27,0.47,0.47,0.47,0.47,4000,1880,+0.01,1
109/07/28,0.40,0.40,0.40,0.40,5000,2000,-0.07,1
109/07/29,0.42,0.43,0.42,0.42,46000,19600,+0.02,6
109/07/30,0.43,0.46,0.43,0.46,64000,28660,+0.04,4
109/07/31,0.44,0.47,0.44,0.44,235000,108200,-0.02,10
109/08/03,0.45,0.48,0.45,0.48,56000,25380,+0.04,2
109/08/04,0.49,0.49,0.48,0.48,84000,41020,0.00,6
109/08/05,0.44,0.49,0.44,0.48,125000,60000,0.00,5
109/08/06,0.49,0.61,0.49,0.56,500000,273230,+0.08,26
109/08/07,0.59,0.59,0.52,0.52,419000,234070,-0.04,35
109/08/10,0.49,0.49,0.45,0.45,450000,210980,-0.07,25
109/08/11,0.43,0.43,0.39,0.39,417000,167630,-0.06,9
109/08/12,0.40,0.40,0.39,0.40,312000,122280,+0.01,4
109/08/13,0.34,0.35,0.34,0.35,12000,4180,-0.05,2
109/08/14,0.40,0.42,0.38,0.38,342000,136280,+0.03,11
109/08/17,0.36,0.36,0.35,0.35,224000,78500,-0.03,5
109/08/18,0.36,0.36,0.36,0.36,76000,27360,+0.01,3
109/08/19,0.37,0.40,0.37,0.38,166000,63740,+0.02,7
109/08/20,0.39,0.39,0.28,0.32,397000,126380,-0.06,13
109/08/21,0.33,0.34,0.30,0.34,400000,126300,+0.02,9
109/08/24,---,---,---,---,0,0,---,0
109/08/25,0.30,0.30,0.30,0.30,745000,223500,-0.01,3
109/08/26,0.33,0.33,0.33,0.33,50000,16500,+0.03,1
109/08/27,0.36,0.36,0.34,0.34,103000,36080,+0.01,3
109/08/28,0.37,0.37,0.37,0.37,60000,22200,+0.03,3
109/08/31,0.42,0.43,0.40,0.40,261000,106920,+0.03,17
109/09/01,0.40,0.40,0.36,0.36,171000,65900,-0.04,8
109/09/02,0.35,0.35,0.35,0.35,160000,56000,-0.01,3
109/09/03,0.33,0.33,0.31,0.31,160000,51700,-0.04,5
109/09/04,0.30,0.33,0.30,0.33,55000,18000,+0.02,2
109/09/07,0.34,0.38,0.34,0.35,228000,80660,+0.02,11
109/09/08,---,---,---,---,0,0,---,0
109/09/09,0.36,0.36,0.36,0.36,120000,43200,+0.01,2
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,0.31,0.31,0.31,0.31,50000,15500,-0.01,1
109/09/15,0.34,0.41,0.34,0.41,814000,298300,+0.10,26
109/09/16,0.40,0.40,0.37,0.38,672000,261710,-0.03,7
109/09/17,0.38,0.38,0.38,0.38,238000,90440,0.00,2
109/09/18,0.42,0.42,0.40,0.40,140000,56900,+0.02,4
109/09/21,0.37,0.37,0.37,0.37,70000,25900,-0.03,1
109/09/22,0.35,0.35,0.33,0.33,62000,21560,-0.04,4
109/09/23,0.32,0.32,0.31,0.31,100000,31500,-0.02,2
109/09/24,0.28,0.28,0.27,0.27,100000,27500,-0.04,4
109/09/25,0.26,0.26,0.22,0.22,151000,37200,-0.05,6
109/09/28,0.23,0.23,0.23,0.23,129000,29670,+0.01,5
109/09/29,0.22,0.22,0.22,0.22,99000,21780,-0.01,1
