109/03/26,1.21,1.21,1.21,1.21,20000,24200,+0.12,1
109/03/27,1.22,1.22,1.22,1.22,20000,24400,+0.01,1
109/03/30,1.06,1.20,1.06,1.20,391000,427590,-0.02,15
109/03/31,1.27,1.28,1.22,1.24,461000,567990,+0.04,28
109/04/01,1.22,1.27,1.22,1.25,243000,303890,+0.01,18
109/04/06,1.29,1.47,1.26,1.42,1182000,1579360,+0.17,44
109/04/07,1.46,1.51,1.41,1.42,1731000,2507180,0.00,54
109/04/08,1.42,1.64,1.42,1.64,1275000,1962400,+0.22,64
109/04/09,1.86,2.02,1.63,1.76,951000,1803830,+0.12,78
109/04/10,1.72,1.85,1.65,1.73,132000,229050,-0.03,14
109/04/13,1.75,1.75,1.68,1.70,49000,83990,-0.03,8
109/04/14,1.67,1.79,1.67,1.78,78000,138030,+0.08,6
109/04/15,1.82,1.82,1.73,1.73,90000,159780,-0.05,9
109/04/16,1.68,1.80,1.68,1.70,69000,118110,-0.03,7
109/04/17,1.68,1.76,1.67,1.71,69000,116820,+0.01,11
109/04/20,1.67,1.80,1.65,1.80,174000,305070,+0.09,13
109/04/21,1.87,2.02,1.83,2.02,375000,724110,+0.22,41
109/04/22,1.88,2.05,1.77,2.05,269000,501190,+0.03,35
109/04/23,2.57,2.57,1.92,1.92,83000,165290,-0.13,18
109/04/24,1.95,2.05,1.95,1.95,246000,482920,+0.03,6
109/04/27,2.01,2.03,1.99,1.99,25000,50110,+0.04,3
109/04/28,2.07,2.12,2.03,2.12,11000,22850,+0.13,3
109/04/29,2.12,2.12,2.06,2.06,28000,58490,-0.06,5
109/04/30,2.06,2.06,1.97,1.97,86000,172170,-0.09,3
109/05/04,1.98,1.98,1.98,1.98,25000,49500,+0.01,3
109/05/05,---,---,---,---,0,0,---,0
109/05/06,1.99,2.11,1.99,2.11,33000,66590,+0.12,3
109/05/07,2.08,2.08,1.98,1.98,33000,66140,-0.13,4
109/05/08,1.88,1.88,1.75,1.75,75000,135100,-0.23,6
109/05/11,---,---,---,---,0,0,---,0
109/05/12,1.77,1.77,1.73,1.76,80000,140500,+0.01,8
109/05/13,1.72,1.77,1.72,1.76,70000,123120,0.00,6
109/05/14,1.83,1.85,1.83,1.85,15000,27650,+0.09,2
109/05/15,1.75,1.75,1.72,1.72,10000,17350,-0.13,2
109/05/18,1.71,1.78,1.67,1.76,54000,94540,+0.04,6
109/05/19,1.76,1.76,1.73,1.76,49000,85520,0.00,6
109/05/20,1.85,1.86,1.85,1.86,20000,37100,+0.10,2
109/05/21,1.80,1.81,1.80,1.81,20000,36100,-0.05,2
109/05/22,1.88,1.92,1.85,1.85,30000,56500,+0.04,3
109/05/25,1.80,1.80,1.80,1.80,10000,18000,-0.05,1
109/05/26,1.88,1.88,1.88,1.88,20000,37600,+0.08,1
109/05/27,2.02,2.21,2.02,2.21,12000,24610,+0.33,3
109/05/28,2.35,2.35,2.20,2.31,42000,97200,+0.10,8
109/05/29,2.11,2.16,2.11,2.16,35000,74600,-0.15,4
109/06/01,2.09,2.66,2.09,2.66,134000,313880,+0.50,12
109/06/02,2.62,2.64,2.10,2.14,124000,305470,-0.52,13
109/06/03,2.03,2.14,2.01,2.12,57000,117390,-0.02,8
109/06/04,2.09,2.09,1.95,1.95,25000,51550,-0.17,2
109/06/05,---,---,---,---,0,0,---,0
109/06/08,2.15,2.15,2.15,2.15,10000,21500,+0.04,1
109/06/09,---,---,---,---,0,0,---,0
109/06/10,1.93,1.93,1.93,1.93,5000,9650,-0.16,1
109/06/11,2.03,2.03,1.93,1.93,29000,57070,0.00,4
109/06/12,---,---,---,---,0,0,---,0
109/06/15,1.84,1.94,1.84,1.92,34000,65080,+0.07,5
109/06/16,1.93,1.93,1.88,1.88,23000,43860,-0.04,3
109/06/17,1.93,1.95,1.93,1.95,10000,19400,+0.07,2
109/06/18,1.91,1.98,1.91,1.96,16000,31310,+0.01,4
109/06/19,2.06,2.31,2.06,2.31,42000,92950,+0.35,6
109/06/22,2.05,2.21,2.05,2.21,31000,66930,-0.10,7
109/06/23,2.30,2.40,2.30,2.40,22000,51900,+0.19,3
109/06/24,2.45,2.47,2.45,2.47,20000,49260,+0.07,6
109/06/29,2.63,2.63,2.63,2.63,10000,26300,+0.16,1
109/06/30,2.62,2.66,2.62,2.66,14000,36840,+0.03,2
109/07/01,2.59,2.86,2.59,2.70,54000,147260,+0.04,4
109/07/02,2.65,2.65,2.63,2.63,20000,52800,-0.07,2
109/07/03,---,---,---,---,0,0,---,0
109/07/06,2.71,2.71,2.71,2.71,2000,5420,+0.08,1
109/07/07,2.66,2.66,2.66,2.66,2000,5320,-0.05,1
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,2.55,2.96,2.55,2.96,43000,118480,+0.30,5
109/07/13,2.91,3.06,2.91,3.06,50000,149650,+0.10,16
109/07/14,3.40,3.72,3.40,3.63,76000,271680,+0.57,9
109/07/15,3.72,3.72,3.67,3.69,42000,155540,+0.06,15
109/07/16,3.18,3.18,3.18,3.18,24000,76320,-0.51,1
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,3.34,3.34,3.34,3.34,10000,33400,+0.16,2
109/07/22,3.23,3.23,3.21,3.21,10000,32260,-0.13,2
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,2.85,2.85,2.85,2.85,10000,28500,+0.09,1
109/07/30,2.80,2.80,2.80,2.80,10000,28000,-0.05,1
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,2.88,2.88,2.88,2.88,10000,28800,+0.02,1
109/08/20,2.75,2.75,2.75,2.75,10000,27500,-0.13,1
109/08/21,---,---,---,---,0,0,---,0
109/08/24,2.53,2.53,2.53,2.53,10000,25300,+0.20,1
109/08/25,2.67,2.85,2.67,2.85,30000,82700,+0.32,3
109/08/26,3.30,3.32,3.30,3.30,30000,99200,+0.45,3
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,2.64,2.64,2.64,2.64,10000,26400,-0.03,1
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
