109/06/30,1.18,1.22,0.98,1.08,44000,48320,-0.03,5
109/07/01,1.19,1.24,1.11,1.13,153000,177550,+0.05,9
109/07/02,1.15,1.15,1.10,1.10,75000,83250,-0.03,3
109/07/03,1.20,1.20,1.10,1.10,76000,89440,0.00,5
109/07/06,1.11,1.11,1.11,1.11,5000,5550,+0.01,1
109/07/07,---,---,---,---,0,0,---,0
109/07/08,1.23,1.40,1.23,1.29,434000,582310,+0.19,14
109/07/09,1.32,1.49,1.30,1.30,422000,603870,+0.01,17
109/07/10,1.27,1.27,1.15,1.17,46000,55960,-0.13,8
109/07/13,---,---,---,---,0,0,---,0
109/07/14,1.21,1.26,1.10,1.10,200000,248430,-0.03,5
109/07/15,1.11,1.11,1.00,1.00,233000,255680,-0.10,9
109/07/16,0.80,0.80,0.72,0.73,51000,38120,-0.27,4
109/07/17,0.74,0.74,0.61,0.61,35000,22500,-0.12,3
109/07/20,---,---,---,---,0,0,---,0
109/07/21,0.78,0.79,0.78,0.79,27000,21210,+0.14,2
109/07/22,0.78,0.80,0.72,0.72,55000,42120,-0.07,11
109/07/23,0.79,0.82,0.78,0.82,76000,60240,+0.10,4
109/07/24,0.78,0.81,0.67,0.67,57000,44530,-0.15,8
109/07/27,0.72,0.72,0.72,0.72,4000,2880,+0.05,1
109/07/28,0.63,0.63,0.55,0.55,80000,47400,-0.17,4
109/07/29,0.58,0.64,0.56,0.64,71000,44500,+0.09,3
109/07/30,0.60,0.61,0.60,0.61,73000,43970,-0.03,3
109/07/31,---,---,---,---,0,0,---,0
109/08/03,0.56,0.56,0.56,0.56,30000,16800,-0.05,2
109/08/04,0.63,0.68,0.63,0.68,134000,86540,+0.12,5
109/08/05,0.66,0.66,0.66,0.66,122000,80520,-0.02,3
109/08/06,0.66,0.66,0.65,0.65,27000,17560,-0.01,3
109/08/07,0.68,0.68,0.67,0.67,43000,29140,+0.02,3
109/08/10,0.56,0.56,0.52,0.52,205000,106800,-0.15,3
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,0.41,0.41,0.41,0.41,70000,28700,+0.03,2
109/08/17,0.38,0.39,0.36,0.39,63000,23170,-0.02,4
109/08/18,---,---,---,---,0,0,---,0
109/08/19,0.29,0.29,0.29,0.29,3000,870,-0.05,1
109/08/20,---,---,---,---,0,0,---,0
109/08/21,0.24,0.24,0.24,0.24,1000,240,+0.02,1
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,0.29,0.33,0.29,0.32,14000,4380,+0.07,4
109/09/03,0.29,0.29,0.29,0.29,2000,580,-0.03,1
109/09/04,0.26,0.26,0.26,0.26,2000,520,-0.03,1
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,0.21,0.21,0.21,0.21,6000,1260,+0.04,1
109/09/15,---,---,---,---,0,0,---,0
109/09/16,0.27,0.27,0.27,0.27,4000,1080,+0.06,1
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,0.14,0.14,0.14,0.14,15000,2100,-0.02,1
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
109/11/02,0.04,0.04,0.04,0.04,30000,1200,-0.02,1
109/11/03,---,---,---,---,0,0,---,0
109/11/04,---,---,---,---,0,0,---,0
109/11/05,---,---,---,---,0,0,---,0
109/11/06,---,---,---,---,0,0,---,0
109/11/09,---,---,---,---,0,0,---,0
109/11/10,---,---,---,---,0,0,---,0
109/11/11,---,---,---,---,0,0,---,0
109/11/12,---,---,---,---,0,0,---,0
109/11/13,---,---,---,---,0,0,---,0
109/11/16,---,---,---,---,0,0,---,0
109/11/17,---,---,---,---,0,0,---,0
109/11/18,---,---,---,---,0,0,---,0
109/11/19,---,---,---,---,0,0,---,0
109/11/20,---,---,---,---,0,0,---,0
109/11/23,---,---,---,---,0,0,---,0
109/11/24,---,---,---,---,0,0,---,0
109/11/25,---,---,---,---,0,0,---,0
109/11/26,---,---,---,---,0,0,---,0
109/11/27,---,---,---,---,0,0,---,0
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,---,---,---,---,0,0,---,0
109/12/04,---,---,---,---,0,0,---,0
109/12/07,---,---,---,---,0,0,---,0
109/12/08,---,---,---,---,0,0,---,0
109/12/09,---,---,---,---,0,0,---,0
109/12/10,---,---,---,---,0,0,---,0
109/12/11,---,---,---,---,0,0,---,0
109/12/14,---,---,---,---,0,0,---,0
109/12/15,---,---,---,---,0,0,---,0
109/12/16,---,---,---,---,0,0,---,0
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
