109/03/20,0.59,0.69,0.59,0.69,248000,164040,-0.02,7
109/03/23,0.56,0.77,0.56,0.73,297000,195270,+0.04,28
109/03/24,0.82,0.89,0.82,0.86,289000,246820,+0.13,16
109/03/25,1.06,1.16,1.05,1.12,299000,332240,+0.26,18
109/03/26,1.06,1.06,0.99,1.06,161000,167720,-0.06,21
109/03/27,1.17,1.17,1.17,1.17,5000,5850,+0.11,1
109/03/30,---,---,---,---,0,0,---,0
109/03/31,1.22,1.22,1.22,1.22,1000,1220,+0.05,1
109/04/01,---,---,---,---,0,0,---,0
109/04/06,1.37,1.37,1.37,1.37,1000,1370,+0.12,1
109/04/07,1.50,1.56,1.50,1.56,16000,24900,+0.19,3
109/04/08,1.71,1.71,1.71,1.71,11000,18810,+0.15,1
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,1.54,1.55,1.54,1.55,10000,15450,-0.06,2
109/04/14,1.59,1.66,1.59,1.65,189000,303390,+0.10,14
109/04/15,1.67,1.67,1.65,1.66,179000,297730,+0.01,16
109/04/16,1.61,1.67,1.61,1.66,146000,242450,0.00,4
109/04/17,1.73,1.91,1.68,1.68,425000,754760,+0.02,38
109/04/20,1.65,1.66,1.59,1.60,309000,499030,-0.08,45
109/04/21,1.70,1.70,1.70,1.70,1000,1700,+0.10,1
109/04/22,1.49,1.61,1.47,1.61,125000,197910,-0.09,7
109/04/23,1.67,1.67,1.61,1.61,128000,209950,0.00,23
109/04/24,1.59,1.62,1.59,1.59,116000,185350,-0.02,8
109/04/27,1.65,1.71,1.63,1.65,691000,1151670,+0.06,29
109/04/28,1.69,1.72,1.67,1.69,536000,908760,+0.04,35
109/04/29,1.83,1.88,1.77,1.78,192000,356870,+0.09,17
109/04/30,1.85,1.85,1.74,1.74,362000,645110,-0.04,41
109/05/04,1.63,1.64,1.62,1.64,281000,457340,-0.10,6
109/05/05,1.68,1.68,1.60,1.65,134000,217810,+0.01,8
109/05/06,1.70,1.75,1.69,1.71,234000,402030,+0.06,9
109/05/07,1.73,1.73,1.73,1.73,5000,8650,+0.02,3
109/05/08,1.86,2.00,1.83,2.00,581000,1129960,+0.27,28
109/05/11,2.13,2.15,2.13,2.15,38000,81540,+0.15,2
109/05/12,1.98,1.98,1.85,1.86,131000,244000,-0.29,5
109/05/13,1.80,1.89,1.80,1.89,105000,197500,+0.03,3
109/05/14,1.86,1.87,1.82,1.85,163000,300470,-0.04,5
109/05/15,1.77,1.79,1.74,1.74,37000,64650,-0.11,4
109/05/18,1.55,1.59,1.54,1.59,80000,126240,-0.15,9
109/05/19,1.53,1.53,1.52,1.52,80000,121700,-0.07,8
109/05/20,---,---,---,---,0,0,---,0
109/05/21,1.55,1.56,1.55,1.56,13000,20180,+0.08,2
109/05/22,1.50,1.50,1.48,1.48,15000,22300,-0.08,3
109/05/25,1.54,1.54,1.54,1.54,1000,1540,+0.06,1
109/05/26,1.58,1.58,1.56,1.56,4000,6280,+0.02,3
109/05/27,1.57,1.64,1.57,1.62,480000,774060,+0.06,10
109/05/28,1.61,1.61,1.57,1.57,418000,667620,-0.05,39
109/05/29,1.53,1.58,1.53,1.58,604000,944700,+0.01,21
109/06/01,1.66,1.70,1.64,1.70,765000,1276480,+0.12,49
109/06/02,1.72,1.77,1.69,1.69,485000,841000,-0.01,39
109/06/03,1.69,1.95,1.69,1.81,276000,516750,+0.12,20
109/06/04,1.79,1.82,1.78,1.81,162000,292010,0.00,18
109/06/05,1.77,1.77,1.77,1.77,2000,3540,-0.04,1
109/06/08,1.79,1.81,1.79,1.80,9000,16200,+0.03,4
109/06/09,1.72,1.72,1.72,1.72,5000,8600,-0.08,2
109/06/10,1.76,1.76,1.76,1.76,10000,17600,+0.04,2
109/06/11,---,---,---,---,0,0,---,0
109/06/12,1.62,1.62,1.62,1.62,6000,9720,0.00,1
109/06/15,1.57,1.57,1.57,1.57,6000,9420,-0.05,1
109/06/16,1.70,1.70,1.69,1.69,11000,18650,+0.12,2
109/06/17,1.68,1.68,1.65,1.66,22000,36460,-0.03,4
109/06/18,1.68,1.68,1.68,1.68,10000,16800,+0.02,1
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,---,---,---,---,0,0,---,0
109/06/24,---,---,---,---,0,0,---,0
109/06/29,1.55,1.55,1.55,1.55,20000,31000,-0.08,2
109/06/30,1.59,1.63,1.59,1.63,25000,39950,+0.08,3
109/07/01,1.71,1.95,1.71,1.95,7000,12720,+0.32,6
109/07/02,1.90,1.90,1.90,1.90,2000,3800,-0.05,2
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,---,---,---,---,0,0,---,0
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,1.55,1.55,1.55,1.55,4000,6200,-0.07,1
109/08/14,---,---,---,---,0,0,---,0
109/08/17,1.53,1.53,1.53,1.53,4000,6120,-0.02,1
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,1.16,1.16,1.16,1.16,6000,6960,+0.07,1
109/08/24,---,---,---,---,0,0,---,0
