109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,0.91,0.99,0.90,0.99,190000,182200,+0.10,7
109/09/09,0.84,0.94,0.83,0.94,222000,195380,-0.05,9
109/09/10,0.96,0.99,0.95,0.99,162000,157350,+0.05,7
109/09/11,0.90,0.90,0.86,0.88,130000,113960,-0.11,6
109/09/14,0.86,0.91,0.86,0.91,120000,105420,+0.03,7
109/09/15,0.88,0.88,0.84,0.86,120000,103160,-0.05,3
109/09/16,0.87,0.87,0.87,0.87,34000,29580,+0.01,1
109/09/17,0.85,0.90,0.85,0.87,150000,130420,0.00,8
109/09/18,0.90,0.92,0.88,0.91,118000,106520,+0.04,6
109/09/21,0.93,0.97,0.93,0.97,44000,42180,+0.06,3
109/09/22,0.89,0.89,0.89,0.89,42000,37380,-0.08,1
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,0.70,0.72,0.70,0.72,57000,40460,+0.09,2
109/09/29,0.74,0.80,0.74,0.80,123000,93860,+0.08,3
109/09/30,0.74,0.78,0.74,0.78,79000,59540,-0.02,3
109/10/05,0.76,0.76,0.76,0.76,13000,9880,-0.02,1
109/10/06,---,---,---,---,0,0,---,0
109/10/07,0.77,0.77,0.77,0.77,13000,10010,0.00,1
109/10/08,0.81,0.84,0.81,0.84,25000,20610,+0.07,2
109/10/12,0.81,0.82,0.81,0.82,24000,19560,-0.02,2
109/10/13,0.77,0.79,0.77,0.79,38000,29650,-0.03,3
109/10/14,0.80,0.83,0.80,0.83,134000,109520,+0.04,5
109/10/15,0.75,0.86,0.75,0.86,284000,227300,+0.03,10
109/10/16,0.93,1.12,0.93,1.02,425000,417700,+0.16,13
109/10/19,0.94,1.02,0.93,1.02,289000,274820,0.00,11
109/10/20,1.10,1.10,1.10,1.10,40000,44000,+0.08,2
109/10/21,1.25,1.25,1.25,1.25,1000,1250,+0.15,1
109/10/22,1.37,1.42,1.29,1.31,167000,222540,+0.06,13
109/10/23,1.30,1.34,1.25,1.34,131000,170260,+0.03,8
109/10/26,1.29,1.29,1.19,1.20,14000,17200,-0.14,3
109/10/27,1.17,1.40,1.17,1.33,151000,206910,+0.13,7
109/10/28,1.42,1.52,1.39,1.43,127000,184330,+0.10,13
109/10/29,1.21,1.22,1.21,1.22,29000,35230,-0.21,2
109/10/30,1.08,1.08,1.02,1.02,2000,2100,-0.20,2
109/11/02,0.96,0.99,0.96,0.99,85000,83370,-0.03,4
109/11/03,0.96,1.08,0.96,1.08,125000,124490,+0.09,11
109/11/04,1.04,1.13,1.04,1.07,61000,65420,-0.01,6
109/11/05,1.06,1.21,1.06,1.20,71000,80770,+0.13,10
109/11/06,1.16,1.19,1.16,1.16,57000,66510,-0.04,4
109/11/09,1.21,1.21,1.12,1.12,17000,20390,-0.04,2
109/11/10,1.12,1.26,1.12,1.18,49000,58060,+0.06,6
109/11/11,1.20,1.32,1.13,1.32,87000,105390,+0.14,14
109/11/12,1.28,1.32,1.18,1.18,58000,74590,-0.14,10
109/11/13,1.02,1.11,1.02,1.11,24000,25290,-0.07,2
109/11/16,1.14,1.24,1.08,1.24,256000,297360,+0.13,9
109/11/17,1.16,1.29,1.16,1.29,279000,338200,+0.05,9
109/11/18,1.27,1.45,1.21,1.45,469000,604520,+0.16,26
109/11/19,1.24,1.32,1.22,1.32,244000,305630,-0.13,15
109/11/20,1.29,1.38,1.29,1.29,140000,187130,-0.03,9
109/11/23,1.37,1.55,1.30,1.49,451000,646180,+0.20,33
109/11/24,1.49,1.50,1.41,1.50,320000,473350,+0.01,12
109/11/25,1.74,2.15,1.53,1.54,312000,609340,+0.04,32
109/11/26,1.47,1.54,1.42,1.48,408000,604900,-0.06,21
109/11/27,1.53,1.96,1.50,1.90,744000,1285180,+0.42,30
109/11/30,2.04,2.08,1.81,1.91,502000,979860,+0.01,36
109/12/01,1.83,1.83,1.57,1.76,203000,342890,-0.15,5
109/12/02,1.75,1.75,1.75,1.75,15000,26250,-0.01,1
109/12/03,---,---,---,---,0,0,---,0
109/12/04,1.50,1.51,1.48,1.51,121000,179680,+0.01,5
109/12/07,1.65,1.65,1.56,1.57,258000,412500,+0.06,9
109/12/08,1.50,1.67,1.47,1.67,195000,308420,+0.10,13
109/12/09,1.67,1.75,1.63,1.68,236000,394860,+0.01,9
109/12/10,1.57,1.60,1.57,1.60,73000,115090,-0.08,3
109/12/11,1.30,1.30,1.20,1.20,3000,3800,-0.40,2
109/12/14,1.20,1.54,1.20,1.50,81000,114070,+0.30,10
109/12/15,1.71,1.71,1.64,1.64,87000,146740,+0.14,5
109/12/16,1.48,1.60,1.45,1.60,204000,319410,-0.04,12
109/12/17,1.58,1.61,1.46,1.46,183000,277280,-0.14,10
109/12/18,1.44,1.44,1.32,1.32,87000,118160,-0.14,4
109/12/21,---,---,---,---,0,0,---,0
109/12/22,1.16,1.25,1.16,1.25,309000,382310,+0.10,5
109/12/23,1.11,1.49,1.11,1.34,442000,532830,+0.09,11
109/12/24,1.47,2.07,1.41,2.07,584000,975220,+0.73,38
109/12/25,2.40,2.80,2.08,2.19,848000,2086540,+0.12,75
