109/06/30,---,---,---,---,0,0,---,0
109/07/01,3.54,3.54,3.54,3.54,3000,10620,+0.28,1
109/07/02,3.53,3.53,3.53,3.53,3000,10590,-0.01,1
109/07/03,4.01,4.22,3.88,4.07,60000,242700,+0.54,11
109/07/06,3.66,3.77,3.66,3.76,60000,223790,-0.31,5
109/07/07,4.27,4.32,4.27,4.32,4000,17180,+0.56,2
109/07/08,3.77,3.77,3.77,3.77,4000,15080,-0.55,1
109/07/09,---,---,---,---,0,0,---,0
109/07/10,2.89,3.29,2.89,2.95,63000,184890,-0.22,3
109/07/13,2.99,2.99,2.93,2.93,73000,215490,-0.02,3
109/07/14,3.05,3.28,3.05,3.24,105000,337000,+0.31,9
109/07/15,3.43,3.43,2.83,2.83,100000,337420,-0.41,11
109/07/16,2.59,2.60,2.59,2.60,9000,23350,-0.23,2
109/07/17,2.71,2.71,2.43,2.43,102000,264950,-0.17,3
109/07/20,2.41,2.41,2.35,2.40,130000,307380,-0.03,4
109/07/21,2.52,2.81,2.52,2.79,154000,415620,+0.39,12
109/07/22,2.76,2.84,2.74,2.84,125000,344180,+0.05,7
109/07/23,3.02,3.02,2.88,2.88,4000,11940,+0.04,2
109/07/24,2.85,2.93,2.85,2.93,7000,20430,+0.05,2
109/07/27,2.69,2.69,2.52,2.52,11000,28710,-0.41,3
109/07/28,2.76,2.76,2.39,2.39,10000,25750,-0.13,2
109/07/29,2.30,2.55,2.20,2.55,38000,89520,+0.16,8
109/07/30,2.61,2.66,2.55,2.55,41000,105920,0.00,8
109/07/31,2.71,2.94,2.71,2.88,200000,576110,+0.33,15
109/08/03,2.91,2.92,2.78,2.91,167000,476810,+0.03,15
109/08/04,2.81,2.81,2.81,2.81,10000,28100,-0.10,1
109/08/05,2.88,3.02,2.87,3.02,106000,305420,+0.21,6
109/08/06,2.94,3.26,2.89,3.07,1878000,5679070,+0.05,38
109/08/07,3.18,3.34,3.11,3.12,47000,152680,+0.05,12
109/08/10,3.04,3.04,2.57,2.57,38000,106410,-0.55,15
109/08/11,2.48,2.48,2.25,2.25,52000,123910,-0.32,5
109/08/12,2.18,2.18,2.00,2.08,41000,85150,-0.17,6
109/08/13,2.14,2.33,2.14,2.22,51000,115700,+0.14,10
109/08/14,2.12,2.20,2.12,2.20,61000,132550,-0.02,12
109/08/17,2.36,2.36,2.11,2.11,29000,65940,-0.09,2
109/08/18,1.91,1.91,1.56,1.56,11000,19610,-0.55,2
109/08/19,1.61,1.63,1.59,1.63,23000,36950,+0.07,3
109/08/20,1.46,1.46,0.98,0.98,98000,120110,-0.65,12
109/08/21,1.10,1.20,1.00,1.15,85000,86000,+0.17,4
109/08/24,---,---,---,---,0,0,---,0
109/08/25,1.43,1.43,1.43,1.43,3000,4290,+0.20,1
109/08/26,---,---,---,---,0,0,---,0
109/08/27,1.87,1.87,1.61,1.61,12000,21740,+0.01,4
109/08/28,1.65,1.65,1.58,1.58,21000,33460,-0.03,3
109/08/31,1.68,2.08,1.68,2.01,98000,184390,+0.43,16
109/09/01,2.09,2.32,2.09,2.12,371000,803440,+0.11,24
109/09/02,2.10,2.25,1.94,2.19,304000,645930,+0.07,21
109/09/03,2.25,2.33,2.24,2.24,273000,623910,+0.05,8
109/09/04,2.10,2.13,1.98,2.13,58000,121620,-0.11,3
109/09/07,2.33,2.33,2.33,2.33,10000,23300,+0.20,1
109/09/08,2.28,2.28,2.07,2.16,515000,1097660,-0.17,14
109/09/09,2.07,2.32,2.03,2.32,596000,1242080,+0.16,25
109/09/10,2.32,2.32,2.07,2.08,128000,288260,-0.24,11
109/09/11,2.08,2.19,2.08,2.19,38000,79370,+0.11,2
109/09/14,2.36,2.83,2.36,2.83,257000,627350,+0.64,13
109/09/15,2.85,3.32,0.78,3.21,354000,1074640,+0.38,30
109/09/16,3.22,3.26,2.67,2.67,175000,558110,-0.54,12
109/09/17,2.69,2.91,2.67,2.91,176000,499010,+0.24,16
109/09/18,2.99,3.07,2.66,2.66,149000,421620,-0.25,6
109/09/21,2.70,2.70,2.56,2.56,45000,119540,-0.10,4
109/09/22,2.29,2.49,2.29,2.47,366000,889360,-0.09,16
109/09/23,2.42,2.42,2.18,2.25,117000,262640,-0.22,5
109/09/24,2.09,2.15,1.93,1.93,232000,467700,-0.32,9
109/09/25,1.93,1.93,1.62,1.62,250000,421100,-0.31,13
109/09/28,1.78,2.10,1.78,2.04,237000,451810,+0.42,14
109/09/29,1.93,2.25,1.93,2.04,268000,555440,0.00,19
109/09/30,2.01,2.05,1.88,2.05,113000,220710,+0.01,7
109/10/05,1.97,2.12,1.94,2.08,196000,402790,+0.03,9
109/10/06,2.23,2.23,2.14,2.14,64000,139770,+0.06,4
109/10/07,---,---,---,---,0,0,---,0
109/10/08,2.08,2.08,1.94,1.94,15000,30120,-0.13,4
109/10/12,1.91,1.91,1.83,1.83,11000,20530,-0.11,3
109/10/13,1.81,1.81,1.75,1.75,54000,95160,-0.08,3
109/10/14,2.11,2.23,2.02,2.09,165000,346020,+0.34,10
109/10/15,1.94,1.97,1.81,1.81,147000,280850,-0.28,6
109/10/16,1.75,1.75,1.69,1.69,24000,40680,-0.12,2
109/10/19,1.70,1.70,1.70,1.70,5000,8500,+0.01,1
109/10/20,1.58,1.58,1.50,1.50,28000,42560,-0.20,2
109/10/21,1.64,1.66,1.64,1.65,23000,38010,+0.15,3
109/10/22,1.47,1.47,1.47,1.47,7000,10290,-0.18,1
109/10/23,1.47,1.47,1.42,1.43,57000,81790,-0.04,7
109/10/26,1.23,1.23,1.23,1.23,50000,61500,-0.20,1
109/10/27,1.17,1.32,1.16,1.32,613000,715360,+0.09,8
109/10/28,1.37,1.38,1.25,1.25,647000,883830,-0.07,5
109/10/29,1.05,1.05,1.00,1.01,258000,260190,-0.24,26
109/10/30,1.00,1.00,1.00,1.00,220000,220000,-0.01,1
