109/05/22,3.46,3.46,3.46,3.46,6000,20760,+2.71,1
109/05/25,3.45,3.54,3.45,3.54,35000,122640,+0.08,3
109/05/26,3.35,3.40,3.35,3.36,53000,178980,-0.18,5
109/05/27,3.34,3.39,3.34,3.39,24000,80360,+0.03,3
109/05/28,---,---,---,---,0,0,---,0
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,---,---,---,---,0,0,---,0
109/06/03,2.63,2.63,2.63,2.63,11000,28930,-0.03,1
109/06/04,2.40,2.40,2.40,2.40,11000,26400,-0.23,1
109/06/05,---,---,---,---,0,0,---,0
109/06/08,2.44,2.44,2.44,2.44,12000,29280,0.00,1
109/06/09,2.34,2.34,2.34,2.34,12000,28080,-0.10,1
109/06/10,2.36,2.36,2.36,2.36,13000,30680,+0.02,1
109/06/11,2.20,2.20,2.20,2.20,13000,28600,-0.16,1
109/06/12,---,---,---,---,0,0,---,0
109/06/15,---,---,---,---,0,0,---,0
109/06/16,---,---,---,---,0,0,---,0
109/06/17,2.05,2.05,2.05,2.05,15000,30750,-0.03,1
109/06/18,1.95,1.95,1.95,1.95,15000,29250,-0.10,1
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,1.29,1.32,1.29,1.32,46000,60030,0.00,2
109/06/24,1.05,1.05,1.05,1.05,46000,48300,-0.27,1
109/06/29,1.21,1.31,1.21,1.31,48000,60380,+0.26,2
109/06/30,1.22,1.26,1.22,1.26,98000,121560,-0.05,3
109/07/01,---,---,---,---,0,0,---,0
109/07/02,0.98,0.98,0.90,0.90,549000,534020,-0.26,2
109/07/03,0.81,0.89,0.81,0.89,998000,848300,-0.01,2
109/07/06,---,---,---,---,0,0,---,0
109/07/07,0.78,0.80,0.78,0.80,101000,80040,-0.01,2
109/07/08,0.75,0.77,0.74,0.77,600000,459970,-0.03,4
109/07/09,0.80,0.84,0.80,0.84,48000,38800,+0.07,2
109/07/10,0.81,0.85,0.81,0.85,108000,89780,+0.01,4
109/07/13,0.78,0.78,0.74,0.74,180000,138600,-0.11,3
109/07/14,0.71,0.77,0.71,0.77,112000,80240,+0.03,3
109/07/15,0.78,0.93,0.78,0.93,10000,8380,+0.16,4
109/07/16,0.89,0.90,0.87,0.89,44000,39140,-0.04,4
109/07/17,0.93,1.02,0.89,1.02,162000,151690,+0.13,8
109/07/20,0.95,0.95,0.84,0.84,148000,137840,-0.18,11
109/07/21,0.90,0.98,0.90,0.98,125000,121020,+0.14,5
109/07/22,0.84,0.90,0.84,0.90,113000,95450,-0.08,5
109/07/23,0.91,0.91,0.91,0.91,7000,6370,+0.01,1
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,0.77,0.77,0.77,0.77,3000,2310,-0.08,1
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,0.78,0.80,0.78,0.80,39000,30440,+0.07,2
109/08/13,0.63,0.63,0.63,0.63,38000,23940,-0.17,1
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,0.51,0.51,0.51,0.51,4000,2040,-0.10,2
109/08/19,0.43,0.43,0.43,0.43,3000,1290,-0.08,1
109/08/20,0.49,0.49,0.49,0.49,20000,9800,+0.06,2
109/08/21,---,---,---,---,0,0,---,0
109/08/24,0.31,0.31,0.31,0.31,6000,1860,-0.05,1
109/08/25,0.20,0.21,0.20,0.21,109000,22790,-0.10,3
109/08/26,0.19,0.20,0.19,0.20,28000,5420,-0.01,3
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,0.20,0.20,0.20,0.20,10000,2000,+0.01,1
109/09/01,0.18,0.18,0.14,0.14,304000,47920,-0.06,7
109/09/02,0.10,0.12,0.10,0.12,165000,18100,-0.02,4
109/09/03,0.12,0.12,0.12,0.12,50000,6000,0.00,1
109/09/04,0.12,0.12,0.12,0.12,130000,15600,0.00,3
109/09/07,0.16,0.16,0.16,0.16,1000,160,+0.04,1
109/09/08,0.30,0.30,0.18,0.19,255000,53950,+0.03,6
109/09/09,0.19,0.20,0.18,0.18,12000,2240,-0.01,3
109/09/10,0.16,0.20,0.16,0.20,245000,46480,+0.02,5
