109/06/02,1.45,1.45,1.41,1.41,3000,4310,0.00,2
109/06/03,1.41,1.43,1.41,1.42,138000,196910,+0.01,9
109/06/04,1.46,1.53,1.46,1.48,457000,681940,+0.06,39
109/06/05,1.42,1.42,1.40,1.40,248000,350250,-0.08,11
109/06/08,1.36,1.37,1.28,1.28,35000,47080,-0.12,14
109/06/09,1.28,1.29,1.26,1.26,70000,89900,-0.02,4
109/06/10,1.24,1.24,1.24,1.24,26000,32240,-0.02,1
109/06/11,1.26,1.26,1.18,1.18,2000,2440,-0.06,2
109/06/12,1.15,1.19,1.15,1.19,266000,310120,+0.01,11
109/06/15,1.18,1.19,1.16,1.19,259000,301240,0.00,6
109/06/16,1.20,1.21,1.20,1.21,83000,100010,+0.02,2
109/06/17,1.20,1.22,1.20,1.22,196000,237250,+0.01,5
109/06/18,1.20,1.23,1.20,1.23,269000,326850,+0.01,11
109/06/19,1.19,1.19,1.19,1.19,148000,176120,-0.04,5
109/06/22,1.18,1.18,1.18,1.18,38000,44840,-0.01,1
109/06/23,1.20,1.20,1.18,1.18,105000,124900,0.00,3
109/06/24,1.17,1.20,1.15,1.20,430000,501640,+0.02,14
109/06/29,1.15,1.17,1.15,1.17,413000,477400,-0.03,11
109/06/30,1.14,1.14,1.11,1.11,92000,104360,-0.06,3
109/07/01,1.14,1.17,1.14,1.17,215000,249370,+0.06,8
109/07/02,1.16,1.16,1.15,1.15,228000,262300,-0.02,6
109/07/03,1.16,1.21,1.16,1.21,180000,211570,+0.06,10
109/07/06,1.22,1.25,1.21,1.25,371000,456410,+0.04,11
109/07/07,1.22,1.30,1.15,1.26,440000,550050,+0.01,22
109/07/08,1.28,1.31,1.27,1.31,340000,436600,+0.05,10
109/07/09,1.34,1.43,1.34,1.43,315000,436960,+0.12,21
109/07/10,1.34,1.34,1.23,1.23,194000,251060,-0.20,17
109/07/13,1.28,1.28,1.26,1.28,148000,188440,+0.05,7
109/07/14,1.25,1.28,1.25,1.26,228000,288480,-0.02,8
109/07/15,1.24,1.25,1.22,1.22,627000,775040,-0.04,16
109/07/16,1.24,1.32,1.24,1.28,715000,923280,+0.06,36
109/07/17,1.30,1.31,1.23,1.23,825000,1047960,-0.05,28
109/07/20,1.22,1.22,1.13,1.14,398000,468460,-0.09,10
109/07/21,1.18,1.19,1.15,1.15,205000,238840,+0.01,8
109/07/22,1.17,1.21,1.16,1.21,384000,451400,+0.06,16
109/07/23,1.19,1.22,1.16,1.16,501000,597660,-0.05,14
109/07/24,1.11,1.13,1.11,1.13,255000,287070,-0.03,7
109/07/27,1.06,1.07,1.06,1.07,69000,73730,-0.06,2
109/07/28,1.10,1.10,1.07,1.07,295000,316980,0.00,9
109/07/29,0.98,1.06,0.98,1.06,531000,539800,-0.01,17
109/07/30,1.07,1.08,1.05,1.07,468000,498610,+0.01,18
109/07/31,1.05,1.07,1.05,1.07,140000,149140,0.00,7
109/08/03,1.08,1.08,1.04,1.04,107000,115280,-0.03,4
109/08/04,1.03,1.03,1.02,1.03,105000,108100,-0.01,7
109/08/05,1.08,1.09,1.03,1.08,479000,517290,+0.05,20
109/08/06,1.03,1.04,1.02,1.02,783000,803730,-0.06,10
109/08/07,1.01,1.02,1.01,1.02,20000,20300,0.00,3
109/08/10,1.00,1.00,1.00,1.00,50000,50000,-0.02,1
109/08/11,0.98,0.98,0.96,0.96,401000,392960,-0.04,3
109/08/12,0.94,0.94,0.90,0.92,437000,401950,-0.04,19
109/08/13,0.92,0.96,0.92,0.96,331000,315790,+0.04,5
109/08/14,0.91,0.91,0.90,0.90,313000,283520,-0.06,7
109/08/17,0.92,0.94,0.92,0.92,379000,350340,+0.02,5
109/08/18,0.91,0.91,0.89,0.90,379000,341320,-0.02,8
109/08/19,0.91,0.91,0.89,0.89,326000,294160,-0.01,8
109/08/20,0.86,0.87,0.76,0.79,172000,140810,-0.10,11
109/08/21,0.83,0.86,0.82,0.82,562000,467630,+0.03,16
109/08/24,0.81,0.82,0.79,0.79,175000,140310,-0.03,5
109/08/25,0.82,0.82,0.82,0.82,117000,95940,+0.03,2
109/08/26,0.78,0.80,0.76,0.77,595000,466590,-0.05,12
109/08/27,0.78,0.87,0.78,0.87,787000,629500,+0.10,23
109/08/28,0.82,0.84,0.81,0.82,222000,183950,-0.05,11
109/08/31,0.81,0.81,0.77,0.77,40000,32200,-0.05,2
109/09/01,0.76,0.77,0.70,0.70,153000,116110,-0.07,5
109/09/02,0.69,0.69,0.66,0.68,131000,88960,-0.02,4
109/09/03,0.70,0.71,0.66,0.66,140000,96600,-0.02,5
109/09/04,0.64,0.72,0.63,0.72,1407000,948280,+0.06,28
109/09/07,0.66,0.69,0.65,0.65,1235000,826190,-0.07,49
109/09/08,0.68,0.68,0.66,0.66,439000,293340,+0.01,16
109/09/09,0.60,0.61,0.59,0.59,189000,113870,-0.07,7
109/09/10,0.62,0.68,0.61,0.68,857000,547470,+0.09,16
109/09/11,0.67,0.67,0.63,0.66,726000,478640,-0.02,22
109/09/14,0.67,0.67,0.65,0.65,92000,61240,-0.01,4
109/09/15,0.67,0.68,0.65,0.65,90000,60500,0.00,3
109/09/16,0.64,0.65,0.64,0.64,25000,16100,-0.01,3
109/09/17,0.64,0.65,0.64,0.64,200000,129200,0.00,5
109/09/18,0.64,0.64,0.61,0.63,250000,153950,-0.01,10
109/09/21,---,---,---,---,0,0,---,0
109/09/22,0.63,0.67,0.60,0.60,354000,227630,+0.03,20
109/09/23,0.64,0.65,0.62,0.65,499000,319470,+0.05,31
109/09/24,0.60,0.64,0.59,0.64,424000,263730,-0.01,21
109/09/25,0.67,0.67,0.62,0.64,440000,287620,0.00,24
109/09/28,0.62,0.62,0.61,0.62,380000,234550,-0.02,17
109/09/29,0.63,0.64,0.63,0.64,11000,6940,+0.02,2
109/09/30,0.61,0.65,0.61,0.64,321000,198630,0.00,12
109/10/05,0.64,0.64,0.60,0.60,132000,82190,-0.04,7
109/10/06,0.61,0.61,0.58,0.60,89000,53100,0.00,6
109/10/07,0.52,0.54,0.52,0.53,65000,34540,-0.07,6
109/10/08,0.49,0.49,0.49,0.49,88000,43120,-0.04,4
109/10/12,0.48,0.48,0.48,0.48,25000,12000,-0.01,1
109/10/13,0.48,0.48,0.47,0.47,50000,23800,-0.01,3
109/10/14,---,---,---,---,0,0,---,0
