109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,2.07,2.31,2.04,2.31,509000,1108780,+0.42,15
109/07/03,2.73,2.78,2.46,2.46,488000,1317930,+0.15,13
109/07/06,2.46,2.65,2.46,2.57,177000,452420,+0.11,7
109/07/07,2.62,2.67,2.42,2.42,180000,465780,-0.15,9
109/07/08,2.57,2.64,2.54,2.54,283000,730820,+0.12,8
109/07/09,2.67,2.76,2.55,2.59,263000,687290,+0.05,15
109/07/10,2.47,2.48,2.27,2.27,90000,217200,-0.32,8
109/07/13,2.44,2.63,2.37,2.57,508000,1271740,+0.30,20
109/07/14,2.47,2.56,2.34,2.34,440000,1082240,-0.23,15
109/07/15,2.32,2.32,1.85,1.85,87000,180790,-0.49,5
109/07/16,2.12,2.12,1.89,1.89,121000,235130,+0.04,8
109/07/17,1.90,1.90,1.70,1.70,193000,338470,-0.19,7
109/07/20,1.59,1.88,1.59,1.88,169000,284030,+0.18,8
109/07/21,1.76,1.76,1.56,1.56,202000,329910,-0.32,12
109/07/22,1.60,1.76,1.55,1.76,187000,310660,+0.20,13
109/07/23,1.63,1.71,1.62,1.63,162000,270940,-0.13,9
109/07/24,1.61,1.61,1.53,1.56,151000,237560,-0.07,4
109/07/27,1.51,1.51,1.35,1.38,218000,306100,-0.18,8
109/07/28,1.38,1.54,1.34,1.41,392000,570760,+0.03,13
109/07/29,1.41,1.47,1.37,1.47,316000,453340,+0.06,32
109/07/30,1.39,1.57,1.34,1.52,719000,1060690,+0.05,16
109/07/31,1.49,1.68,1.49,1.60,871000,1407100,+0.08,39
109/08/03,1.50,1.68,1.45,1.68,462000,706190,+0.08,24
109/08/04,1.62,1.69,1.61,1.62,364000,603370,-0.06,17
109/08/05,1.64,1.66,1.61,1.61,341000,551540,-0.01,6
109/08/06,1.94,2.01,1.81,1.83,242000,462360,+0.22,17
109/08/07,1.77,1.77,1.56,1.56,311000,532310,-0.27,22
109/08/10,1.67,1.67,1.57,1.57,226000,370310,+0.01,8
109/08/11,1.55,1.55,1.42,1.42,138000,210760,-0.15,9
109/08/12,1.32,1.51,1.31,1.51,150000,219420,+0.09,8
109/08/13,1.58,1.58,1.47,1.47,191000,291710,-0.04,14
109/08/14,1.34,1.42,1.32,1.42,227000,313360,-0.05,6
109/08/17,1.41,1.51,1.41,1.51,340000,506060,+0.09,9
109/08/18,1.57,1.75,1.57,1.74,603000,989700,+0.23,40
109/08/19,1.80,2.04,1.74,1.98,636000,1185840,+0.24,32
109/08/20,1.96,1.98,1.52,1.52,388000,716410,-0.46,17
109/08/21,1.90,2.05,1.89,2.01,85000,170110,+0.49,7
109/08/24,2.61,2.87,2.26,2.37,219000,580940,+0.36,27
109/08/25,2.58,3.18,2.58,3.00,794000,2319840,+0.63,77
109/08/26,3.56,3.56,2.87,3.06,846000,2705810,+0.06,86
109/08/27,3.20,3.26,3.03,3.06,517000,1608820,0.00,42
109/08/28,3.01,3.01,2.69,2.80,712000,2029320,-0.26,55
109/08/31,2.88,2.88,2.59,2.59,303000,815690,-0.21,25
109/09/01,2.67,3.47,2.66,3.47,1379000,4121820,+0.88,122
109/09/02,3.86,3.92,3.10,3.15,1200000,4210120,-0.32,113
109/09/03,3.34,3.40,3.09,3.35,547000,1820640,+0.20,65
109/09/04,3.04,3.20,2.95,3.03,427000,1303170,-0.32,55
109/09/07,2.70,2.75,2.04,2.05,734000,1721950,-0.98,81
109/09/08,2.09,2.19,1.89,1.96,385000,789520,-0.09,43
109/09/09,2.01,2.07,1.89,2.00,578000,1146100,+0.04,52
109/09/10,2.14,2.14,1.75,1.79,409000,780800,-0.21,46
109/09/11,1.74,1.92,0.99,1.92,298000,531490,+0.13,22
109/09/14,1.88,1.96,1.78,1.92,308000,582950,0.00,19
109/09/15,1.87,1.94,1.86,1.86,187000,354540,-0.06,14
109/09/16,1.86,2.03,1.86,2.03,168000,323030,+0.17,16
109/09/17,1.99,2.15,1.90,1.90,224000,462340,-0.13,21
109/09/18,1.84,1.89,1.83,1.83,124000,230980,-0.07,9
109/09/21,1.85,1.87,1.66,1.67,158000,283280,-0.16,14
109/09/22,1.72,1.78,1.61,1.69,183000,315530,+0.02,12
109/09/23,1.73,1.75,1.65,1.67,123000,207530,-0.02,9
109/09/24,1.53,1.57,1.35,1.35,352000,519590,-0.32,20
109/09/25,1.43,1.43,1.17,1.21,525000,697170,-0.14,32
109/09/28,1.15,1.15,1.11,1.11,21000,23850,-0.10,7
109/09/29,1.28,1.32,1.20,1.21,47000,59780,+0.10,8
109/09/30,1.19,1.21,1.13,1.21,95000,109930,0.00,7
109/10/05,1.20,1.20,1.10,1.10,124000,144010,-0.11,9
109/10/06,1.20,1.34,1.20,1.33,296000,381500,+0.23,21
109/10/07,1.27,1.30,1.25,1.29,391000,498580,-0.04,22
109/10/08,1.48,1.56,1.30,1.30,586000,861450,+0.01,41
109/10/12,1.37,1.56,1.29,1.38,195000,280640,+0.08,16
109/10/13,1.38,1.38,1.12,1.12,274000,345870,-0.26,23
109/10/14,1.14,1.15,1.09,1.09,151000,169080,-0.03,12
109/10/15,1.04,1.07,1.01,1.02,99000,102360,-0.07,9
109/10/16,1.01,1.08,0.97,0.97,57000,57950,-0.05,6
109/10/19,0.97,0.97,0.89,0.90,182000,167100,-0.07,9
109/10/20,0.89,0.96,0.89,0.96,28000,26480,+0.06,3
109/10/21,0.93,1.03,0.92,1.03,84000,83550,+0.07,9
