108/07/08,1.88,1.96,1.88,1.96,51000,97610,0.00,3
108/07/09,1.87,1.94,1.86,1.87,98000,184910,-0.09,7
108/07/10,1.58,1.58,1.50,1.50,79000,123060,-0.37,5
108/07/11,1.48,1.55,1.48,1.52,120000,182210,+0.02,14
108/07/12,1.40,1.42,1.34,1.38,61000,83980,-0.14,13
108/07/15,1.47,1.60,1.45,1.60,372000,578090,+0.22,31
108/07/16,1.65,1.69,1.56,1.61,414000,688370,+0.01,20
108/07/17,1.57,1.63,1.57,1.63,14000,22390,+0.02,4
108/07/18,1.68,1.73,1.67,1.71,68000,116100,+0.08,11
108/07/19,1.81,2.00,1.78,1.97,422000,801250,+0.26,28
108/07/22,2.01,2.01,1.89,1.93,450000,886060,-0.04,26
108/07/23,1.96,1.96,1.78,1.78,75000,136640,-0.15,13
108/07/24,1.83,1.83,1.71,1.73,44000,76130,-0.05,8
108/07/25,1.76,1.81,1.68,1.79,532000,946180,+0.06,15
108/07/26,1.84,1.85,1.67,1.69,543000,969860,-0.10,32
108/07/29,1.70,1.71,1.58,1.58,190000,307850,-0.11,16
108/07/30,1.50,1.51,1.38,1.40,61000,88430,-0.18,7
108/07/31,1.46,1.56,1.46,1.55,149000,226110,+0.15,9
108/08/01,1.52,1.67,1.50,1.50,328000,511670,-0.05,19
108/08/02,1.51,1.52,1.43,1.48,184000,270360,-0.02,14
108/08/05,1.58,1.59,1.36,1.36,88000,137770,-0.12,6
108/08/06,1.29,1.29,1.16,1.16,28000,33460,-0.20,3
108/08/07,1.12,1.12,1.01,1.02,191000,195970,-0.14,4
108/08/08,1.04,1.04,1.04,1.04,40000,41600,+0.02,2
108/08/12,1.16,1.26,1.16,1.26,104000,126530,+0.22,7
108/08/13,1.18,1.18,1.17,1.17,74000,87310,-0.09,2
108/08/14,1.17,1.17,1.17,1.17,30000,35100,0.00,1
108/08/15,---,---,---,---,0,0,---,0
108/08/16,---,---,---,---,0,0,---,0
108/08/19,---,---,---,---,0,0,---,0
108/08/20,---,---,---,---,0,0,---,0
108/08/21,0.90,0.90,0.90,0.90,10000,9000,-0.13,1
108/08/22,0.91,0.91,0.91,0.91,10000,9100,+0.01,1
108/08/23,---,---,---,---,0,0,---,0
108/08/26,---,---,---,---,0,0,---,0
108/08/27,0.55,0.55,0.53,0.53,150000,81000,-0.05,3
108/08/28,0.70,0.73,0.68,0.69,285000,202550,+0.16,6
108/08/29,0.70,0.71,0.67,0.70,440000,307600,+0.01,6
108/08/30,0.75,0.79,0.75,0.75,425000,328050,+0.05,12
108/09/02,0.72,0.74,0.72,0.74,279000,200900,-0.01,4
108/09/03,0.70,0.75,0.70,0.74,189000,139080,0.00,3
108/09/04,0.45,0.52,0.44,0.47,389000,181100,-0.27,7
108/09/05,0.45,0.51,0.45,0.45,1248000,603970,-0.02,10
108/09/06,0.46,0.49,0.45,0.49,1158000,536750,+0.04,11
108/09/09,---,---,---,---,0,0,---,0
108/09/10,0.38,0.42,0.38,0.42,15000,5900,-0.05,2
108/09/11,0.42,0.42,0.42,0.42,20000,8400,0.00,1
108/09/12,0.41,0.41,0.41,0.41,6000,2460,-0.01,1
108/09/16,0.41,0.42,0.41,0.42,14000,5800,+0.01,2
108/09/17,---,---,---,---,0,0,---,0
108/09/18,0.48,0.58,0.48,0.58,45000,24860,+0.18,8
108/09/19,0.68,0.69,0.67,0.69,416000,285720,+0.11,4
108/09/20,0.72,0.72,0.67,0.68,402000,270640,-0.01,4
108/09/23,0.78,0.78,0.78,0.78,8000,6240,+0.10,1
108/09/24,0.73,0.73,0.73,0.73,8000,5840,-0.05,1
108/09/25,0.71,0.71,0.71,0.71,8000,5680,-0.02,1
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,0.60,0.62,0.60,0.62,632000,389180,+0.06,2
108/10/02,0.66,0.73,0.66,0.73,956000,647640,+0.11,6
108/10/03,0.65,0.72,0.65,0.72,320000,222390,-0.01,4
108/10/04,---,---,---,---,0,0,---,0
108/10/07,0.48,0.48,0.48,0.48,10000,4800,-0.11,1
