109/07/07,1.98,2.04,1.80,1.80,48000,93800,+0.09,9
109/07/08,1.86,1.86,1.77,1.77,25000,45550,-0.03,3
109/07/09,1.87,1.87,1.80,1.80,20000,36350,+0.03,2
109/07/10,1.69,1.69,1.50,1.51,66000,104540,-0.29,19
109/07/13,1.51,1.51,1.50,1.51,60000,90400,0.00,5
109/07/14,1.51,1.51,1.51,1.51,10000,15100,0.00,1
109/07/15,1.49,1.49,1.46,1.48,250000,368600,-0.03,6
109/07/16,1.48,1.50,1.47,1.47,275000,408410,-0.01,5
109/07/17,1.46,1.46,1.37,1.37,33000,47080,-0.10,6
109/07/20,1.38,1.52,1.37,1.50,227000,332810,+0.13,27
109/07/21,1.52,1.53,1.45,1.45,297000,447120,-0.05,16
109/07/22,1.45,1.45,1.42,1.42,115000,165150,-0.03,7
109/07/23,1.40,1.40,1.40,1.40,3000,4200,-0.02,1
109/07/24,1.25,1.25,1.15,1.16,157000,185740,-0.24,7
109/07/27,---,---,---,---,0,0,---,0
109/07/28,1.10,1.10,1.04,1.04,55000,59600,-0.03,2
109/07/29,1.01,1.01,1.01,1.01,5000,5050,-0.03,1
109/07/30,1.05,1.11,1.05,1.11,645000,691790,+0.10,9
109/07/31,1.03,1.05,1.01,1.05,58000,59820,-0.06,3
109/08/03,1.06,1.06,1.02,1.02,661000,696210,-0.03,6
109/08/04,1.00,1.02,1.00,1.02,254000,258080,0.00,3
109/08/05,1.00,1.11,1.00,1.11,1339000,1402990,+0.09,15
109/08/06,1.10,1.11,1.06,1.08,1134000,1234390,-0.03,18
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,0.95,0.95,0.95,0.95,3000,2850,-0.01,1
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,0.99,1.00,0.99,1.00,32000,31700,+0.04,2
109/08/19,1.07,1.17,1.07,1.14,27000,31040,+0.14,6
109/08/20,0.86,0.86,0.86,0.86,10000,8600,-0.28,1
109/08/21,0.90,0.90,0.90,0.90,2000,1800,+0.04,1
109/08/24,0.84,0.84,0.84,0.84,5000,4200,-0.06,1
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,0.99,0.99,0.99,0.99,9000,8910,+0.04,2
109/09/01,---,---,---,---,0,0,---,0
109/09/02,---,---,---,---,0,0,---,0
109/09/03,1.01,1.03,0.98,0.98,172000,175560,0.00,5
109/09/04,0.86,0.95,0.86,0.93,150000,139630,-0.05,9
109/09/07,---,---,---,---,0,0,---,0
109/09/08,0.88,0.88,0.88,0.88,20000,17600,-0.05,1
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,0.76,0.76,0.74,0.74,30000,22500,-0.10,3
109/09/17,0.74,0.74,0.74,0.74,10000,7400,0.00,1
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,0.51,0.51,0.51,0.51,42000,21420,-0.08,2
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,0.58,0.58,0.58,0.58,50000,29000,+0.03,1
109/10/06,0.61,0.61,0.61,0.61,50000,30500,+0.03,1
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,0.47,0.47,0.47,0.47,15000,7050,-0.03,1
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
