109/07/24,1.70,1.72,1.62,1.62,130000,212240,-0.03,11
109/07/27,1.68,1.68,1.61,1.62,206000,339880,0.00,19
109/07/28,1.64,1.64,1.40,1.40,122000,191940,-0.22,16
109/07/29,1.40,1.48,1.40,1.43,23000,33420,+0.03,7
109/07/30,1.47,1.47,1.39,1.42,33000,47320,-0.01,18
109/07/31,1.46,1.54,1.42,1.54,114000,171600,+0.12,14
109/08/03,1.55,1.58,1.53,1.56,188000,294660,+0.02,24
109/08/04,1.60,1.60,1.54,1.54,64000,101260,-0.02,12
109/08/05,1.61,1.70,1.55,1.55,101000,163730,+0.01,22
109/08/06,1.57,1.57,1.42,1.42,138000,208640,-0.13,23
109/08/07,1.40,1.43,1.38,1.42,172000,243720,0.00,10
109/08/10,1.43,1.43,1.30,1.30,114000,157630,-0.12,10
109/08/11,1.23,1.23,1.13,1.13,34000,39430,-0.17,7
109/08/12,1.17,1.19,1.14,1.14,60000,70200,+0.01,7
109/08/13,1.17,1.17,1.14,1.14,67000,77140,0.00,8
109/08/14,1.09,1.10,1.09,1.10,57000,62300,-0.04,3
109/08/17,1.07,1.07,1.07,1.07,17000,18190,-0.03,3
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,0.79,0.79,0.79,0.79,80000,63200,+0.02,2
109/08/25,---,---,---,---,0,0,---,0
109/08/26,0.83,0.93,0.83,0.91,178000,155840,+0.11,5
109/08/27,0.93,0.94,0.84,0.84,149000,135470,-0.07,7
109/08/28,0.84,0.84,0.84,0.84,1000,840,0.00,1
109/08/31,0.83,0.83,0.83,0.83,10000,8300,-0.01,1
109/09/01,0.83,0.84,0.83,0.84,10000,8350,+0.01,2
109/09/02,0.85,0.86,0.85,0.86,235000,201100,+0.02,5
109/09/03,0.83,0.83,0.76,0.77,220000,181450,-0.09,6
109/09/04,0.82,0.88,0.82,0.88,300000,254500,+0.11,5
109/09/07,0.84,0.84,0.75,0.75,320000,257000,-0.13,7
109/09/08,0.72,0.72,0.72,0.72,42000,30240,-0.03,1
109/09/09,0.64,0.64,0.63,0.63,52000,33100,-0.09,3
109/09/10,0.64,0.65,0.64,0.65,210000,136400,+0.02,3
109/09/11,0.60,0.61,0.60,0.60,200000,121000,-0.05,4
109/09/14,0.74,0.74,0.74,0.74,50000,37000,+0.14,1
109/09/15,0.81,0.81,0.80,0.80,55000,44500,+0.06,2
109/09/16,0.78,0.78,0.78,0.78,50000,39000,-0.02,1
109/09/17,0.79,0.79,0.79,0.79,22000,17380,+0.01,1
109/09/18,0.77,0.77,0.77,0.77,22000,16940,-0.02,1
109/09/21,0.75,0.75,0.75,0.75,1000,750,-0.02,1
109/09/22,0.71,0.71,0.71,0.71,1000,710,-0.04,1
109/09/23,0.71,0.71,0.71,0.71,10000,7100,0.00,1
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,0.64,0.64,0.64,0.64,100000,64000,+0.02,1
109/09/30,0.62,0.62,0.62,0.62,100000,62000,-0.02,1
109/10/05,0.76,0.76,0.72,0.72,170000,127400,+0.10,4
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,0.56,0.56,0.56,0.56,105000,58800,-0.01,1
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
