109/09/15,---,---,---,---,0,0,---,0
109/09/16,1.43,1.45,1.43,1.45,150000,215100,+0.01,7
109/09/17,1.40,1.46,1.40,1.46,105000,147860,+0.01,3
109/09/18,1.40,1.40,1.40,1.40,15000,21000,-0.06,2
109/09/21,1.45,1.45,1.45,1.45,5000,7250,+0.05,1
109/09/22,1.49,1.53,1.49,1.52,261000,395280,+0.07,12
109/09/23,1.47,1.50,1.45,1.50,366000,537290,-0.02,14
109/09/24,1.50,1.55,1.49,1.55,121000,181690,+0.05,13
109/09/25,1.53,1.71,1.53,1.67,77000,124090,+0.12,14
109/09/28,1.56,1.56,1.48,1.51,90000,138110,-0.16,11
109/09/29,1.49,1.58,1.49,1.57,61000,93230,+0.06,8
109/09/30,1.58,1.58,1.57,1.57,48000,75460,0.00,2
109/10/05,1.54,1.54,1.49,1.49,10000,15210,-0.08,6
109/10/06,1.45,1.50,1.44,1.50,81000,119970,+0.01,11
109/10/07,1.44,1.44,1.42,1.44,87000,124960,-0.06,7
109/10/08,1.43,1.44,1.43,1.43,35000,50100,-0.01,4
109/10/12,1.44,1.47,1.44,1.47,76000,109820,+0.04,8
109/10/13,1.47,1.47,1.47,1.47,42000,61740,0.00,2
109/10/14,1.41,1.41,1.28,1.28,15000,19580,-0.19,5
109/10/15,1.22,1.31,1.22,1.31,229000,291420,+0.03,11
109/10/16,1.26,1.37,1.26,1.37,414000,533970,+0.06,13
109/10/19,1.37,1.40,1.36,1.37,203000,278460,0.00,9
109/10/20,1.37,1.37,1.37,1.37,5000,6850,0.00,1
109/10/21,1.36,1.39,1.36,1.39,19000,26050,+0.02,4
109/10/22,1.38,1.43,1.38,1.41,34000,47700,+0.02,7
109/10/23,1.40,1.40,1.37,1.39,54000,75540,-0.02,6
109/10/26,1.38,1.43,1.38,1.43,82000,114340,+0.04,6
109/10/27,1.43,1.43,1.39,1.41,83000,116620,-0.02,6
109/10/28,1.40,1.44,1.40,1.44,52000,73360,+0.03,5
109/10/29,1.51,1.51,1.49,1.49,12000,18080,+0.05,2
109/10/30,1.45,1.51,1.45,1.51,31000,45400,+0.02,4
109/11/02,1.51,1.53,1.50,1.52,53000,80350,+0.01,6
109/11/03,1.48,1.48,1.46,1.46,20000,29500,-0.06,2
109/11/04,1.45,1.45,1.44,1.44,31000,44850,-0.02,3
109/11/05,1.39,1.41,1.39,1.41,23000,32340,-0.03,3
109/11/06,1.33,1.34,1.30,1.30,29000,38280,-0.11,6
109/11/09,1.28,1.28,1.28,1.28,10000,12800,-0.02,1
109/11/10,1.28,1.28,1.28,1.28,12000,15360,0.00,1
109/11/11,1.30,1.30,1.30,1.30,12000,15600,+0.02,1
109/11/12,---,---,---,---,0,0,---,0
109/11/13,1.20,1.20,1.18,1.19,4000,4750,-0.09,4
109/11/16,---,---,---,---,0,0,---,0
109/11/17,1.23,1.23,1.23,1.23,17000,20910,+0.02,2
109/11/18,1.19,1.19,1.18,1.18,68000,80410,-0.05,4
109/11/19,1.12,1.14,1.10,1.14,62000,69520,-0.04,5
109/11/20,1.11,1.13,1.11,1.13,37000,41610,-0.01,4
109/11/23,1.11,1.14,1.11,1.11,118000,131740,-0.02,7
109/11/24,1.09,1.13,1.09,1.13,49000,54250,+0.02,6
109/11/25,1.11,1.18,1.11,1.18,105000,121590,+0.05,8
109/11/26,1.14,1.14,1.05,1.05,78000,88620,-0.13,7
109/11/27,1.00,1.02,1.00,1.02,161000,164200,-0.03,3
109/11/30,0.99,0.99,0.99,0.99,160000,158400,-0.03,4
109/12/01,1.00,1.00,1.00,1.00,10000,10000,+0.01,1
109/12/02,---,---,---,---,0,0,---,0
109/12/03,0.88,0.94,0.88,0.91,51000,46240,-0.08,4
109/12/04,0.91,0.91,0.91,0.91,11000,10010,0.00,2
109/12/07,0.92,0.92,0.92,0.92,40000,36800,+0.01,1
109/12/08,0.95,0.97,0.95,0.97,37000,35590,+0.05,6
109/12/09,0.84,0.87,0.84,0.87,109000,93700,-0.10,8
109/12/10,0.87,0.87,0.87,0.87,35000,30450,0.00,1
109/12/11,0.91,0.93,0.91,0.93,56000,51200,+0.06,6
109/12/14,0.91,0.91,0.90,0.90,61000,55460,-0.03,3
109/12/15,0.83,0.89,0.83,0.89,54000,47420,-0.01,10
109/12/16,0.87,0.87,0.87,0.87,51000,44370,-0.02,3
109/12/17,0.90,0.93,0.90,0.91,66000,60190,+0.04,7
109/12/18,0.89,0.89,0.88,0.88,57000,50430,-0.03,5
109/12/21,0.94,0.95,0.94,0.94,20000,18850,+0.06,3
109/12/22,0.87,0.87,0.87,0.87,10000,8700,-0.07,1
109/12/23,---,---,---,---,0,0,---,0
109/12/24,0.85,0.85,0.85,0.85,1000,850,-0.04,1
109/12/25,0.80,0.80,0.74,0.75,7000,5250,-0.10,3
