108/08/20,1.14,1.14,1.13,1.13,20000,22700,-0.03,2
108/08/21,1.18,1.18,1.18,1.18,5000,5900,+0.05,1
108/08/22,1.15,1.18,1.15,1.18,24000,28030,0.00,4
108/08/23,1.18,1.21,1.18,1.21,20000,23850,+0.03,4
108/08/26,---,---,---,---,0,0,---,0
108/08/27,1.20,1.20,1.20,1.20,10000,12000,0.00,1
108/08/28,1.27,1.28,1.26,1.26,52000,65880,+0.06,5
108/08/29,---,---,---,---,0,0,---,0
108/08/30,---,---,---,---,0,0,---,0
108/09/02,1.19,1.19,1.19,1.19,10000,11900,-0.02,2
108/09/03,1.11,1.11,1.11,1.11,10000,11100,-0.08,1
108/09/04,1.13,1.13,1.13,1.13,17000,19210,+0.02,1
108/09/05,---,---,---,---,0,0,---,0
108/09/06,1.11,1.11,1.11,1.11,4000,4440,0.00,1
108/09/09,---,---,---,---,0,0,---,0
108/09/10,1.20,1.20,1.20,1.20,4000,4800,+0.07,1
108/09/11,---,---,---,---,0,0,---,0
108/09/12,---,---,---,---,0,0,---,0
108/09/16,---,---,---,---,0,0,---,0
108/09/17,---,---,---,---,0,0,---,0
108/09/18,0.96,0.96,0.89,0.89,37000,34610,-0.15,4
108/09/19,---,---,---,---,0,0,---,0
108/09/20,---,---,---,---,0,0,---,0
108/09/23,---,---,---,---,0,0,---,0
108/09/24,0.92,0.92,0.92,0.92,3000,2760,+0.04,1
108/09/25,---,---,---,---,0,0,---,0
108/09/26,---,---,---,---,0,0,---,0
108/09/27,---,---,---,---,0,0,---,0
108/10/01,---,---,---,---,0,0,---,0
108/10/02,---,---,---,---,0,0,---,0
108/10/03,---,---,---,---,0,0,---,0
108/10/04,---,---,---,---,0,0,---,0
108/10/07,---,---,---,---,0,0,---,0
108/10/08,---,---,---,---,0,0,---,0
108/10/09,---,---,---,---,0,0,---,0
108/10/14,---,---,---,---,0,0,---,0
108/10/15,---,---,---,---,0,0,---,0
108/10/16,---,---,---,---,0,0,---,0
108/10/17,---,---,---,---,0,0,---,0
108/10/18,---,---,---,---,0,0,---,0
108/10/21,---,---,---,---,0,0,---,0
