109/10/22,0.97,0.97,0.91,0.93,134000,123350,-0.22,9
109/10/23,0.86,0.86,0.85,0.86,126000,108160,-0.07,6
109/10/26,0.79,0.81,0.79,0.81,29000,23410,-0.05,2
109/10/27,0.84,0.85,0.78,0.78,156000,130900,-0.03,5
109/10/28,0.74,0.82,0.74,0.82,98000,79560,+0.04,5
109/10/29,0.84,0.84,0.81,0.83,162000,134920,+0.01,4
109/10/30,0.78,0.83,0.78,0.83,32000,25560,0.00,2
109/11/02,0.83,0.83,0.82,0.82,42000,34690,-0.01,10
109/11/03,0.80,0.80,0.80,0.80,108000,86400,-0.02,2
109/11/04,0.76,0.77,0.74,0.74,766000,589740,-0.06,5
109/11/05,0.71,0.75,0.71,0.75,1284000,938070,+0.01,10
109/11/06,0.64,0.67,0.60,0.65,573000,359710,-0.10,10
109/11/09,0.63,0.65,0.61,0.61,60000,38380,-0.04,7
109/11/10,0.65,0.71,0.65,0.71,169000,113500,+0.10,7
109/11/11,0.67,0.68,0.66,0.68,106000,70710,-0.03,4
109/11/12,0.64,0.65,0.64,0.65,171000,109650,-0.03,4
109/11/13,0.68,0.71,0.68,0.70,263000,183050,+0.05,10
109/11/16,0.70,0.73,0.69,0.69,101000,72190,-0.01,6
109/11/17,0.69,0.72,0.68,0.72,167000,117160,+0.03,12
109/11/18,0.69,0.73,0.67,0.73,195000,137130,+0.01,8
109/11/19,---,---,---,---,0,0,---,0
109/11/20,0.64,0.64,0.59,0.59,17000,10340,-0.10,3
109/11/23,0.56,0.57,0.56,0.57,26000,14760,-0.02,2
109/11/24,0.55,0.55,0.55,0.55,5000,2750,-0.02,1
109/11/25,0.56,0.60,0.56,0.60,11000,6400,+0.05,2
109/11/26,---,---,---,---,0,0,---,0
109/11/27,0.62,0.65,0.62,0.65,101000,64370,+0.05,7
109/11/30,0.63,0.66,0.63,0.66,131000,83310,+0.01,6
109/12/01,0.59,0.60,0.59,0.60,50000,29700,-0.06,4
109/12/02,0.55,0.55,0.52,0.52,40000,21100,-0.08,2
109/12/03,---,---,---,---,0,0,---,0
109/12/04,0.60,0.61,0.60,0.61,160000,96500,+0.02,3
109/12/07,0.63,0.63,0.63,0.63,150000,94500,+0.02,1
109/12/08,---,---,---,---,0,0,---,0
109/12/09,0.59,0.59,0.59,0.59,20000,11800,-0.02,1
109/12/10,0.59,0.59,0.59,0.59,20000,11800,0.00,1
109/12/11,0.63,0.66,0.63,0.66,92000,59890,+0.07,6
109/12/14,0.64,0.64,0.61,0.61,56000,35690,-0.05,3
109/12/15,0.64,0.68,0.64,0.68,30000,19600,+0.07,2
109/12/16,0.61,0.61,0.61,0.61,75000,45750,-0.07,2
109/12/17,0.57,0.57,0.57,0.57,4000,2280,-0.04,1
109/12/18,---,---,---,---,0,0,---,0
109/12/21,0.60,0.63,0.60,0.61,25000,15260,+0.01,4
109/12/22,0.57,0.57,0.57,0.57,25000,14250,-0.04,1
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,0.52,0.52,0.52,0.52,10000,5200,-0.04,1
109/12/28,---,---,---,---,0,0,---,0
109/12/29,0.53,0.53,0.53,0.53,5000,2650,-0.01,1
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
