109/05/19,1.82,1.82,1.69,1.69,47000,83070,+0.25,4
109/05/20,1.76,1.78,1.61,1.61,19000,32950,-0.08,5
109/05/21,1.71,1.71,1.60,1.60,22000,36480,-0.01,3
109/05/22,1.59,1.59,1.54,1.54,134000,208860,-0.06,7
109/05/25,1.65,1.73,1.63,1.73,227000,381070,+0.19,13
109/05/26,1.83,2.12,1.82,2.12,502000,990490,+0.39,22
109/05/27,2.20,2.20,2.05,2.05,376000,796160,-0.07,17
109/05/28,1.73,1.75,1.73,1.75,78000,135140,-0.30,2
109/05/29,1.69,1.69,1.63,1.63,46000,76280,-0.12,5
109/06/01,1.76,1.76,1.59,1.59,40000,66900,-0.04,4
109/06/02,1.51,1.51,1.46,1.46,50000,74500,-0.13,5
109/06/03,1.51,1.52,1.46,1.48,114000,169060,+0.02,15
109/06/04,1.56,1.67,1.54,1.57,332000,525630,+0.09,29
109/06/05,1.68,1.68,1.54,1.54,199000,326690,-0.03,14
109/06/08,1.68,1.68,1.63,1.64,74000,122580,+0.10,5
109/06/09,1.58,1.64,1.58,1.64,283000,458200,0.00,12
109/06/10,1.71,1.86,1.71,1.74,421000,739680,+0.10,31
109/06/11,1.87,2.21,1.87,2.06,358000,711960,+0.32,32
109/06/12,1.95,2.11,1.95,2.11,311000,613370,+0.05,20
109/06/15,2.10,2.11,1.76,1.76,207000,414700,-0.35,12
109/06/16,1.91,1.91,1.85,1.86,187000,352580,+0.10,9
109/06/17,1.90,1.90,1.85,1.85,99000,186120,-0.01,4
109/06/18,1.95,2.18,1.91,2.10,364000,758280,+0.25,29
109/06/19,2.22,2.30,2.18,2.18,689000,1534070,+0.08,33
109/06/22,2.19,2.19,2.12,2.14,262000,565190,-0.04,11
109/06/23,2.13,2.13,2.13,2.13,85000,181050,-0.01,1
109/06/24,2.25,2.31,2.25,2.31,2000,4560,+0.18,2
109/06/29,2.29,2.38,2.16,2.16,10000,23010,-0.15,4
109/06/30,2.29,2.29,2.08,2.11,10000,21380,-0.05,5
109/07/01,2.25,2.25,2.25,2.25,1000,2250,+0.14,1
109/07/02,2.55,2.55,2.49,2.49,2000,5040,+0.24,2
109/07/03,---,---,---,---,0,0,---,0
109/07/06,2.83,2.83,2.83,2.83,1000,2830,+0.12,1
109/07/07,---,---,---,---,0,0,---,0
109/07/08,---,---,---,---,0,0,---,0
109/07/09,---,---,---,---,0,0,---,0
109/07/10,2.55,2.55,2.55,2.55,2000,5100,-0.46,1
109/07/13,---,---,---,---,0,0,---,0
109/07/14,---,---,---,---,0,0,---,0
109/07/15,---,---,---,---,0,0,---,0
109/07/16,---,---,---,---,0,0,---,0
109/07/17,---,---,---,---,0,0,---,0
109/07/20,---,---,---,---,0,0,---,0
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,---,---,---,---,0,0,---,0
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,---,---,---,---,0,0,---,0
109/08/06,---,---,---,---,0,0,---,0
109/08/07,---,---,---,---,0,0,---,0
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,---,---,---,---,0,0,---,0
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,2.33,2.33,2.33,2.33,20000,46600,+0.18,1
109/09/02,2.67,2.67,2.67,2.67,20000,53400,+0.34,1
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
109/10/19,---,---,---,---,0,0,---,0
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
