108/12/04,0.98,0.98,0.98,0.98,3000,2940,-0.18,1
108/12/05,---,---,---,---,0,0,---,0
108/12/06,0.79,0.80,0.78,0.79,76000,60050,-0.15,8
108/12/09,0.79,0.79,0.79,0.79,6000,4740,0.00,2
108/12/10,0.79,0.79,0.77,0.77,10000,7800,-0.02,3
108/12/11,0.72,0.75,0.72,0.75,24000,17870,-0.02,3
108/12/12,0.73,0.73,0.60,0.60,187000,123310,-0.15,17
108/12/13,0.63,0.67,0.61,0.62,229000,142420,+0.02,9
108/12/16,0.62,0.62,0.60,0.60,134000,82370,-0.02,5
108/12/17,0.61,0.62,0.53,0.58,720000,415060,-0.02,18
108/12/18,0.60,0.69,0.60,0.68,716000,446930,+0.10,27
108/12/19,0.65,0.68,0.64,0.66,182000,121810,-0.02,4
108/12/20,0.70,0.72,0.70,0.72,342000,240030,+0.06,6
108/12/23,0.67,0.68,0.66,0.67,371000,247870,-0.05,7
108/12/24,0.63,0.63,0.63,0.63,30000,18900,-0.04,1
108/12/25,0.63,0.63,0.63,0.63,100000,63000,0.00,1
108/12/26,0.60,0.60,0.60,0.60,20000,12000,-0.03,2
108/12/27,0.60,0.67,0.59,0.67,211000,126970,+0.07,5
108/12/30,0.67,0.67,0.65,0.65,297000,194870,-0.02,3
108/12/31,0.64,0.64,0.63,0.64,111000,70940,-0.01,3
109/01/02,0.60,0.60,0.57,0.57,105000,60800,-0.07,7
109/01/03,0.58,0.67,0.58,0.67,244000,147380,+0.10,6
109/01/06,0.70,0.71,0.69,0.71,55000,38120,+0.04,4
109/01/07,0.71,0.71,0.71,0.71,10000,7100,0.00,1
109/01/08,0.67,0.67,0.66,0.67,150000,99500,-0.04,3
109/01/09,0.65,0.65,0.65,0.65,100000,65000,-0.02,1
109/01/10,0.71,0.71,0.70,0.70,15000,10550,+0.05,2
109/01/13,0.70,0.80,0.70,0.80,179000,139580,+0.10,7
109/01/14,0.71,0.71,0.70,0.70,15000,10550,-0.10,2
109/01/15,0.71,0.71,0.71,0.71,10000,7100,+0.01,1
109/01/16,0.76,0.76,0.76,0.76,10000,7600,+0.05,1
109/01/17,0.71,0.71,0.71,0.71,10000,7100,-0.05,1
109/01/20,0.67,0.67,0.67,0.67,130000,87100,-0.04,1
109/01/30,0.71,0.79,0.71,0.79,15000,11450,+0.12,2
109/01/31,---,---,---,---,0,0,---,0
109/02/03,0.92,0.92,0.91,0.91,30000,27400,+0.12,2
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,0.65,0.65,0.65,0.65,60000,39000,-0.03,2
109/02/11,0.62,0.63,0.62,0.63,40000,25100,-0.02,2
109/02/12,0.60,0.60,0.59,0.60,112000,66300,-0.03,5
109/02/13,0.55,0.55,0.53,0.53,27000,14750,-0.07,2
109/02/14,0.56,0.61,0.56,0.61,212000,123430,+0.08,6
109/02/17,0.66,0.72,0.64,0.72,203000,132360,+0.11,11
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,0.75,0.76,0.75,0.76,301000,225760,+0.05,2
109/02/21,0.73,0.76,0.73,0.76,347000,257360,0.00,9
109/02/24,0.83,0.85,0.78,0.83,491000,396430,+0.07,14
109/02/25,0.70,0.71,0.68,0.68,119000,82140,-0.15,6
109/02/26,0.68,0.72,0.68,0.72,261000,185010,+0.04,8
109/02/27,0.72,0.88,0.72,0.88,970000,773710,+0.16,20
109/03/02,0.93,0.93,0.79,0.82,1113000,962460,-0.06,30
109/03/03,0.75,0.80,0.74,0.80,255000,191900,-0.02,11
109/03/04,0.75,0.81,0.75,0.80,255000,195100,0.00,9
109/03/05,0.76,0.78,0.74,0.78,121000,92850,-0.02,10
109/03/06,0.77,0.79,0.77,0.79,73000,57070,+0.01,6
109/03/09,0.85,0.95,0.84,0.94,532000,485080,+0.15,15
109/03/10,0.99,1.05,0.95,0.96,484000,489580,+0.02,24
109/03/11,0.90,0.99,0.86,0.99,383000,351580,+0.03,17
109/03/12,0.98,1.19,0.97,1.16,328000,344210,+0.17,16
109/03/13,1.34,1.41,1.24,1.24,576000,768290,+0.08,9
109/03/16,1.06,1.17,1.06,1.17,8000,9030,-0.07,2
109/03/17,1.34,1.34,1.34,1.34,11000,14740,+0.17,2
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,---,---,---,---,0,0,---,0
109/03/31,1.12,1.12,1.12,1.12,15000,16800,-0.08,1
109/04/01,1.26,1.26,1.26,1.26,1000,1260,+0.14,1
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,0.99,0.99,0.93,0.93,6000,5700,-0.17,2
109/04/09,0.95,0.98,0.95,0.98,144000,138770,+0.05,4
109/04/10,1.00,1.10,0.99,1.08,305000,316600,+0.10,10
109/04/13,1.06,1.12,1.05,1.09,165000,177350,+0.01,15
109/04/14,---,---,---,---,0,0,---,0
109/04/15,0.92,0.92,0.92,0.92,1000,920,-0.17,1
109/04/16,1.12,1.29,1.12,1.29,134000,167730,+0.37,7
109/04/17,1.19,1.51,1.17,1.51,281000,355250,+0.22,36
109/04/20,1.41,1.52,1.39,1.46,178000,259990,-0.05,18
109/04/21,1.45,1.56,1.45,1.53,89000,136970,+0.07,10
109/04/22,1.47,1.48,1.42,1.42,66000,97420,-0.11,3
109/04/23,1.26,1.26,1.26,1.26,4000,5040,-0.16,2
109/04/24,1.42,1.45,1.42,1.44,50000,71900,+0.18,5
109/04/27,1.39,1.40,1.39,1.40,65000,90500,-0.04,3
109/04/28,1.42,1.42,1.42,1.42,3000,4260,+0.02,1
109/04/29,1.32,1.32,1.32,1.32,10000,13200,-0.10,1
109/04/30,1.25,1.25,1.25,1.25,2000,2500,-0.07,1
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,---,---,---,---,0,0,---,0
109/05/13,---,---,---,---,0,0,---,0
109/05/14,---,---,---,---,0,0,---,0
109/05/15,---,---,---,---,0,0,---,0
109/05/18,---,---,---,---,0,0,---,0
109/05/19,---,---,---,---,0,0,---,0
109/05/20,---,---,---,---,0,0,---,0
109/05/21,---,---,---,---,0,0,---,0
109/05/22,---,---,---,---,0,0,---,0
