108/10/22,1.19,1.19,1.19,1.19,18000,21420,+0.05,3
108/10/23,1.16,1.16,1.15,1.15,18000,20870,-0.04,3
108/10/24,---,---,---,---,0,0,---,0
108/10/25,1.20,1.20,1.20,1.20,100000,120000,+0.04,1
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,1.04,1.09,1.04,1.09,160000,172400,+0.01,5
108/10/31,1.10,1.10,1.02,1.02,67000,70140,-0.07,5
108/11/01,1.04,1.04,1.04,1.04,20000,20800,+0.02,2
108/11/04,1.12,1.12,1.10,1.12,140000,154800,+0.08,3
108/11/05,1.08,1.08,1.04,1.04,317000,329880,-0.08,5
108/11/06,1.02,1.02,1.02,1.02,10000,10200,-0.02,2
108/11/07,1.00,1.00,0.98,0.98,10000,9900,-0.04,2
108/11/08,0.98,0.98,0.98,0.98,85000,83300,0.00,6
108/11/11,0.92,0.92,0.81,0.81,145000,125450,-0.17,6
108/11/12,0.79,0.79,0.79,0.79,50000,39500,-0.02,1
108/11/13,0.76,0.76,0.76,0.76,5000,3800,-0.03,1
108/11/14,0.76,0.79,0.76,0.79,50000,38900,+0.03,3
108/11/15,0.81,0.81,0.75,0.76,135000,105800,-0.03,6
108/11/18,0.74,0.74,0.73,0.73,105000,77150,-0.03,5
108/11/19,0.75,0.75,0.75,0.75,98000,73500,+0.02,2
108/11/20,0.72,0.72,0.70,0.70,53000,37200,-0.05,2
108/11/21,0.71,0.72,0.71,0.72,85000,60400,+0.02,2
108/11/22,0.71,0.71,0.70,0.70,10000,7050,-0.02,2
108/11/25,0.69,0.69,0.69,0.69,41000,28290,-0.01,3
108/11/26,0.69,0.75,0.69,0.75,163000,118000,+0.06,9
108/11/27,0.72,0.75,0.72,0.75,158000,116420,0.00,5
108/11/28,0.70,0.70,0.70,0.70,153000,107100,-0.05,5
108/11/29,0.66,0.69,0.66,0.68,158000,106010,-0.02,6
108/12/02,0.66,0.67,0.66,0.67,149000,98820,-0.01,5
108/12/03,0.64,0.64,0.63,0.63,99000,62420,-0.04,2
108/12/04,0.64,0.64,0.63,0.63,10000,6350,0.00,2
108/12/05,0.63,0.63,0.63,0.63,5000,3150,0.00,1
108/12/06,---,---,---,---,0,0,---,0
108/12/09,0.63,0.63,0.62,0.62,10000,6250,-0.01,2
108/12/10,0.61,0.61,0.61,0.61,5000,3050,-0.01,1
108/12/11,0.60,0.60,0.59,0.59,19000,11260,-0.02,2
108/12/12,0.59,0.59,0.58,0.58,10000,5850,-0.01,2
108/12/13,---,---,---,---,0,0,---,0
108/12/16,0.58,0.58,0.58,0.58,83000,48140,0.00,1
108/12/17,0.61,0.61,0.61,0.61,83000,50630,+0.03,1
108/12/18,---,---,---,---,0,0,---,0
108/12/19,0.57,0.57,0.57,0.57,5000,2850,-0.02,1
108/12/20,0.57,0.57,0.56,0.56,10000,5650,-0.01,2
108/12/23,0.56,0.56,0.55,0.55,10000,5550,-0.01,2
108/12/24,0.56,0.56,0.56,0.56,100000,56000,+0.01,1
108/12/25,---,---,---,---,0,0,---,0
108/12/26,0.53,0.53,0.53,0.53,5000,2650,-0.01,1
108/12/27,0.53,0.53,0.53,0.53,105000,55650,0.00,2
108/12/30,0.54,0.62,0.54,0.61,353000,207340,+0.08,15
108/12/31,0.58,0.58,0.56,0.56,283000,161740,-0.05,4
109/01/02,0.54,0.56,0.54,0.55,367000,202650,-0.01,3
109/01/03,0.54,0.54,0.49,0.49,192000,98430,-0.06,3
109/01/06,0.49,0.49,0.49,0.49,198000,97020,0.00,2
109/01/07,0.49,0.49,0.48,0.48,103000,50420,-0.01,2
109/01/08,0.47,0.47,0.46,0.46,10000,4650,-0.02,2
109/01/09,0.46,0.46,0.46,0.46,5000,2300,0.00,1
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,0.46,0.47,0.46,0.47,195000,90610,+0.01,2
109/01/15,0.45,0.45,0.45,0.45,230000,103500,-0.02,4
109/01/16,0.45,0.45,0.45,0.45,30000,13500,0.00,1
109/01/17,---,---,---,---,0,0,---,0
109/01/20,0.43,0.43,0.43,0.43,5000,2150,-0.01,1
109/01/30,---,---,---,---,0,0,---,0
109/01/31,0.31,0.31,0.31,0.31,5000,1550,-0.01,1
109/02/03,---,---,---,---,0,0,---,0
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,0.26,0.26,0.26,0.26,5000,1300,-0.02,1
109/02/11,0.25,0.25,0.25,0.25,5000,1250,-0.01,1
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,0.23,0.23,0.23,0.23,5000,1150,-0.01,1
109/02/17,0.22,0.22,0.22,0.22,5000,1100,-0.01,1
109/02/18,0.21,0.21,0.21,0.21,5000,1050,-0.01,1
109/02/19,0.20,0.20,0.20,0.20,5000,1000,-0.01,1
