108/10/21,1.12,1.12,1.12,1.12,20000,22400,+0.02,1
108/10/22,1.10,1.10,1.09,1.09,35000,38450,-0.03,3
108/10/23,1.07,1.07,1.06,1.06,30000,31900,-0.03,2
108/10/24,1.07,1.07,1.03,1.03,37000,38790,-0.03,4
108/10/25,1.03,1.05,1.02,1.04,335000,349290,+0.01,16
108/10/28,0.97,0.98,0.90,0.91,795000,740100,-0.13,60
108/10/29,0.94,1.00,0.91,0.97,837000,796580,+0.06,37
108/10/30,1.01,1.01,0.95,0.95,554000,538510,-0.02,49
108/10/31,0.96,1.02,0.96,1.02,303000,298720,+0.07,22
108/11/01,0.98,1.03,0.98,0.99,310000,309150,-0.03,22
108/11/04,0.96,0.98,0.96,0.97,240000,232920,-0.02,10
108/11/05,0.97,0.97,0.91,0.91,250000,231790,-0.06,14
108/11/06,0.94,0.97,0.93,0.97,268000,257270,+0.06,18
108/11/07,0.99,1.06,0.98,1.05,333000,347110,+0.08,18
108/11/08,1.03,1.06,1.01,1.03,215000,222720,-0.02,9
108/11/11,1.05,1.06,1.03,1.06,45000,47420,+0.03,7
108/11/12,1.02,1.04,1.02,1.04,112000,116380,-0.02,4
108/11/13,1.00,1.01,1.00,1.01,75000,75150,-0.03,3
108/11/14,1.00,1.00,1.00,1.00,63000,63000,-0.01,3
108/11/15,0.95,0.96,0.93,0.96,33000,30900,-0.04,4
108/11/18,0.93,0.95,0.93,0.94,53000,49890,-0.02,4
108/11/19,0.97,0.97,0.95,0.95,100000,96000,+0.01,2
108/11/20,0.95,1.02,0.95,1.02,525000,512420,+0.07,14
108/11/21,1.04,1.04,0.98,0.99,548000,543550,-0.03,19
108/11/22,0.99,1.03,0.98,1.03,727000,735200,+0.04,18
108/11/25,1.02,1.02,1.00,1.01,593000,593950,-0.02,7
108/11/26,0.98,0.98,0.96,0.98,103000,100540,-0.03,6
108/11/27,---,---,---,---,0,0,---,0
108/11/28,0.99,1.00,0.99,1.00,31000,30700,+0.03,3
108/11/29,1.04,1.05,1.03,1.03,289000,301160,+0.03,11
108/12/02,1.03,1.13,1.03,1.07,535000,595030,+0.04,17
108/12/03,1.06,1.08,1.05,1.08,524000,557960,+0.01,13
108/12/04,1.10,1.14,1.09,1.13,559000,617320,+0.05,23
108/12/05,1.09,1.09,1.07,1.07,153000,163890,-0.06,8
108/12/06,1.05,1.05,1.04,1.05,14000,14670,-0.02,3
108/12/09,1.04,1.04,1.04,1.04,10000,10400,-0.01,1
108/12/10,1.08,1.11,1.08,1.11,364000,400140,+0.07,4
108/12/11,1.09,1.11,1.02,1.08,333000,358200,-0.03,18
108/12/12,1.06,1.07,1.01,1.01,349000,356240,-0.07,8
108/12/13,0.97,1.04,0.97,1.03,199000,198440,+0.02,9
108/12/16,1.03,1.03,1.01,1.01,51000,51530,-0.02,2
108/12/17,0.97,0.99,0.97,0.99,85000,83350,-0.02,3
108/12/18,0.99,0.99,0.99,0.99,1000,990,0.00,1
108/12/19,1.00,1.07,1.00,1.07,110000,110460,+0.08,3
108/12/20,1.08,1.08,1.04,1.08,626000,673670,+0.01,11
108/12/23,1.06,1.07,1.05,1.05,669000,709040,-0.03,21
108/12/24,1.03,1.03,1.02,1.02,330000,338700,-0.03,6
108/12/25,1.02,1.02,0.99,1.00,105000,104600,-0.02,5
108/12/26,0.98,0.98,0.96,0.96,432000,419360,-0.04,4
108/12/27,0.94,0.95,0.92,0.95,630000,592600,-0.01,18
108/12/30,0.97,0.97,0.96,0.97,160000,155100,+0.02,4
108/12/31,0.97,0.98,0.97,0.98,206000,200880,+0.01,3
109/01/02,0.96,0.96,0.93,0.93,504000,472720,-0.05,6
109/01/03,0.95,0.98,0.95,0.97,799000,766050,+0.04,4
109/01/06,1.01,1.05,0.99,1.03,1447000,1462710,+0.06,29
109/01/07,1.00,1.03,1.00,1.03,998000,1015470,0.00,6
109/01/08,1.03,1.08,1.03,1.06,551000,569230,+0.03,11
109/01/09,1.05,1.05,1.05,1.05,10000,10500,-0.01,1
109/01/10,---,---,---,---,0,0,---,0
109/01/13,1.00,1.00,1.00,1.00,10000,10000,-0.02,1
109/01/14,---,---,---,---,0,0,---,0
109/01/15,0.96,0.96,0.96,0.96,50000,48000,-0.03,1
109/01/16,1.04,1.04,1.02,1.02,5000,5120,+0.06,3
109/01/17,0.98,0.98,0.98,0.98,1000,980,-0.04,1
109/01/20,---,---,---,---,0,0,---,0
109/01/30,1.04,1.07,1.04,1.07,8000,8410,+0.09,3
109/01/31,1.00,1.03,1.00,1.03,23000,23600,-0.04,2
109/02/03,1.05,1.06,1.05,1.06,29000,30650,+0.03,2
109/02/04,1.02,1.02,1.02,1.02,250000,255000,-0.04,1
109/02/05,0.94,0.94,0.91,0.91,64000,58390,-0.11,4
109/02/06,0.90,0.90,0.89,0.89,13000,11580,-0.02,2
109/02/07,---,---,---,---,0,0,---,0
109/02/10,0.91,0.91,0.91,0.91,1000,910,0.00,1
109/02/11,0.87,0.87,0.83,0.83,184000,157310,-0.08,7
109/02/12,0.78,0.78,0.73,0.73,144000,111280,-0.10,5
109/02/13,0.70,0.76,0.70,0.75,870000,639760,+0.02,27
109/02/14,0.77,0.79,0.76,0.79,985000,760410,+0.04,32
109/02/17,0.84,0.88,0.83,0.88,158000,134660,+0.09,10
109/02/18,0.92,0.94,0.92,0.94,268000,247160,+0.06,4
109/02/19,0.91,0.94,0.91,0.93,166000,153270,-0.01,6
109/02/20,0.90,0.90,0.89,0.89,166000,149240,-0.04,3
109/02/21,0.91,0.91,0.91,0.91,5000,4550,+0.02,1
109/02/24,0.94,0.94,0.92,0.92,11000,10220,+0.01,2
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,0.93,0.96,0.93,0.96,15000,14100,+0.07,2
