109/09/07,1.56,1.56,1.55,1.55,90000,140100,-0.21,3
109/09/08,1.54,1.54,1.33,1.33,315000,445300,-0.22,13
109/09/09,1.40,1.45,1.39,1.40,328000,465990,+0.07,12
109/09/10,1.39,1.39,1.29,1.29,258000,337320,-0.11,6
109/09/11,1.26,1.30,1.09,1.09,285000,359350,-0.20,8
109/09/14,0.99,1.33,0.98,1.26,454000,539200,+0.17,25
109/09/15,1.26,1.33,1.22,1.22,404000,513270,-0.04,19
109/09/16,1.21,1.23,1.15,1.15,97000,115590,-0.07,7
109/09/17,---,---,---,---,0,0,---,0
109/09/18,1.08,1.13,1.05,1.05,86000,95930,-0.02,6
109/09/21,0.99,1.06,0.99,1.02,65000,66610,-0.03,7
109/09/22,0.92,1.01,0.92,1.01,61000,60620,-0.01,2
109/09/23,0.93,0.93,0.93,0.93,1000,930,-0.08,1
109/09/24,---,---,---,---,0,0,---,0
109/09/25,0.93,0.93,0.80,0.80,204000,188420,-0.07,3
109/09/28,0.77,0.77,0.77,0.77,194000,149380,-0.03,2
109/09/29,0.88,0.88,0.84,0.84,30000,25800,+0.07,2
109/09/30,0.85,0.93,0.85,0.93,67000,59910,+0.09,3
109/10/05,0.99,0.99,0.93,0.93,35000,34170,0.00,2
109/10/06,0.93,0.93,0.93,0.93,8000,7440,0.00,1
109/10/07,0.95,0.99,0.91,0.91,139000,133370,-0.02,4
109/10/08,0.93,0.93,0.90,0.92,139000,125730,+0.01,6
109/10/12,---,---,---,---,0,0,---,0
109/10/13,0.86,0.88,0.86,0.86,130000,112100,+0.03,3
109/10/14,0.87,1.12,0.86,1.08,372000,365330,+0.22,24
109/10/15,1.24,1.24,1.08,1.08,238000,287330,0.00,7
109/10/16,1.09,1.09,1.09,1.09,2000,2180,+0.01,1
109/10/19,1.07,1.07,1.06,1.06,120000,127250,-0.03,3
109/10/20,1.13,1.13,1.07,1.09,140000,150910,+0.03,4
109/10/21,1.09,1.11,1.08,1.11,40000,43450,+0.02,3
109/10/22,---,---,---,---,0,0,---,0
109/10/23,1.11,1.18,1.11,1.11,135000,154490,+0.02,6
109/10/26,1.20,1.33,1.20,1.28,394000,493990,+0.17,10
109/10/27,1.09,1.17,1.09,1.17,304000,345650,-0.11,7
109/10/28,1.28,1.33,1.20,1.24,206000,252080,+0.07,11
109/10/29,1.14,1.23,1.14,1.23,321000,391410,-0.01,10
109/10/30,1.23,1.23,1.14,1.14,278000,336240,-0.09,4
109/11/02,1.16,1.23,1.14,1.20,849000,1016730,+0.06,18
109/11/03,1.27,1.27,1.24,1.24,302000,379730,+0.04,16
109/11/04,1.19,1.25,1.19,1.25,162000,195980,+0.01,5
109/11/05,1.38,1.38,1.24,1.24,233000,299420,-0.01,11
109/11/06,1.29,1.30,1.29,1.30,35000,45350,+0.06,3
109/11/09,1.37,1.52,1.37,1.40,175000,243320,+0.10,7
109/11/10,1.37,1.37,1.18,1.18,146000,180850,-0.22,7
109/11/11,1.17,1.17,1.17,1.17,6000,7020,-0.01,1
109/11/12,1.11,1.11,1.11,1.11,20000,22200,-0.06,1
109/11/13,---,---,---,---,0,0,---,0
109/11/16,---,---,---,---,0,0,---,0
109/11/17,---,---,---,---,0,0,---,0
109/11/18,1.07,1.07,1.07,1.07,8000,8560,+0.06,1
109/11/19,1.06,1.06,1.06,1.06,8000,8480,-0.01,1
109/11/20,---,---,---,---,0,0,---,0
109/11/23,---,---,---,---,0,0,---,0
109/11/24,---,---,---,---,0,0,---,0
109/11/25,0.99,0.99,0.99,0.99,5000,4950,-0.03,1
109/11/26,---,---,---,---,0,0,---,0
109/11/27,0.98,0.98,0.98,0.98,10000,9800,0.00,1
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,1.03,1.04,1.03,1.04,13000,13500,+0.12,2
109/12/04,1.06,1.07,1.04,1.04,39000,40980,0.00,4
109/12/07,1.00,1.02,0.97,1.02,38000,37960,-0.02,3
109/12/08,1.04,1.16,1.04,1.04,249000,272520,+0.02,12
109/12/09,1.09,1.13,1.03,1.03,277000,302760,-0.01,14
109/12/10,1.05,1.05,0.98,0.98,25000,25550,-0.05,4
109/12/11,1.06,1.07,1.00,1.00,61000,63890,+0.02,4
109/12/14,1.02,1.22,1.02,1.18,915000,1022920,+0.18,28
109/12/15,1.15,1.18,1.04,1.04,872000,970240,-0.14,21
109/12/16,0.99,1.00,0.99,1.00,9000,8960,-0.04,2
109/12/17,0.95,0.95,0.95,0.95,5000,4750,-0.05,1
109/12/18,0.91,0.98,0.89,0.89,153000,149140,-0.06,3
109/12/21,0.92,1.07,0.92,1.00,342000,341990,+0.11,15
109/12/22,1.00,1.01,0.89,0.89,214000,210030,-0.11,9
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,0.88,0.88,0.88,0.88,14000,12320,+0.06,1
