109/08/28,1.05,1.05,1.00,1.00,36000,37500,-0.05,3
109/08/31,0.91,0.91,0.83,0.83,44000,37620,-0.17,4
109/09/01,0.88,0.91,0.83,0.83,375000,329700,0.00,9
109/09/02,0.85,0.85,0.80,0.85,346000,284150,+0.02,9
109/09/03,0.84,0.85,0.79,0.79,100000,82750,-0.06,5
109/09/04,0.73,0.78,0.72,0.78,162000,121170,-0.01,10
109/09/07,0.76,0.76,0.65,0.65,197000,141370,-0.13,7
109/09/08,0.67,0.71,0.67,0.69,139000,95810,+0.04,4
109/09/09,0.65,0.70,0.65,0.70,216000,147120,+0.01,3
109/09/10,0.67,0.68,0.65,0.66,280000,187640,-0.04,10
109/09/11,0.64,0.64,0.61,0.61,120000,76200,-0.05,3
109/09/14,0.62,0.72,0.61,0.72,632000,397940,+0.11,13
109/09/15,0.73,0.73,0.69,0.70,818000,581380,-0.02,12
109/09/16,0.70,0.76,0.70,0.76,247000,182260,+0.06,7
109/09/17,0.71,0.77,0.71,0.71,504000,372960,-0.05,11
109/09/18,0.73,0.75,0.73,0.75,373000,277590,+0.04,14
109/09/21,0.81,0.85,0.75,0.75,191000,156650,0.00,15
109/09/22,0.71,0.71,0.69,0.69,112000,78810,-0.06,6
109/09/23,0.70,0.73,0.70,0.71,74000,53890,+0.02,3
109/09/24,0.68,0.70,0.62,0.62,151000,103820,-0.09,8
109/09/25,0.65,0.65,0.58,0.58,78000,49580,-0.04,4
109/09/28,0.64,0.64,0.64,0.64,1000,640,+0.06,1
109/09/29,0.69,0.70,0.63,0.63,23000,15450,-0.01,4
109/09/30,0.65,0.65,0.65,0.65,68000,44200,+0.02,1
109/10/05,0.67,0.67,0.67,0.67,68000,45560,+0.02,1
109/10/06,0.75,0.78,0.75,0.78,93000,70500,+0.11,2
109/10/07,0.77,0.79,0.74,0.74,170000,132940,-0.04,5
109/10/08,0.74,0.74,0.66,0.67,111000,79770,-0.07,9
109/10/12,0.58,0.58,0.56,0.56,27000,15160,-0.11,3
109/10/13,---,---,---,---,0,0,---,0
109/10/14,0.54,0.54,0.54,0.54,3000,1620,-0.02,1
109/10/15,---,---,---,---,0,0,---,0
109/10/16,0.48,0.48,0.48,0.48,2000,960,-0.04,1
109/10/19,0.42,0.42,0.40,0.40,15000,6200,-0.08,2
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,---,---,---,---,0,0,---,0
109/10/26,---,---,---,---,0,0,---,0
109/10/27,---,---,---,---,0,0,---,0
109/10/28,---,---,---,---,0,0,---,0
109/10/29,---,---,---,---,0,0,---,0
109/10/30,---,---,---,---,0,0,---,0
109/11/02,0.26,0.26,0.26,0.26,10000,2600,-0.04,1
109/11/03,---,---,---,---,0,0,---,0
109/11/04,---,---,---,---,0,0,---,0
109/11/05,0.35,0.35,0.35,0.35,70000,24500,+0.06,3
109/11/06,0.39,0.39,0.39,0.39,68000,26520,+0.04,1
109/11/09,0.38,0.38,0.38,0.38,68000,25840,-0.01,2
109/11/10,0.41,0.41,0.41,0.41,68000,27880,+0.03,1
109/11/11,---,---,---,---,0,0,---,0
109/11/12,---,---,---,---,0,0,---,0
109/11/13,0.41,0.41,0.41,0.41,2000,820,-0.03,1
109/11/16,---,---,---,---,0,0,---,0
109/11/17,0.37,0.37,0.37,0.37,2000,740,-0.03,1
109/11/18,0.39,0.39,0.39,0.39,68000,26520,+0.02,1
109/11/19,0.41,0.41,0.37,0.37,70000,27460,-0.02,3
109/11/20,---,---,---,---,0,0,---,0
109/11/23,---,---,---,---,0,0,---,0
109/11/24,---,---,---,---,0,0,---,0
109/11/25,0.35,0.35,0.35,0.35,4000,1400,-0.01,2
109/11/26,---,---,---,---,0,0,---,0
109/11/27,---,---,---,---,0,0,---,0
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,0.41,0.41,0.41,0.41,2000,820,-0.07,1
109/12/04,0.38,0.38,0.38,0.38,2000,760,-0.03,1
109/12/07,---,---,---,---,0,0,---,0
109/12/08,---,---,---,---,0,0,---,0
109/12/09,0.26,0.26,0.26,0.26,2000,520,-0.05,1
109/12/10,---,---,---,---,0,0,---,0
109/12/11,---,---,---,---,0,0,---,0
109/12/14,---,---,---,---,0,0,---,0
109/12/15,---,---,---,---,0,0,---,0
109/12/16,---,---,---,---,0,0,---,0
109/12/17,---,---,---,---,0,0,---,0
109/12/18,---,---,---,---,0,0,---,0
109/12/21,---,---,---,---,0,0,---,0
109/12/22,---,---,---,---,0,0,---,0
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
109/12/28,---,---,---,---,0,0,---,0
109/12/29,---,---,---,---,0,0,---,0
109/12/30,---,---,---,---,0,0,---,0
109/12/31,---,---,---,---,0,0,---,0
