108/09/09,1.25,1.29,1.25,1.29,170000,215300,-0.02,6
108/09/10,1.37,1.47,1.37,1.47,43000,62110,+0.18,5
108/09/11,1.50,1.54,1.47,1.52,311000,472010,+0.05,18
108/09/12,1.48,1.54,1.48,1.52,438000,658400,0.00,18
108/09/16,1.55,1.65,1.55,1.63,533000,845740,+0.11,24
108/09/17,1.58,1.61,1.55,1.61,262000,412700,-0.02,9
108/09/18,1.60,1.61,1.53,1.53,107000,171360,-0.08,7
108/09/19,1.48,1.50,1.47,1.50,104000,153910,-0.03,4
108/09/20,---,---,---,---,0,0,---,0
108/09/23,1.48,1.50,1.48,1.50,146000,218120,0.00,3
108/09/24,1.40,1.41,1.34,1.34,217000,302660,-0.16,7
108/09/25,1.34,1.38,1.31,1.38,220000,300330,+0.04,9
108/09/26,1.38,1.41,1.38,1.41,408000,568750,+0.03,12
108/09/27,1.44,1.52,1.44,1.51,436000,651310,+0.10,14
108/10/01,1.45,1.50,1.45,1.48,530000,779520,-0.03,12
108/10/02,1.50,1.51,1.43,1.43,224000,334400,-0.05,8
108/10/03,1.48,1.48,1.40,1.40,95000,139000,-0.03,4
108/10/04,1.36,1.40,1.36,1.40,132000,182880,0.00,3
108/10/07,1.37,1.39,1.36,1.38,180000,247240,-0.02,6
108/10/08,1.38,1.45,1.38,1.45,226000,323920,+0.07,11
108/10/09,1.53,1.55,1.52,1.52,459000,703350,+0.07,19
108/10/14,1.48,1.54,1.48,1.54,280000,424820,+0.02,12
108/10/15,1.51,1.52,1.48,1.48,206000,310460,-0.06,7
108/10/16,1.44,1.50,1.44,1.50,37000,54900,+0.02,3
108/10/17,1.48,1.50,1.48,1.49,67000,99860,-0.01,3
108/10/18,1.44,1.44,1.44,1.44,2000,2880,-0.05,1
108/10/21,---,---,---,---,0,0,---,0
108/10/22,---,---,---,---,0,0,---,0
108/10/23,---,---,---,---,0,0,---,0
108/10/24,1.35,1.35,1.35,1.35,38000,51300,0.00,3
108/10/25,1.31,1.31,1.31,1.31,38000,49780,-0.04,2
108/10/28,---,---,---,---,0,0,---,0
108/10/29,1.33,1.38,1.33,1.38,78000,106380,+0.02,5
108/10/30,1.38,1.38,1.38,1.38,78000,107640,0.00,4
108/10/31,1.38,1.42,1.38,1.42,139000,195520,+0.04,8
108/11/01,1.43,1.43,1.30,1.30,247000,350890,-0.12,11
108/11/04,1.29,1.33,1.29,1.32,181000,235670,+0.02,7
108/11/05,1.31,1.31,1.31,1.31,72000,94320,-0.01,2
108/11/06,1.34,1.38,1.34,1.38,74000,100680,+0.07,3
108/11/07,1.38,1.38,1.38,1.38,149000,205620,0.00,6
108/11/08,1.35,1.36,1.35,1.36,87000,117880,-0.02,5
108/11/11,1.33,1.34,1.31,1.34,125000,165710,-0.02,6
108/11/12,1.32,1.36,1.32,1.36,93000,123000,+0.02,5
108/11/13,1.34,1.35,1.34,1.35,28000,37790,-0.01,2
108/11/14,1.32,1.39,1.32,1.39,125000,170360,+0.04,7
108/11/15,1.35,1.39,1.35,1.39,151000,206420,0.00,8
108/11/18,1.38,1.38,1.38,1.38,37000,51060,-0.01,2
108/11/19,1.38,1.44,1.38,1.44,114000,161600,+0.06,9
108/11/20,1.44,1.49,1.39,1.40,182000,262990,-0.04,10
108/11/21,1.40,1.40,1.36,1.36,82000,113740,-0.04,4
108/11/22,1.36,1.36,1.36,1.36,3000,4080,0.00,1
108/11/25,1.30,1.30,1.30,1.30,10000,13000,-0.06,1
108/11/26,1.33,1.34,1.33,1.34,39000,51890,+0.04,3
108/11/27,1.30,1.34,1.30,1.34,93000,122630,0.00,7
108/11/28,1.34,1.34,1.34,1.34,64000,85760,0.00,4
108/11/29,1.34,1.34,1.34,1.34,37000,49580,0.00,3
108/12/02,1.36,1.36,1.34,1.34,47000,63520,0.00,2
108/12/03,1.33,1.33,1.33,1.33,5000,6650,-0.01,1
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,1.24,1.24,1.24,1.24,40000,49600,-0.02,5
108/12/09,1.23,1.26,1.23,1.26,84000,104060,+0.02,5
108/12/10,1.23,1.23,1.23,1.23,72000,88560,-0.03,2
108/12/11,1.19,1.19,1.19,1.19,35000,41650,-0.04,1
108/12/12,1.15,1.21,1.15,1.21,130000,152920,+0.02,7
108/12/13,1.20,1.27,1.20,1.25,234000,285870,+0.04,13
108/12/16,1.23,1.24,1.20,1.20,144000,177140,-0.05,8
108/12/17,1.22,1.23,1.22,1.23,38000,46550,+0.03,2
108/12/18,1.19,1.19,1.17,1.17,38000,44840,-0.06,2
108/12/19,---,---,---,---,0,0,---,0
108/12/20,---,---,---,---,0,0,---,0
108/12/23,---,---,---,---,0,0,---,0
108/12/24,---,---,---,---,0,0,---,0
108/12/25,1.11,1.11,1.11,1.11,19000,21090,-0.06,1
108/12/26,1.09,1.11,1.09,1.11,38000,41800,0.00,2
108/12/27,1.09,1.10,1.09,1.10,29000,31710,-0.01,2
108/12/30,1.10,1.10,1.10,1.10,10000,11000,0.00,1
108/12/31,1.07,1.07,1.07,1.07,19000,20330,-0.03,1
109/01/02,1.04,1.04,0.86,0.89,87000,80780,-0.18,6
109/01/03,0.86,0.97,0.86,0.97,213000,193180,+0.08,12
109/01/06,0.95,0.99,0.95,0.98,194000,185560,+0.01,10
109/01/07,0.95,1.02,0.95,1.02,48000,47440,+0.04,3
109/01/08,1.06,1.06,1.04,1.06,58000,61460,+0.04,4
109/01/09,1.04,1.04,1.04,1.04,39000,40560,-0.02,2
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,0.91,0.91,0.91,0.91,10000,9100,-0.09,1
109/01/15,0.90,0.90,0.89,0.89,101000,89990,-0.02,3
109/01/16,0.92,0.92,0.91,0.91,91000,83510,+0.02,5
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,1.42,1.44,1.42,1.44,71000,102040,+0.24,3
109/02/03,1.66,1.75,1.66,1.75,71000,120750,+0.31,6
109/02/04,---,---,---,---,0,0,---,0
