108/10/22,2.86,2.86,2.86,2.86,3000,8580,-0.06,1
108/10/23,2.71,2.78,2.71,2.78,3000,8200,-0.08,2
108/10/24,---,---,---,---,0,0,---,0
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,2.64,2.64,2.64,2.64,1000,2640,-0.02,1
108/10/30,2.62,2.62,2.62,2.62,1000,2620,-0.02,1
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,2.32,2.50,2.32,2.50,186000,435120,+0.23,7
108/11/07,2.44,2.60,2.44,2.60,236000,595880,+0.10,5
108/11/08,2.63,2.71,2.63,2.71,89000,237190,+0.11,2
108/11/11,2.88,2.88,2.69,2.69,89000,246820,-0.02,2
108/11/12,2.74,2.74,2.70,2.70,50000,136800,+0.01,2
108/11/13,2.65,2.67,2.65,2.67,50000,133000,-0.03,2
108/11/14,2.61,2.61,2.61,2.61,50000,130500,-0.06,1
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,2.24,2.24,2.24,2.24,1000,2240,-0.06,1
108/11/20,2.28,2.34,2.28,2.34,17000,38820,+0.10,3
108/11/21,2.55,2.55,2.50,2.50,16000,40050,+0.16,2
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,2.01,2.01,2.01,2.01,50000,100500,-0.03,1
108/12/02,1.97,2.11,1.97,2.11,100000,204000,+0.10,2
108/12/03,1.90,1.90,1.90,1.90,50000,95000,-0.21,1
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,1.68,1.68,1.68,1.68,50000,84000,-0.05,1
108/12/10,1.64,1.64,1.64,1.64,50000,82000,-0.04,1
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,1.53,1.61,1.53,1.61,134000,210220,+0.04,2
108/12/16,1.61,1.61,1.61,1.61,134000,215740,0.00,2
108/12/17,---,---,---,---,0,0,---,0
108/12/18,1.40,1.40,1.38,1.38,78000,108600,-0.10,2
108/12/19,1.38,1.38,1.34,1.34,78000,106440,-0.04,2
108/12/20,1.40,1.45,1.40,1.42,310000,439500,+0.08,18
108/12/23,1.38,1.38,1.36,1.36,130000,178800,-0.06,2
108/12/24,---,---,---,---,0,0,---,0
108/12/25,1.28,1.28,1.28,1.28,100000,128000,-0.11,2
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,1.20,1.20,1.20,1.20,100000,120000,-0.07,2
108/12/31,---,---,---,---,0,0,---,0
109/01/02,1.10,1.16,1.10,1.16,229000,256180,+0.02,4
109/01/03,1.17,1.20,1.15,1.20,327000,383850,+0.04,4
109/01/06,1.16,1.21,1.16,1.21,185000,218950,+0.01,3
109/01/07,1.19,1.23,1.19,1.23,172000,208080,+0.02,2
109/01/08,1.31,1.38,1.31,1.38,535000,720350,+0.15,4
109/01/09,1.26,1.35,1.26,1.35,151000,193350,-0.03,3
