109/03/19,1.07,1.07,1.07,1.07,10000,10700,+0.31,1
109/03/20,---,---,---,---,0,0,---,0
109/03/23,1.10,1.10,1.10,1.10,10000,11000,+0.03,1
109/03/24,---,---,---,---,0,0,---,0
109/03/25,---,---,---,---,0,0,---,0
109/03/26,---,---,---,---,0,0,---,0
109/03/27,---,---,---,---,0,0,---,0
109/03/30,1.21,1.21,1.21,1.21,5000,6050,+0.11,1
109/03/31,1.13,1.17,1.13,1.17,20000,23150,-0.04,3
109/04/01,---,---,---,---,0,0,---,0
109/04/06,1.10,1.10,1.10,1.10,24000,26400,-0.05,2
109/04/07,---,---,---,---,0,0,---,0
109/04/08,1.04,1.04,0.97,0.97,18000,17940,-0.08,3
109/04/09,0.94,0.98,0.94,0.98,116000,111340,+0.01,7
109/04/10,0.98,0.98,0.97,0.98,104000,101160,0.00,4
109/04/13,0.95,0.97,0.95,0.97,28000,27000,-0.01,10
109/04/14,0.95,0.95,0.95,0.95,35000,33250,-0.02,4
109/04/15,0.94,0.94,0.91,0.91,84000,78180,-0.04,9
109/04/16,0.91,0.91,0.90,0.90,47000,42570,-0.01,2
109/04/17,0.89,0.89,0.89,0.89,50000,44500,-0.01,1
109/04/20,0.92,0.92,0.92,0.92,50000,46000,+0.03,1
109/04/21,0.91,0.94,0.91,0.94,688000,644200,+0.02,11
109/04/22,0.95,0.96,0.94,0.94,19000,18120,0.00,5
109/04/23,0.93,0.94,0.93,0.94,27000,25310,0.00,2
109/04/24,0.95,0.95,0.95,0.95,45000,42750,+0.01,3
109/04/27,0.93,0.93,0.91,0.91,48000,44000,-0.04,5
109/04/28,0.90,0.91,0.90,0.91,641000,576910,0.00,5
109/04/29,---,---,---,---,0,0,---,0
109/04/30,0.88,0.88,0.87,0.87,40000,34900,-0.03,4
109/05/04,0.88,0.88,0.88,0.88,7000,6160,+0.01,1
109/05/05,---,---,---,---,0,0,---,0
109/05/06,0.87,0.87,0.87,0.87,50000,43500,+0.01,2
109/05/07,0.86,0.87,0.86,0.86,300000,258200,-0.01,4
109/05/08,0.81,0.81,0.80,0.80,209000,169030,-0.06,8
109/05/11,0.80,0.80,0.79,0.80,133000,106200,0.00,5
109/05/12,0.79,0.80,0.79,0.80,293000,233350,0.00,6
109/05/13,0.79,0.81,0.79,0.79,395000,316400,-0.01,5
109/05/14,0.80,0.85,0.80,0.84,41000,34000,+0.05,6
109/05/15,0.86,0.86,0.85,0.86,182000,155080,+0.02,7
109/05/18,0.85,0.86,0.84,0.85,170000,144600,-0.01,6
109/05/19,0.81,0.83,0.81,0.81,142000,116290,-0.04,6
109/05/20,0.82,0.82,0.82,0.82,10000,8200,+0.01,1
109/05/21,0.80,0.80,0.80,0.80,5000,4000,-0.02,1
109/05/22,0.80,0.80,0.80,0.80,80000,64000,0.00,2
109/05/25,0.82,0.82,0.80,0.80,120000,97100,0.00,3
109/05/26,0.79,0.79,0.79,0.79,40000,31600,-0.01,1
109/05/27,0.79,0.79,0.79,0.79,40000,31600,0.00,1
109/05/28,0.77,0.80,0.77,0.79,402000,315580,0.00,3
109/05/29,---,---,---,---,0,0,---,0
109/06/01,---,---,---,---,0,0,---,0
109/06/02,0.73,0.74,0.72,0.72,800000,584000,-0.06,6
109/06/03,---,---,---,---,0,0,---,0
109/06/04,---,---,---,---,0,0,---,0
109/06/05,---,---,---,---,0,0,---,0
109/06/08,---,---,---,---,0,0,---,0
109/06/09,0.68,0.68,0.68,0.68,26000,17680,+0.06,1
109/06/10,0.66,0.67,0.66,0.66,56000,37060,-0.02,3
109/06/11,0.69,0.69,0.69,0.69,53000,36570,+0.03,2
109/06/12,0.74,0.74,0.73,0.73,33000,24290,+0.04,3
109/06/15,---,---,---,---,0,0,---,0
109/06/16,---,---,---,---,0,0,---,0
109/06/17,---,---,---,---,0,0,---,0
109/06/18,---,---,---,---,0,0,---,0
109/06/19,---,---,---,---,0,0,---,0
109/06/22,---,---,---,---,0,0,---,0
109/06/23,0.64,0.64,0.64,0.64,27000,17280,-0.01,1
109/06/24,0.62,0.62,0.61,0.61,27000,16670,-0.03,3
109/06/29,0.64,0.64,0.64,0.64,10000,6400,+0.03,1
109/06/30,---,---,---,---,0,0,---,0
109/07/01,---,---,---,---,0,0,---,0
109/07/02,---,---,---,---,0,0,---,0
109/07/03,---,---,---,---,0,0,---,0
109/07/06,---,---,---,---,0,0,---,0
109/07/07,0.53,0.55,0.53,0.55,41000,22350,+0.03,2
109/07/08,0.51,0.51,0.50,0.50,41000,20900,-0.05,6
109/07/09,0.47,0.47,0.46,0.46,40000,18600,-0.04,2
109/07/10,0.47,0.48,0.47,0.48,87000,40900,+0.02,29
109/07/13,0.44,0.46,0.44,0.46,35000,15700,-0.02,2
109/07/14,0.45,0.47,0.45,0.47,370000,173350,+0.01,38
109/07/15,0.44,0.47,0.44,0.47,335000,150850,0.00,50
109/07/16,0.44,0.45,0.44,0.45,335000,147600,-0.02,3
109/07/17,0.44,0.45,0.44,0.45,75000,33550,0.00,37
109/07/20,0.42,0.43,0.42,0.43,320000,136900,-0.02,21
109/07/21,---,---,---,---,0,0,---,0
109/07/22,---,---,---,---,0,0,---,0
109/07/23,---,---,---,---,0,0,---,0
109/07/24,---,---,---,---,0,0,---,0
109/07/27,0.43,0.43,0.43,0.43,20000,8600,-0.01,1
109/07/28,---,---,---,---,0,0,---,0
109/07/29,---,---,---,---,0,0,---,0
109/07/30,---,---,---,---,0,0,---,0
109/07/31,---,---,---,---,0,0,---,0
109/08/03,---,---,---,---,0,0,---,0
109/08/04,---,---,---,---,0,0,---,0
109/08/05,0.36,0.36,0.36,0.36,15000,5400,-0.03,1
109/08/06,---,---,---,---,0,0,---,0
109/08/07,0.34,0.34,0.34,0.34,15000,5100,-0.02,15
109/08/10,---,---,---,---,0,0,---,0
109/08/11,---,---,---,---,0,0,---,0
109/08/12,---,---,---,---,0,0,---,0
109/08/13,---,---,---,---,0,0,---,0
109/08/14,---,---,---,---,0,0,---,0
109/08/17,---,---,---,---,0,0,---,0
109/08/18,---,---,---,---,0,0,---,0
109/08/19,---,---,---,---,0,0,---,0
109/08/20,---,---,---,---,0,0,---,0
109/08/21,---,---,---,---,0,0,---,0
109/08/24,---,---,---,---,0,0,---,0
109/08/25,---,---,---,---,0,0,---,0
109/08/26,0.33,0.33,0.33,0.33,1000,330,0.00,1
109/08/27,---,---,---,---,0,0,---,0
109/08/28,---,---,---,---,0,0,---,0
109/08/31,---,---,---,---,0,0,---,0
109/09/01,---,---,---,---,0,0,---,0
109/09/02,---,---,---,---,0,0,---,0
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,---,---,---,---,0,0,---,0
109/09/08,---,---,---,---,0,0,---,0
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,---,---,---,---,0,0,---,0
109/09/15,---,---,---,---,0,0,---,0
109/09/16,---,---,---,---,0,0,---,0
109/09/17,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
109/09/18,---,---,---,---,0,0,---,0
