109/07/28,1.30,1.31,1.30,1.31,2000,2610,-0.09,2
109/07/29,1.16,1.18,1.06,1.06,6000,6690,-0.25,4
109/07/30,1.08,1.16,1.07,1.07,56000,64460,+0.01,3
109/07/31,1.05,1.19,1.04,1.19,150000,166770,+0.12,16
109/08/03,1.20,1.21,1.16,1.16,91000,108020,-0.03,14
109/08/04,1.14,1.33,1.12,1.33,267000,328270,+0.17,17
109/08/05,1.38,1.39,1.32,1.33,317000,428070,0.00,22
109/08/06,1.39,1.46,1.38,1.39,677000,949080,+0.06,24
109/08/07,1.41,1.41,1.28,1.28,696000,953210,-0.11,20
109/08/10,1.22,1.26,1.05,1.05,69000,72830,-0.23,3
109/08/11,0.99,0.99,0.90,0.90,115000,111350,-0.15,7
109/08/12,0.88,0.94,0.88,0.94,339000,317520,+0.04,5
109/08/13,0.94,0.94,0.89,0.89,321000,289230,-0.05,4
109/08/14,0.80,0.92,0.80,0.92,192000,168320,+0.03,8
109/08/17,0.93,0.93,0.90,0.91,193000,176840,-0.01,12
109/08/18,0.81,0.81,0.79,0.79,74000,59820,-0.12,2
109/08/19,0.73,0.73,0.70,0.70,78000,56790,-0.09,3
109/08/20,0.55,0.57,0.50,0.50,38000,20640,-0.20,3
109/08/21,0.53,0.56,0.53,0.56,152000,85060,+0.06,2
109/08/24,0.57,0.60,0.54,0.54,203000,118960,-0.02,7
109/08/25,0.57,0.59,0.56,0.59,317000,185730,+0.05,7
109/08/26,0.69,0.70,0.67,0.67,254000,170780,+0.08,4
109/08/27,0.59,0.59,0.57,0.57,24000,13960,-0.10,2
109/08/28,0.54,0.57,0.54,0.57,277000,157470,0.00,2
109/08/31,0.60,0.60,0.58,0.60,263000,153500,+0.03,8
109/09/01,0.56,0.56,0.56,0.56,1000,560,-0.04,1
109/09/02,0.55,0.55,0.55,0.55,1000,550,-0.01,1
109/09/03,---,---,---,---,0,0,---,0
109/09/04,---,---,---,---,0,0,---,0
109/09/07,0.59,0.68,0.59,0.68,316000,194240,+0.16,4
109/09/08,0.59,0.59,0.55,0.55,316000,182040,-0.13,7
109/09/09,0.50,0.57,0.50,0.57,56000,28510,+0.02,3
109/09/10,0.62,0.62,0.59,0.59,51000,31380,+0.02,2
109/09/11,0.50,0.50,0.50,0.50,5000,2500,-0.09,1
109/09/14,0.57,0.57,0.57,0.57,150000,85500,+0.07,1
109/09/15,0.60,0.60,0.60,0.60,150000,90000,+0.03,1
109/09/16,0.60,0.60,0.60,0.60,172000,103200,0.00,2
109/09/17,0.56,0.56,0.55,0.55,172000,94700,-0.05,3
109/09/18,---,---,---,---,0,0,---,0
109/09/21,---,---,---,---,0,0,---,0
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,---,---,---,---,0,0,---,0
109/09/28,---,---,---,---,0,0,---,0
109/09/29,---,---,---,---,0,0,---,0
109/09/30,---,---,---,---,0,0,---,0
109/10/05,---,---,---,---,0,0,---,0
109/10/06,---,---,---,---,0,0,---,0
109/10/07,---,---,---,---,0,0,---,0
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,---,---,---,---,0,0,---,0
109/10/14,---,---,---,---,0,0,---,0
109/10/15,---,---,---,---,0,0,---,0
109/10/16,---,---,---,---,0,0,---,0
