108/12/03,1.67,1.67,1.67,1.67,10000,16700,+0.17,1
108/12/04,---,---,---,---,0,0,---,0
108/12/05,1.60,1.60,1.60,1.60,10000,16000,-0.02,1
108/12/06,1.60,1.60,1.60,1.60,10000,16000,0.00,1
108/12/09,---,---,---,---,0,0,---,0
108/12/10,1.58,1.58,1.58,1.58,25000,39500,-0.02,2
108/12/11,1.54,1.54,1.54,1.54,15000,23100,-0.04,1
108/12/12,1.58,1.58,1.58,1.58,27000,42660,+0.04,1
108/12/13,1.54,1.54,1.54,1.54,27000,41580,-0.04,1
108/12/16,---,---,---,---,0,0,---,0
108/12/17,1.55,1.55,1.55,1.55,27000,41850,0.00,1
108/12/18,1.52,1.52,1.52,1.52,27000,41040,-0.03,1
108/12/19,1.52,1.52,1.52,1.52,5000,7600,0.00,1
108/12/20,1.40,1.43,1.40,1.43,34000,48470,-0.09,2
108/12/23,1.43,1.44,1.43,1.44,34000,48670,+0.01,2
108/12/24,---,---,---,---,0,0,---,0
108/12/25,1.39,1.39,1.36,1.36,70000,97150,-0.04,2
108/12/26,1.31,1.31,1.31,1.31,65000,85150,-0.05,1
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,1.38,1.38,1.38,1.38,30000,41400,+0.04,1
109/01/02,1.34,1.34,1.34,1.34,30000,40200,-0.04,1
109/01/03,---,---,---,---,0,0,---,0
109/01/06,1.39,1.39,1.39,1.39,30000,41700,+0.03,2
109/01/07,1.38,1.38,1.38,1.38,30000,41400,-0.01,1
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,1.33,1.34,1.33,1.34,27000,36130,-0.05,2
109/01/15,1.30,1.30,1.30,1.30,22000,28600,-0.04,1
109/01/16,---,---,---,---,0,0,---,0
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,1.62,1.62,1.62,1.62,1000,1620,+0.26,1
109/01/31,1.69,1.69,1.69,1.69,53000,89570,+0.07,1
109/02/03,2.05,2.05,2.03,2.03,54000,110680,+0.34,2
109/02/04,1.84,1.84,1.84,1.84,1000,1840,-0.19,1
109/02/05,1.82,1.82,1.82,1.82,1000,1820,-0.02,1
109/02/06,1.71,1.71,1.71,1.71,2000,3420,-0.11,2
109/02/07,1.64,1.70,1.64,1.70,2000,3340,-0.01,2
109/02/10,1.72,1.72,1.71,1.71,3000,5150,+0.01,2
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,---,---,---,---,0,0,---,0
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,---,---,---,---,0,0,---,0
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,1.65,1.65,1.65,1.65,10000,16500,+0.05,1
109/02/25,1.73,1.73,1.73,1.73,10000,17300,+0.08,1
109/02/26,1.70,1.70,1.70,1.70,30000,51000,-0.03,1
109/02/27,1.83,1.83,1.83,1.83,10000,18300,+0.13,1
109/03/02,1.83,1.88,1.83,1.86,60000,110750,+0.03,5
109/03/03,1.77,1.77,1.77,1.77,15000,26550,-0.09,2
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,1.81,1.82,1.81,1.82,102000,185620,+0.09,2
109/03/10,1.93,1.94,1.93,1.94,102000,197860,+0.12,2
109/03/11,2.05,2.05,2.05,2.05,5000,10250,+0.11,1
109/03/12,2.49,2.49,2.49,2.49,5000,12450,+0.44,1
109/03/13,---,---,---,---,0,0,---,0
109/03/16,3.11,3.11,3.11,3.11,10000,31100,+0.18,1
109/03/17,3.63,3.63,3.63,3.63,10000,36300,+0.52,1
109/03/18,---,---,---,---,0,0,---,0
109/03/19,---,---,---,---,0,0,---,0
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
109/03/25,4.74,4.74,4.74,4.74,1000,4740,-0.21,1
109/03/26,4.44,4.44,4.38,4.38,2000,8820,-0.36,2
109/03/27,---,---,---,---,0,0,---,0
109/03/30,4.71,4.71,4.71,4.71,1000,4710,+0.32,1
109/03/31,---,---,---,---,0,0,---,0
109/04/01,---,---,---,---,0,0,---,0
109/04/06,---,---,---,---,0,0,---,0
109/04/07,---,---,---,---,0,0,---,0
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,---,---,---,---,0,0,---,0
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,---,---,---,---,0,0,---,0
109/04/23,---,---,---,---,0,0,---,0
109/04/24,---,---,---,---,0,0,---,0
109/04/27,---,---,---,---,0,0,---,0
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
109/05/04,---,---,---,---,0,0,---,0
109/05/05,---,---,---,---,0,0,---,0
109/05/06,---,---,---,---,0,0,---,0
109/05/07,---,---,---,---,0,0,---,0
109/05/08,---,---,---,---,0,0,---,0
109/05/11,---,---,---,---,0,0,---,0
109/05/12,3.17,3.17,3.17,3.17,5000,15850,-0.81,1
109/05/13,2.29,2.29,2.29,2.29,1000,2290,-0.88,1
109/05/14,1.46,1.46,1.38,1.38,129000,178500,-0.91,12
109/05/15,1.21,1.56,1.21,1.56,115000,155940,+0.18,9
109/05/18,1.89,1.99,1.57,1.92,143000,250620,+0.36,17
109/05/19,1.80,1.83,1.80,1.83,70000,127800,-0.09,8
109/05/20,1.73,1.73,1.45,1.60,5000,8070,-0.23,4
109/05/21,1.57,1.57,1.57,1.57,1000,1570,-0.03,1
109/05/22,---,---,---,---,0,0,---,0
109/05/25,1.35,1.35,1.35,1.35,1000,1350,-0.22,1
109/05/26,---,---,---,---,0,0,---,0
109/05/27,1.09,1.09,1.09,1.09,5000,5450,-0.08,1
109/05/28,---,---,---,---,0,0,---,0
109/05/29,1.16,1.27,1.16,1.19,21000,24790,+0.14,4
109/06/01,1.09,1.09,1.09,1.09,10000,10900,-0.10,1
109/06/02,---,---,---,---,0,0,---,0
109/06/03,---,---,---,---,0,0,---,0
109/06/04,0.90,0.94,0.88,0.94,31000,28290,-0.04,5
