108/10/21,1.64,1.64,1.64,1.64,6000,9840,+0.22,1
108/10/22,1.74,1.74,1.68,1.68,92000,156440,+0.04,6
108/10/23,1.44,1.45,1.42,1.42,44000,63460,-0.26,3
108/10/24,1.47,1.47,1.47,1.47,12000,17640,+0.05,1
108/10/25,---,---,---,---,0,0,---,0
108/10/28,1.62,1.62,1.62,1.62,10000,16200,+0.16,1
108/10/29,---,---,---,---,0,0,---,0
108/10/30,1.62,1.63,1.62,1.63,21000,34220,-0.08,2
108/10/31,1.46,1.46,1.46,1.46,10000,14600,-0.17,1
108/11/01,1.48,1.48,1.48,1.48,16000,23680,+0.02,2
108/11/04,1.52,1.52,1.52,1.52,1000,1520,+0.04,1
108/11/05,1.65,1.71,1.65,1.71,222000,372560,+0.19,4
108/11/06,1.75,1.76,1.68,1.71,433000,741930,0.00,7
108/11/07,1.59,1.59,1.55,1.55,54000,85310,-0.16,3
108/11/08,1.33,1.41,1.33,1.41,9000,12290,-0.14,2
108/11/11,1.15,1.15,1.02,1.02,125000,143620,-0.39,2
108/11/12,1.09,1.11,1.09,1.11,5000,5530,+0.09,2
108/11/13,---,---,---,---,0,0,---,0
108/11/14,1.03,1.03,1.03,1.03,1000,1030,-0.08,1
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,---,---,---,---,0,0,---,0
108/11/20,---,---,---,---,0,0,---,0
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,0.91,0.91,0.91,0.91,5000,4550,+0.03,1
108/11/26,0.94,0.94,0.94,0.94,5000,4700,+0.03,1
108/11/27,---,---,---,---,0,0,---,0
108/11/28,---,---,---,---,0,0,---,0
108/11/29,---,---,---,---,0,0,---,0
108/12/02,---,---,---,---,0,0,---,0
108/12/03,---,---,---,---,0,0,---,0
108/12/04,1.00,1.01,1.00,1.01,27000,27220,+0.11,2
108/12/05,1.14,1.14,1.14,1.14,4000,4560,+0.13,1
108/12/06,1.11,1.11,1.11,1.11,18000,19980,-0.03,1
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,1.38,1.38,1.38,1.38,2000,2760,+0.14,1
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,1.32,1.32,1.32,1.32,20000,26400,+0.07,1
108/12/23,1.23,1.23,1.23,1.23,20000,24600,-0.09,1
108/12/24,---,---,---,---,0,0,---,0
108/12/25,1.50,1.50,1.50,1.50,22000,33000,+0.21,3
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,---,---,---,---,0,0,---,0
109/01/03,1.79,1.79,1.50,1.50,49000,84610,-0.09,4
109/01/06,1.41,1.41,1.38,1.38,39000,54840,-0.12,2
109/01/07,1.28,1.28,1.28,1.28,10000,12800,-0.10,1
109/01/08,1.11,1.11,1.11,1.11,5000,5550,-0.17,1
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,1.46,1.46,1.46,1.46,5000,7300,+0.26,1
109/01/14,---,---,---,---,0,0,---,0
109/01/15,1.89,2.01,1.89,2.01,50000,96650,+0.32,4
109/01/16,1.79,1.79,1.79,1.79,35000,62650,-0.22,2
109/01/17,---,---,---,---,0,0,---,0
109/01/20,---,---,---,---,0,0,---,0
109/01/30,1.31,1.31,1.28,1.28,99000,127320,-0.63,3
109/01/31,1.36,1.39,1.32,1.39,204000,275120,+0.11,4
109/02/03,1.21,1.52,1.21,1.52,246000,334560,+0.13,10
109/02/04,1.70,1.97,1.69,1.97,325000,566120,+0.45,12
109/02/05,2.03,2.14,1.85,1.85,216000,428090,-0.12,20
109/02/06,2.00,2.00,1.88,1.88,111000,210500,+0.03,4
109/02/07,1.75,1.75,1.72,1.72,36000,62700,-0.16,4
109/02/10,1.49,1.58,1.49,1.58,25000,38150,-0.14,2
109/02/11,1.68,1.68,1.68,1.68,24000,40320,+0.10,2
109/02/12,1.76,1.85,1.76,1.81,121000,217540,+0.13,4
109/02/13,1.88,1.88,1.80,1.80,30000,55520,-0.01,3
109/02/14,1.84,2.20,1.84,2.20,186000,364730,+0.40,20
109/02/17,2.13,2.45,2.03,2.42,184000,400850,+0.22,25
109/02/18,2.31,2.33,1.99,1.99,67000,145620,-0.43,7
109/02/19,1.99,2.35,1.99,2.34,91000,196920,+0.35,11
109/02/20,2.39,2.39,2.35,2.35,51000,120640,+0.01,12
109/02/21,2.37,2.43,2.37,2.43,8000,19260,+0.08,2
109/02/24,2.37,2.37,2.37,2.37,10000,23700,-0.06,1
109/02/25,2.10,2.25,2.10,2.25,29000,62900,-0.12,4
109/02/26,1.65,1.65,1.65,1.65,3000,4950,-0.60,1
109/02/27,---,---,---,---,0,0,---,0
109/03/02,1.29,1.36,1.29,1.36,26000,34300,+0.07,4
