103/07/31,15.10,15.10,14.40,14.50,37000,542400,-0.50,26
103/08/01,14.10,14.50,14.00,14.50,17000,240500,,10
103/08/04,14.40,14.40,14.30,14.40,26000,373200,-0.10,9
103/08/05,14.30,14.30,14.10,14.10,27000,384500,-0.30,9
103/08/06,14.00,14.00,13.70,14.00,33000,460200,-0.10,18
103/08/07,14.00,14.30,14.00,14.30,6000,85400,0.30,4
103/08/08,14.10,14.10,14.10,14.10,3000,42300,-0.20,2
103/08/11,14.30,14.40,14.30,14.40,4000,57400,0.30,3
103/08/12,14.40,14.40,14.20,14.30,7000,100000,-0.10,4
103/08/13,14.30,14.50,14.30,14.50,15000,216200,0.20,7
103/08/14,14.50,14.50,14.50,14.50,3000,43500,,2
103/08/15,14.50,14.50,14.50,14.50,2000,29000,,2
103/08/18,14.40,14.40,14.20,14.30,6000,85700,-0.20,4
103/08/19,14.50,14.60,14.50,14.60,5000,72700,0.30,3
103/08/20,14.70,15.00,14.60,15.00,2474000,36636900,0.40,67
103/08/21,15.20,15.40,15.00,15.40,2470000,37623600,0.40,54
103/08/22,15.40,15.70,15.30,15.60,18000,277900,0.20,7
103/08/25,15.80,15.80,15.60,15.60,19000,300000,,2
103/08/26,15.50,15.50,15.40,15.40,16000,247800,-0.20,6
103/08/27,15.60,15.80,15.50,15.70,20000,314600,0.30,10
103/08/28,15.80,15.80,15.70,15.80,10000,157800,0.10,4
103/08/29,15.80,16.10,15.80,16.00,45000,717000,0.20,11
103/09/01,16.00,16.00,15.90,15.90,56000,892300,-0.10,9
103/09/02,15.70,15.70,15.60,15.60,12000,188300,-0.30,3
103/09/03,15.60,15.70,15.60,15.60,11000,171800,,4
103/09/04,15.50,15.60,15.50,15.50,8000,124400,-0.10,4
103/09/05,15.60,15.70,15.60,15.70,5000,78200,0.20,3
103/09/09,15.70,15.70,15.70,15.70,3000,47100,,1
103/09/10,15.50,15.50,15.50,15.50,2000,31000,-0.20,1
103/09/11,15.40,15.40,15.30,15.30,7000,107400,-0.20,4
103/09/12,15.20,15.20,15.20,15.20,21000,319200,-0.10,3
103/09/15,15.10,15.10,15.10,15.10,12000,181200,-0.10,2
103/09/16,15.00,15.00,14.80,14.80,10000,149400,-0.30,6
103/09/17,15.10,15.10,15.10,15.10,1000,15100,0.30,1
103/09/18,15.40,15.40,15.40,15.40,1000,15400,0.30,1
103/09/19,--,--,--,--,0,0,,0
103/09/22,14.70,14.70,14.60,14.60,4000,58600,X,3
103/09/23,--,--,--,--,0,0,,0
103/09/24,14.60,14.60,14.40,14.40,4000,57800,X,2
103/09/25,14.10,14.10,14.00,14.10,5000,70200,-0.30,4
103/09/26,13.50,13.80,13.50,13.70,12000,163800,-0.40,8
103/09/29,13.60,13.60,13.60,13.60,2000,27200,-0.10,1
103/09/30,13.50,13.50,13.00,13.10,28000,365500,-0.50,15
103/10/01,13.20,13.30,13.10,13.10,10000,131900,,5
103/10/02,13.00,13.10,13.00,13.10,10000,130600,,3
