108/10/01,2.69,2.69,2.64,2.64,35000,93900,-0.44,2
108/10/02,2.63,2.65,2.55,2.55,43000,113160,-0.09,5
108/10/03,2.62,2.62,2.54,2.54,33000,86060,-0.01,2
108/10/04,---,---,---,---,0,0,---,0
108/10/07,2.36,2.36,2.34,2.34,83000,194470,-0.05,6
108/10/08,2.33,2.47,2.33,2.47,238000,573740,+0.13,9
108/10/09,2.51,2.51,2.34,2.34,240000,584760,-0.13,5
108/10/14,2.00,2.00,1.88,1.88,20000,38250,-0.46,3
108/10/15,1.76,1.78,1.61,1.77,29000,50990,-0.11,5
108/10/16,1.62,1.67,1.62,1.67,9000,14680,-0.10,2
108/10/17,1.76,1.76,1.76,1.76,10000,17600,+0.09,1
108/10/18,---,---,---,---,0,0,---,0
108/10/21,1.54,1.54,1.46,1.46,20000,30000,-0.20,2
108/10/22,1.51,1.51,1.51,1.51,20000,30200,+0.05,1
108/10/23,1.65,1.67,1.65,1.67,124000,205800,+0.16,2
108/10/24,1.65,1.65,1.64,1.64,124000,204000,-0.03,2
108/10/25,---,---,---,---,0,0,---,0
108/10/28,---,---,---,---,0,0,---,0
108/10/29,---,---,---,---,0,0,---,0
108/10/30,---,---,---,---,0,0,---,0
108/10/31,---,---,---,---,0,0,---,0
108/11/01,---,---,---,---,0,0,---,0
108/11/04,---,---,---,---,0,0,---,0
108/11/05,---,---,---,---,0,0,---,0
108/11/06,1.31,1.31,1.31,1.31,73000,95630,+0.03,1
108/11/07,1.32,1.32,1.32,1.32,73000,96360,+0.01,2
108/11/08,1.48,1.48,1.48,1.48,10000,14800,+0.16,1
108/11/11,1.55,1.55,1.55,1.55,10000,15500,+0.07,1
108/11/12,---,---,---,---,0,0,---,0
108/11/13,---,---,---,---,0,0,---,0
108/11/14,---,---,---,---,0,0,---,0
108/11/15,---,---,---,---,0,0,---,0
108/11/18,---,---,---,---,0,0,---,0
108/11/19,1.67,1.73,1.67,1.73,106000,181040,+0.09,3
108/11/20,1.69,1.69,1.69,1.69,67000,113230,-0.04,2
108/11/21,---,---,---,---,0,0,---,0
108/11/22,---,---,---,---,0,0,---,0
108/11/25,---,---,---,---,0,0,---,0
108/11/26,---,---,---,---,0,0,---,0
108/11/27,1.61,1.61,1.61,1.61,39000,62790,-0.03,1
108/11/28,---,---,---,---,0,0,---,0
108/11/29,1.71,1.71,1.71,1.71,58000,99180,+0.07,1
108/12/02,1.70,1.70,1.70,1.70,58000,98600,-0.01,1
108/12/03,---,---,---,---,0,0,---,0
108/12/04,---,---,---,---,0,0,---,0
108/12/05,---,---,---,---,0,0,---,0
108/12/06,---,---,---,---,0,0,---,0
108/12/09,---,---,---,---,0,0,---,0
108/12/10,---,---,---,---,0,0,---,0
108/12/11,---,---,---,---,0,0,---,0
108/12/12,---,---,---,---,0,0,---,0
108/12/13,---,---,---,---,0,0,---,0
108/12/16,---,---,---,---,0,0,---,0
108/12/17,---,---,---,---,0,0,---,0
108/12/18,---,---,---,---,0,0,---,0
108/12/19,---,---,---,---,0,0,---,0
108/12/20,0.94,0.94,0.94,0.94,150000,141000,0.00,2
108/12/23,0.90,0.90,0.90,0.90,150000,135000,-0.04,2
108/12/24,---,---,---,---,0,0,---,0
108/12/25,---,---,---,---,0,0,---,0
108/12/26,---,---,---,---,0,0,---,0
108/12/27,---,---,---,---,0,0,---,0
108/12/30,---,---,---,---,0,0,---,0
108/12/31,---,---,---,---,0,0,---,0
109/01/02,---,---,---,---,0,0,---,0
109/01/03,---,---,---,---,0,0,---,0
109/01/06,---,---,---,---,0,0,---,0
109/01/07,0.71,0.73,0.71,0.73,130000,94300,+0.08,2
109/01/08,0.79,0.79,0.78,0.78,130000,102400,+0.05,2
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,---,---,---,---,0,0,---,0
109/01/16,---,---,---,---,0,0,---,0
109/01/17,0.26,0.26,0.26,0.26,10000,2600,-0.04,1
109/01/20,---,---,---,---,0,0,---,0
109/01/30,---,---,---,---,0,0,---,0
109/01/31,---,---,---,---,0,0,---,0
109/02/03,---,---,---,---,0,0,---,0
109/02/04,---,---,---,---,0,0,---,0
109/02/05,---,---,---,---,0,0,---,0
109/02/06,---,---,---,---,0,0,---,0
109/02/07,---,---,---,---,0,0,---,0
109/02/10,---,---,---,---,0,0,---,0
109/02/11,---,---,---,---,0,0,---,0
109/02/12,---,---,---,---,0,0,---,0
109/02/13,0.12,0.12,0.12,0.12,10000,1200,-0.02,1
109/02/14,---,---,---,---,0,0,---,0
109/02/17,---,---,---,---,0,0,---,0
109/02/18,0.07,0.07,0.07,0.07,10000,700,0.00,1
109/02/19,---,---,---,---,0,0,---,0
109/02/20,---,---,---,---,0,0,---,0
109/02/21,---,---,---,---,0,0,---,0
109/02/24,---,---,---,---,0,0,---,0
109/02/25,---,---,---,---,0,0,---,0
109/02/26,---,---,---,---,0,0,---,0
109/02/27,---,---,---,---,0,0,---,0
109/03/02,---,---,---,---,0,0,---,0
109/03/03,---,---,---,---,0,0,---,0
109/03/04,---,---,---,---,0,0,---,0
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,---,---,---,---,0,0,---,0
109/03/10,---,---,---,---,0,0,---,0
