108/10/23,1.53,1.60,1.52,1.60,646000,1014580,+0.26,31
108/10/24,1.52,1.62,1.51,1.62,656000,992770,+0.02,4
108/10/25,---,---,---,---,0,0,---,0
108/10/28,1.59,1.59,1.59,1.59,10000,15900,-0.03,1
108/10/29,1.69,1.70,1.61,1.61,125000,211850,+0.02,3
108/10/30,1.60,1.63,1.55,1.63,135000,214650,+0.02,11
108/10/31,1.63,1.63,1.47,1.47,40000,63000,-0.16,3
108/11/01,1.48,1.55,1.48,1.55,120000,181400,+0.08,3
108/11/04,1.61,1.61,1.54,1.57,140000,219950,+0.02,4
108/11/05,1.60,1.64,1.58,1.58,166000,269600,+0.01,5
108/11/06,1.54,1.54,1.52,1.53,131000,200430,-0.05,5
108/11/07,1.56,1.60,1.55,1.55,202000,318220,+0.02,9
108/11/08,1.65,1.65,1.46,1.47,238000,376900,-0.08,23
108/11/11,1.42,1.42,1.38,1.38,130000,183800,-0.09,3
108/11/12,1.39,1.39,1.27,1.28,230000,307350,-0.10,8
108/11/13,1.31,1.37,1.31,1.37,208000,281120,+0.09,4
108/11/14,1.32,1.32,1.28,1.28,140000,181800,-0.09,11
108/11/15,1.23,1.23,1.22,1.22,48000,58800,-0.06,2
108/11/18,---,---,---,---,0,0,---,0
108/11/19,1.09,1.09,1.09,1.09,52000,56680,-0.09,1
108/11/20,1.16,1.20,1.16,1.20,72000,84320,+0.11,2
108/11/21,---,---,---,---,0,0,---,0
108/11/22,1.19,1.19,1.15,1.15,42000,49900,-0.05,2
108/11/25,1.14,1.14,1.14,1.14,2000,2280,-0.01,1
108/11/26,1.14,1.14,1.14,1.14,10000,11400,0.00,1
108/11/27,---,---,---,---,0,0,---,0
108/11/28,1.21,1.29,1.21,1.28,276000,344720,+0.12,11
108/11/29,1.30,1.31,1.20,1.20,292000,371900,-0.08,33
108/12/02,1.19,1.19,1.14,1.17,52000,61170,-0.03,4
108/12/03,1.16,1.16,1.16,1.16,20000,23200,-0.01,1
108/12/04,1.09,1.09,1.09,1.09,13000,14170,-0.07,1
108/12/05,1.10,1.12,1.08,1.12,257000,281940,+0.03,8
108/12/06,1.16,1.16,1.12,1.13,338000,384770,+0.01,12
108/12/09,1.09,1.09,1.09,1.09,100000,109000,-0.04,1
108/12/10,1.17,1.28,1.17,1.22,195000,243500,+0.13,7
108/12/11,1.17,1.26,1.17,1.24,191000,233700,+0.02,14
108/12/12,1.22,1.22,1.15,1.15,32000,38360,-0.09,5
108/12/13,1.09,1.12,1.09,1.12,30000,33300,-0.03,2
108/12/16,1.15,1.19,1.15,1.19,15000,17450,+0.07,2
108/12/17,1.18,1.18,1.15,1.15,15000,17400,-0.04,2
108/12/18,1.16,1.22,1.16,1.22,226000,264220,+0.07,6
108/12/19,1.28,1.42,1.28,1.41,503000,676680,+0.19,32
108/12/20,1.48,1.50,1.37,1.40,321000,462490,-0.01,26
108/12/23,1.41,1.56,1.36,1.36,181000,253630,-0.04,11
108/12/24,1.35,1.35,1.33,1.33,94000,126670,-0.03,5
108/12/25,1.31,1.32,1.31,1.32,21000,27610,-0.01,3
108/12/26,1.41,1.45,1.40,1.42,448000,632950,+0.10,17
108/12/27,1.38,1.38,1.33,1.36,421000,565820,-0.06,12
108/12/30,1.41,1.43,1.41,1.43,107000,152270,+0.07,6
108/12/31,1.43,1.44,1.41,1.41,71000,100900,-0.02,6
109/01/02,1.43,1.43,1.43,1.43,10000,14300,+0.02,1
109/01/03,1.35,1.40,1.35,1.40,21000,28400,-0.03,2
109/01/06,---,---,---,---,0,0,---,0
109/01/07,1.42,1.47,1.39,1.47,177000,252620,+0.09,6
109/01/08,1.38,1.38,1.36,1.38,170000,232400,-0.09,9
109/01/09,1.40,1.40,1.38,1.38,87000,120450,0.00,5
109/01/10,1.41,1.41,1.41,1.41,50000,70500,+0.03,1
109/01/13,---,---,---,---,0,0,---,0
109/01/14,1.34,1.42,1.34,1.42,352000,482720,+0.07,6
109/01/15,1.43,1.63,1.40,1.63,386000,578470,+0.21,21
109/01/16,1.64,1.86,1.64,1.86,118000,201160,+0.23,26
109/01/17,1.87,2.10,1.80,1.84,193000,365980,-0.02,30
109/01/20,1.99,2.29,1.94,2.29,107000,225580,+0.45,26
109/01/30,1.78,1.78,1.78,1.78,1000,1780,-0.51,1
109/01/31,1.74,1.79,1.39,1.45,81000,124540,-0.33,12
109/02/03,1.24,1.34,1.24,1.34,105000,140200,-0.11,2
109/02/04,1.39,1.51,1.39,1.51,100000,146600,+0.17,10
109/02/05,1.30,1.30,1.30,1.30,1000,1300,-0.21,1
109/02/06,1.37,1.52,1.37,1.52,280000,406600,+0.22,10
109/02/07,1.39,1.40,1.29,1.29,279000,383890,-0.23,16
109/02/10,1.14,1.14,1.13,1.13,13000,14740,-0.16,2
109/02/11,1.06,1.07,1.06,1.07,16000,17060,-0.06,2
109/02/12,1.08,1.24,1.08,1.15,703000,824610,+0.08,33
109/02/13,1.14,1.17,1.10,1.10,842000,948220,-0.05,22
109/02/14,1.07,1.11,1.07,1.11,232000,253220,+0.01,8
109/02/17,1.01,1.01,0.93,0.93,241000,237130,-0.18,9
109/02/18,0.94,1.10,0.94,1.10,267000,269300,+0.17,11
109/02/19,1.08,1.17,1.06,1.17,265000,289030,+0.07,16
109/02/20,1.17,1.17,1.10,1.10,145000,165890,-0.07,7
109/02/21,1.11,1.16,1.11,1.16,245000,276650,+0.06,5
109/02/24,1.10,1.16,1.09,1.15,212000,243900,-0.01,6
109/02/25,1.08,1.08,1.08,1.08,120000,129600,-0.07,3
109/02/26,1.07,1.08,1.04,1.04,122000,130920,-0.04,6
109/02/27,0.76,0.76,0.76,0.76,2000,1520,-0.28,1
109/03/02,0.64,0.73,0.63,0.71,119000,76890,-0.05,6
109/03/03,0.79,0.82,0.76,0.79,155000,118860,+0.08,6
109/03/04,0.80,0.80,0.74,0.75,174000,132470,-0.04,6
109/03/05,0.82,0.86,0.79,0.86,139000,115910,+0.11,7
109/03/06,0.74,0.74,0.73,0.73,30000,22170,-0.13,2
109/03/09,0.68,0.68,0.64,0.64,6000,4000,-0.09,2
109/03/10,0.52,0.73,0.52,0.73,224000,149460,+0.09,9
109/03/11,0.72,0.72,0.63,0.63,190000,135060,-0.10,7
109/03/12,0.56,0.57,0.46,0.46,114000,53540,-0.17,7
109/03/13,0.27,0.30,0.27,0.30,164000,47300,-0.16,6
109/03/16,0.29,0.35,0.24,0.24,70000,20600,-0.06,5
109/03/17,0.16,0.22,0.16,0.21,59000,10530,-0.03,11
109/03/18,0.21,0.21,0.21,0.21,10000,2100,0.00,1
109/03/19,0.09,0.16,0.09,0.16,77000,7000,-0.05,2
109/03/20,---,---,---,---,0,0,---,0
109/03/23,---,---,---,---,0,0,---,0
109/03/24,---,---,---,---,0,0,---,0
