109/01/20,0.75,0.75,0.75,0.75,9000,6750,-0.19,1
109/01/30,0.43,0.43,0.43,0.43,4000,1720,-0.32,1
109/01/31,0.47,0.48,0.47,0.48,8000,3810,+0.05,2
109/02/03,0.38,0.44,0.38,0.44,24000,9360,-0.04,3
109/02/04,0.46,0.57,0.46,0.57,34000,16850,+0.13,3
109/02/05,0.55,0.63,0.53,0.57,124000,74010,0.00,14
109/02/06,0.64,0.65,0.57,0.57,163000,101500,0.00,20
109/02/07,0.58,0.58,0.56,0.56,41000,23580,-0.01,2
109/02/10,0.53,0.54,0.48,0.48,115000,57950,-0.08,3
109/02/11,0.51,0.51,0.51,0.51,105000,53550,+0.03,2
109/02/12,0.54,0.64,0.54,0.63,164000,100540,+0.12,18
109/02/13,0.57,0.58,0.55,0.56,144000,82550,-0.07,18
109/02/14,0.56,0.65,0.56,0.64,171000,104760,+0.08,14
109/02/17,0.65,1.01,0.65,0.89,558000,448730,+0.25,51
109/02/18,0.90,1.00,0.78,0.78,511000,460740,-0.11,42
109/02/19,0.83,1.03,0.83,1.03,309000,283810,+0.25,36
109/02/20,1.01,1.07,0.95,1.05,368000,375360,+0.02,36
109/02/21,0.99,1.01,0.92,1.00,319000,311280,-0.05,24
109/02/24,0.97,0.97,0.82,0.82,246000,223410,-0.18,15
109/02/25,0.73,0.81,0.73,0.80,150000,114080,-0.02,5
109/02/26,0.76,0.79,0.62,0.62,482000,348220,-0.18,21
109/02/27,0.68,0.68,0.53,0.53,279000,158920,-0.09,15
109/03/02,0.44,0.61,0.44,0.60,409000,221130,+0.07,29
109/03/03,0.71,0.71,0.58,0.58,221000,144760,-0.02,22
109/03/04,0.51,0.51,0.45,0.47,58000,28300,-0.11,5
109/03/05,0.54,0.63,0.54,0.62,361000,212550,+0.15,26
109/03/06,0.55,0.55,0.48,0.50,138000,71410,-0.12,23
109/03/09,0.40,0.40,0.34,0.34,147000,51120,-0.16,4
