109/09/07,1.44,1.44,1.44,1.44,13000,18720,-0.23,1
109/09/08,1.46,1.46,1.46,1.46,13000,18980,+0.02,1
109/09/09,---,---,---,---,0,0,---,0
109/09/10,---,---,---,---,0,0,---,0
109/09/11,---,---,---,---,0,0,---,0
109/09/14,1.00,1.07,1.00,1.07,11000,11700,+0.13,2
109/09/15,1.08,1.19,1.08,1.19,58000,67460,+0.12,6
109/09/16,1.09,1.09,1.03,1.03,45000,48290,-0.16,4
109/09/17,---,---,---,---,0,0,---,0
109/09/18,0.90,0.90,0.90,0.90,1000,900,-0.03,1
109/09/21,0.90,0.90,0.90,0.90,1000,900,0.00,1
109/09/22,---,---,---,---,0,0,---,0
109/09/23,---,---,---,---,0,0,---,0
109/09/24,---,---,---,---,0,0,---,0
109/09/25,0.67,0.67,0.67,0.67,4000,2680,-0.05,1
109/09/28,0.63,0.68,0.63,0.68,484000,309920,+0.01,3
109/09/29,---,---,---,---,0,0,---,0
109/09/30,0.76,0.79,0.76,0.79,281000,215590,+0.11,3
109/10/05,0.80,0.82,0.77,0.77,181000,142850,-0.02,7
109/10/06,---,---,---,---,0,0,---,0
109/10/07,0.74,0.74,0.73,0.73,780000,575200,-0.03,5
109/10/08,---,---,---,---,0,0,---,0
109/10/12,---,---,---,---,0,0,---,0
109/10/13,0.71,0.71,0.71,0.71,51000,36210,+0.05,1
109/10/14,0.70,0.86,0.70,0.86,91000,68700,+0.15,3
109/10/15,1.07,1.07,0.94,0.94,44000,46680,+0.08,4
109/10/16,0.91,0.91,0.91,0.91,38000,34580,-0.03,3
109/10/19,0.90,0.92,0.90,0.92,36000,32920,+0.01,2
109/10/20,---,---,---,---,0,0,---,0
109/10/21,---,---,---,---,0,0,---,0
109/10/22,---,---,---,---,0,0,---,0
109/10/23,0.98,0.98,0.97,0.98,328000,321430,+0.08,4
109/10/26,0.98,1.16,0.98,1.09,119000,126040,+0.11,15
109/10/27,0.91,0.98,0.91,0.98,125000,118430,-0.11,19
109/10/28,1.09,1.12,1.02,1.02,41000,44310,+0.04,17
109/10/29,0.97,0.99,0.97,0.99,15000,14720,-0.03,7
109/10/30,0.99,0.99,0.99,0.99,5000,4950,0.00,1
109/11/02,1.00,1.00,0.96,0.96,20000,19450,-0.03,4
109/11/03,1.00,1.00,0.99,1.00,55000,54700,+0.04,4
109/11/04,1.00,1.00,0.96,0.96,27000,26440,-0.04,4
109/11/05,1.15,1.15,1.03,1.03,156000,163830,+0.07,10
109/11/06,1.08,1.12,1.05,1.12,149000,165400,+0.09,5
109/11/09,1.17,1.28,1.12,1.18,542000,636170,+0.06,20
109/11/10,1.19,1.19,1.00,1.00,152000,168400,-0.18,12
109/11/11,0.94,0.94,0.90,0.92,84000,76160,-0.08,5
109/11/12,---,---,---,---,0,0,---,0
109/11/13,0.90,0.90,0.90,0.90,40000,36000,+0.02,1
109/11/16,0.86,0.86,0.86,0.86,40000,34400,-0.04,1
109/11/17,---,---,---,---,0,0,---,0
109/11/18,0.75,0.81,0.75,0.81,131000,102360,+0.03,6
109/11/19,0.78,0.79,0.75,0.75,194000,149750,-0.06,7
109/11/20,0.77,0.77,0.74,0.74,96000,73100,-0.01,3
109/11/23,0.74,0.74,0.74,0.74,3000,2220,0.00,1
109/11/24,---,---,---,---,0,0,---,0
109/11/25,---,---,---,---,0,0,---,0
109/11/26,0.73,0.73,0.72,0.72,65000,46950,0.00,2
109/11/27,0.68,0.69,0.68,0.69,65000,44350,-0.03,2
109/11/30,---,---,---,---,0,0,---,0
109/12/01,---,---,---,---,0,0,---,0
109/12/02,---,---,---,---,0,0,---,0
109/12/03,0.67,0.69,0.67,0.69,21000,14320,+0.05,7
109/12/04,0.74,0.75,0.73,0.73,121000,88630,+0.04,8
109/12/07,---,---,---,---,0,0,---,0
109/12/08,0.74,0.82,0.74,0.78,23000,17980,+0.07,10
109/12/09,0.79,0.79,0.75,0.76,24000,18610,-0.02,6
109/12/10,0.72,0.72,0.71,0.71,101000,71720,-0.05,2
109/12/11,---,---,---,---,0,0,---,0
109/12/14,0.76,0.89,0.73,0.84,192000,158840,+0.14,16
109/12/15,0.76,0.77,0.70,0.71,156000,116300,-0.13,7
109/12/16,0.71,0.71,0.68,0.68,95000,66850,-0.03,3
109/12/17,0.62,0.62,0.62,0.62,9000,5580,-0.06,1
109/12/18,---,---,---,---,0,0,---,0
109/12/21,0.63,0.63,0.63,0.63,20000,12600,+0.05,2
109/12/22,0.66,0.66,0.66,0.66,20000,13200,+0.03,1
109/12/23,---,---,---,---,0,0,---,0
109/12/24,---,---,---,---,0,0,---,0
109/12/25,---,---,---,---,0,0,---,0
