109/01/06,1.21,1.21,1.21,1.21,20000,24200,-0.18,1
109/01/07,1.15,1.15,1.15,1.15,20000,23000,-0.06,1
109/01/08,---,---,---,---,0,0,---,0
109/01/09,---,---,---,---,0,0,---,0
109/01/10,---,---,---,---,0,0,---,0
109/01/13,---,---,---,---,0,0,---,0
109/01/14,---,---,---,---,0,0,---,0
109/01/15,0.97,0.97,0.97,0.97,1000,970,-0.09,1
109/01/16,0.91,0.91,0.91,0.91,1000,910,-0.06,1
109/01/17,0.84,0.84,0.84,0.84,1000,840,-0.07,1
109/01/20,---,---,---,---,0,0,---,0
109/01/30,0.95,1.01,0.95,1.01,2000,1960,+0.24,2
109/01/31,1.05,1.05,1.05,1.05,3000,3150,+0.04,2
109/02/03,---,---,---,---,0,0,---,0
109/02/04,0.94,0.94,0.85,0.85,5000,4580,-0.13,3
109/02/05,0.83,0.83,0.83,0.83,1000,830,-0.02,1
109/02/06,0.76,0.76,0.75,0.75,2000,1510,-0.08,2
109/02/07,0.75,0.78,0.75,0.78,11000,8280,+0.03,2
109/02/10,0.82,0.82,0.82,0.82,10000,8200,+0.04,1
109/02/11,---,---,---,---,0,0,---,0
109/02/12,0.69,0.69,0.69,0.69,1000,690,-0.06,1
109/02/13,0.74,0.74,0.74,0.74,1000,740,+0.05,1
109/02/14,0.69,0.69,0.62,0.62,2000,1310,-0.12,2
109/02/17,0.52,0.52,0.48,0.48,11000,5320,-0.14,2
109/02/18,---,---,---,---,0,0,---,0
109/02/19,0.42,0.42,0.42,0.42,1000,420,-0.08,1
109/02/20,0.40,0.40,0.38,0.38,180000,70400,-0.04,3
109/02/21,0.38,0.41,0.37,0.37,231000,88010,-0.01,4
109/02/24,0.39,0.43,0.39,0.43,52000,20820,+0.06,3
109/02/25,0.42,0.43,0.42,0.43,55000,23500,0.00,2
109/02/26,0.44,0.51,0.43,0.51,69000,30860,+0.08,7
109/02/27,0.44,0.56,0.44,0.56,5000,2320,+0.05,2
109/03/02,0.58,0.58,0.49,0.49,3000,1560,-0.07,3
109/03/03,0.44,0.46,0.42,0.46,12000,5280,-0.03,3
109/03/04,0.50,0.54,0.50,0.54,12000,6440,+0.08,12
109/03/05,---,---,---,---,0,0,---,0
109/03/06,---,---,---,---,0,0,---,0
109/03/09,0.53,0.59,0.53,0.59,3000,1660,+0.13,3
109/03/10,---,---,---,---,0,0,---,0
109/03/11,0.57,0.59,0.57,0.59,358000,208090,+0.02,3
109/03/12,0.70,0.82,0.70,0.82,359000,269400,+0.23,6
109/03/13,0.95,0.95,0.95,0.95,20000,19000,+0.13,1
109/03/16,1.01,1.05,1.01,1.05,360000,377200,+0.10,3
109/03/17,0.98,1.09,0.98,1.09,36000,36440,+0.04,3
109/03/18,1.02,1.02,1.02,1.02,6000,6120,-0.07,1
109/03/19,---,---,---,---,0,0,---,0
109/03/20,1.56,1.56,1.30,1.30,20000,28600,-0.41,2
109/03/23,1.76,1.76,1.76,1.76,1000,1760,+0.46,1
109/03/24,1.67,1.77,1.61,1.75,37000,60920,-0.01,6
109/03/25,1.49,1.49,1.27,1.27,7000,9990,-0.48,2
109/03/26,---,---,---,---,0,0,---,0
109/03/27,1.18,1.18,1.18,1.18,1000,1180,-0.15,1
109/03/30,---,---,---,---,0,0,---,0
109/03/31,---,---,---,---,0,0,---,0
109/04/01,1.42,1.42,1.42,1.42,30000,42600,-0.01,1
109/04/06,---,---,---,---,0,0,---,0
109/04/07,1.01,1.01,1.01,1.01,15000,15150,-0.31,1
109/04/08,---,---,---,---,0,0,---,0
109/04/09,---,---,---,---,0,0,---,0
109/04/10,0.84,0.84,0.84,0.84,5000,4200,-0.07,1
109/04/13,---,---,---,---,0,0,---,0
109/04/14,---,---,---,---,0,0,---,0
109/04/15,---,---,---,---,0,0,---,0
109/04/16,---,---,---,---,0,0,---,0
109/04/17,---,---,---,---,0,0,---,0
109/04/20,---,---,---,---,0,0,---,0
109/04/21,---,---,---,---,0,0,---,0
109/04/22,0.83,0.88,0.83,0.88,140000,120600,+0.13,14
109/04/23,---,---,---,---,0,0,---,0
109/04/24,0.71,0.71,0.71,0.71,40000,28400,-0.17,1
109/04/27,0.64,0.64,0.64,0.64,100000,64000,-0.07,1
109/04/28,---,---,---,---,0,0,---,0
109/04/29,---,---,---,---,0,0,---,0
109/04/30,---,---,---,---,0,0,---,0
